SEQUENCE_NUM,RESPONSE_DATE,REFRIGERATOR_COST,INCOME,MORTGAGE,REASON,JOB,YEARS_AT_HOME,WASHER_PURCHASES,DRYER_PURCHASES,OLDEST_INQUIRY,OVEN_PURCHASES,OTHER_PURCHASES,ONLINE_CONV_RATIO,ACTION
440084,2013-05-04,13100,59460.0,72387.0,COMMERC,Other,29.0,1.0,2.0,182.0,0.0,24.0,34.78513256,Verify Account Info
597236,2020-03-03,15100,45579.0,54065.0,RESIDEN,Other,0.0,0.0,0.0,80.0,0.0,15.0,41.44733187,Verify Account Info
312543,2008-12-05,82200,23197.0,110481.0,COMMERC,0,26.0,0.0,1.0,128.0,0.0,14.0,30.94269511,Verify Account Info
582175,2019-07-18,11100,27861.0,47737.0,COMMERC,Other,8.0,0.0,0.0,89.0,0.0,4.0,34.05094936,Verify Account Info
748825,2017-12-28,24200,68477.0,91598.0,RESIDEN,Other,16.0,0.0,0.0,89.0,0.0,17.0,32.52309222,Verify Account Info
28781,2005-08-31,82200,16097.0,111287.0,COMMERC,0,26.0,0.0,0.0,142.0,0.0,14.0,31.7434721,Verify Account Info
102775,2015-08-12,5700,49806.0,82242.0,RESIDEN,0,3.0,0.0,0.0,210.0,3.0,30.0,31.2434087,Verify Account Info
739394,2010-10-15,18000,63508.0,94991.0,RESIDEN,Office,1.0,0.0,0.0,156.0,0.0,25.0,23.58566428,Verify Account Info
870056,2019-11-23,13400,131524.0,148356.0,RESIDEN,Other,4.0,1.0,0.0,111.0,2.0,29.0,48.34023474,Verify Account Info
213406,2016-12-19,15500,97596.0,119326.0,RESIDEN,Office,0.0,0.0,3.0,255.0,1.0,30.0,40.98730093,Verify Account Info
853551,2007-02-07,15000,96983.0,140487.0,COMMERC,ProfEx,15.0,0.0,0.0,132.0,4.0,21.0,35.3484859,Verify Account Info
22750,2011-12-27,36300,25867.0,43823.0,RESIDEN,Mgr,6.0,0.0,0.0,56.0,0.0,6.0,33.67673955,Verify Account Info
181625,2018-02-13,25500,79689.0,117577.0,RESIDEN,ProfEx,9.0,0.0,0.0,115.0,0.0,19.0,26.48488637,Verify Account Info
868620,2012-12-18,10800,49254.0,80527.0,COMMERC,Other,2.0,0.0,2.0,203.0,0.0,13.0,29.55158314,Verify Account Info
528703,2015-10-26,8000,61565.0,87624.0,RESIDEN,ProfEx,14.0,0.0,0.0,204.0,0.0,17.0,23.56256501,Verify Account Info
700465,2006-01-16,8000,63152.0,0.0,RESIDEN,Other,9.0,1.0,1.0,133.0,1.0,26.0,0.0,Verify Account Info
965769,2006-07-14,11400,112930.0,144830.0,RESIDEN,ProfEx,2.0,0.0,0.0,271.0,1.0,46.0,33.25107931,Verify Account Info
424290,2006-09-12,12500,83276.0,129116.0,RESIDEN,Office,7.0,0.0,0.0,139.0,0.0,22.0,39.58996183,Verify Account Info
965104,2010-05-29,15300,62094.0,96938.0,0,ProfEx,9.0,0.0,0.0,0.0,0.0,15.0,25.40714251,Verify Account Info
50362,2012-03-11,86000,47355.0,85000.0,RESIDEN,Other,15.0,0.0,0.0,211.0,0.0,16.0,0.0,Verify Account Info
518300,2012-01-25,42200,0.0,55578.0,RESIDEN,Other,0.0,6.0,0.0,116.0,0.0,20.0,28.23841231,Verify Account Info
354976,2005-06-22,37200,35515.0,76591.0,RESIDEN,ProfEx,6.0,0.0,0.0,204.0,1.0,17.0,22.43213209,Verify Account Info
651428,2019-09-26,12400,132894.0,198168.0,COMMERC,Office,0.0,0.0,1.0,355.0,0.0,16.0,40.54029537,Verify Account Info
162025,2009-07-11,9800,15021.0,31900.0,RESIDEN,Other,6.0,0.0,0.0,277.0,0.0,11.0,22.29124919,Verify Account Info
896621,2006-03-18,9300,0.0,55350.0,COMMERC,Other,9.0,0.0,0.0,308.0,2.0,13.0,33.6355254,Verify Account Info
797506,2014-11-08,25400,61771.0,105880.0,RESIDEN,Other,17.0,0.0,1.0,130.0,0.0,29.0,37.19524901,Verify Account Info
676632,2010-02-22,13600,7627.0,59173.0,COMMERC,Other,7.0,2.0,0.0,363.0,1.0,22.0,14.26712754,Verify Account Info
938846,2007-11-06,20800,29503.0,54923.0,RESIDEN,Other,0.0,0.0,0.0,215.0,0.0,12.0,38.73213217,Verify Account Info
517306,2008-10-29,44100,0.0,51165.0,RESIDEN,Other,0.0,5.0,0.0,130.0,0.0,19.0,27.10511582,Verify Account Info
698575,2008-09-08,33700,147522.0,198737.0,RESIDEN,ProfEx,20.0,0.0,0.0,188.0,1.0,21.0,37.30853626,Verify Account Info
88168,2009-03-30,7500,47518.0,60252.0,RESIDEN,Other,16.0,0.0,3.0,221.0,0.0,37.0,26.71153647,Verify Account Info
451811,2020-05-18,16500,23169.0,41677.0,RESIDEN,ProfEx,20.0,0.0,0.0,208.0,2.0,15.0,34.43057515,Verify Account Info
614093,2005-01-03,25000,69300.0,111800.0,RESIDEN,Other,5.0,0.0,0.0,95.0,2.0,32.0,0.0,Verify Account Info
573664,2017-03-13,17000,118822.0,208429.0,RESIDEN,Other,3.0,0.0,0.0,207.0,0.0,16.0,25.87399085,Verify Account Info
628907,2019-12-01,13500,65000.0,0.0,RESIDEN,ProfEx,14.0,0.0,2.0,106.0,4.0,34.0,0.0,Verify Account Info
274723,2011-06-29,24500,62490.0,97467.0,RESIDEN,Other,14.0,0.0,0.0,97.0,1.0,17.0,34.97565503,Verify Account Info
445375,2005-03-10,27100,63844.0,101000.0,RESIDEN,Other,8.0,1.0,1.0,129.0,0.0,22.0,0.0,Verify Account Info
601449,2011-07-24,25100,21490.0,71571.0,RESIDEN,Other,0.0,1.0,1.0,102.0,1.0,25.0,30.44411926,Verify Account Info
133731,2005-07-12,41300,42000.0,98000.0,RESIDEN,ProfEx,12.0,0.0,0.0,222.0,0.0,23.0,0.0,Verify Account Info
694387,2017-10-07,21900,70152.0,188365.0,0,Other,9.0,0.0,0.0,368.0,0.0,17.0,32.69251534,Verify Account Info
665336,2020-01-10,14300,0.0,41870.0,COMMERC,Other,0.0,0.0,0.0,314.0,0.0,8.0,27.60891892,Verify Account Info
859810,2017-09-10,21300,101524.0,141859.0,COMMERC,ProfEx,10.0,0.0,0.0,162.0,0.0,23.0,31.98763633,Verify Account Info
974366,2011-02-17,21000,101678.0,144063.0,COMMERC,ProfEx,9.0,0.0,0.0,168.0,0.0,22.0,32.20492622,Verify Account Info
742291,2011-01-16,20100,72775.0,102308.0,RESIDEN,Office,8.0,0.0,0.0,206.0,2.0,13.0,32.78297142,Verify Account Info
121538,2011-04-28,22600,61503.0,101786.0,COMMERC,ProfEx,17.0,0.0,0.0,622.0,1.0,24.0,21.68666861,Verify Account Info
493014,2016-10-14,14500,41911.0,54985.0,RESIDEN,ProfEx,4.0,0.0,0.0,255.0,0.0,35.0,38.72467961,Verify Account Info
638559,2008-01-07,22300,93305.0,143672.0,RESIDEN,ProfEx,21.0,0.0,0.0,176.0,0.0,25.0,40.47109214,Verify Account Info
262660,2014-05-21,20900,63038.0,86870.0,RESIDEN,0,3.0,0.0,0.0,114.0,0.0,16.0,38.73252181,Verify Account Info
751202,2007-10-21,20400,0.0,94446.0,COMMERC,Other,6.0,0.0,0.0,185.0,1.0,16.0,40.77586435,Verify Account Info
658285,2015-09-13,6700,48430.0,64358.0,COMMERC,Other,0.0,1.0,0.0,108.0,0.0,13.0,38.89419475,Verify Account Info
747360,2014-12-17,26800,213165.0,282068.0,COMMERC,ProfEx,5.0,0.0,4.0,477.0,0.0,55.0,31.18166119,Verify Account Info
207306,2016-07-21,12900,92734.0,114285.0,COMMERC,Mgr,11.0,0.0,0.0,236.0,0.0,24.0,28.66341681,Verify Account Info
620773,2012-02-24,52700,0.0,80747.0,COMMERC,Self,10.0,0.0,0.0,174.0,0.0,21.0,25.26444754,Verify Account Info
453181,2020-01-23,14600,82837.0,95796.0,RESIDEN,Other,0.0,0.0,0.0,148.0,0.0,23.0,42.03308487,Verify Account Info
877109,2021-04-02,24200,49798.0,67458.0,RESIDEN,Other,6.0,0.0,0.0,69.0,2.0,18.0,36.46436586,Verify Account Info
897799,2013-10-19,16100,76981.0,106014.0,RESIDEN,ProfEx,0.0,0.0,0.0,269.0,1.0,21.0,39.79911228,Verify Account Info
354882,2007-11-21,21200,23088.0,56535.0,RESIDEN,Other,27.0,0.0,1.0,216.0,0.0,24.0,27.39523388,Verify Account Info
954659,2012-01-29,43100,13356.0,64852.0,COMMERC,Office,0.0,0.0,0.0,320.0,0.0,19.0,15.60459962,Verify Account Info
181775,2007-08-04,18500,0.0,94125.0,0,Other,0.0,1.0,0.0,179.0,0.0,11.0,30.93141022,Verify Account Info
718167,2016-04-25,11400,75705.0,90727.0,RESIDEN,Mgr,5.0,0.0,0.0,143.0,2.0,27.0,42.16992673,Verify Account Info
257796,2013-09-12,15500,158506.0,179499.0,RESIDEN,ProfEx,8.0,0.0,0.0,196.0,4.0,26.0,40.73934639,Verify Account Info
431895,2008-08-30,32700,39796.0,77819.0,RESIDEN,Other,0.0,0.0,0.0,294.0,0.0,15.0,40.23707296,Verify Account Info
818774,2009-07-27,10000,71000.0,97875.0,COMMERC,ProfEx,8.0,0.0,0.0,166.0,0.0,34.0,0.0,Verify Account Info
733418,2013-01-18,11300,0.0,0.0,COMMERC,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Verify Account Info
546760,2015-05-15,47500,0.0,76836.0,COMMERC,Office,11.0,0.0,0.0,291.0,0.0,13.0,34.1468927,Verify Account Info
697366,2013-03-01,12100,48622.0,83158.0,COMMERC,Other,4.0,0.0,2.0,192.0,0.0,12.0,29.20449955,Verify Account Info
35366,2012-06-23,7100,0.0,74753.0,COMMERC,Office,2.0,0.0,0.0,49.0,0.0,4.0,41.3025469,Verify Account Info
586589,2010-10-11,17900,37265.0,53214.0,RESIDEN,ProfEx,2.0,0.0,0.0,260.0,0.0,34.0,39.83150056,Verify Account Info
20414,2016-07-07,12700,79448.0,91004.0,RESIDEN,Mgr,20.0,0.0,0.0,228.0,10.0,23.0,34.46430215,Verify Account Info
942082,2007-08-08,18600,47199.0,70134.0,RESIDEN,Other,8.0,0.0,0.0,87.0,3.0,15.0,43.50793855,Verify Account Info
499184,2011-03-23,21800,32335.0,49621.0,COMMERC,Self,3.0,1.0,0.0,115.0,0.0,10.0,26.92602147,Verify Account Info
201776,2011-05-07,22900,59702.0,97591.0,COMMERC,ProfEx,16.0,0.0,0.0,628.0,0.0,24.0,22.11885208,Verify Account Info
124500,2008-12-10,2000,45000.0,55000.0,COMMERC,Other,3.0,0.0,0.0,86.0,2.0,25.0,0.0,Verify Account Info
305079,2007-09-22,19900,45748.0,82516.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,39.31387801,Verify Account Info
137289,2010-01-05,12800,111000.0,124500.0,RESIDEN,Sales,7.0,1.0,0.0,204.0,2.0,40.0,0.0,Verify Account Info
124721,2012-08-15,8400,31800.0,72000.0,RESIDEN,Self,0.0,0.0,2.0,187.0,1.0,21.0,0.0,Verify Account Info
526703,2009-06-11,9000,56226.0,67466.0,COMMERC,Other,7.0,0.0,0.0,127.0,0.0,16.0,33.98784698,Verify Account Info
412836,2009-02-24,6400,9113.0,46351.0,COMMERC,Self,0.0,0.0,0.0,202.0,0.0,11.0,45.11431939,Verify Account Info
439212,2008-12-21,3600,100693.0,114743.0,COMMERC,Office,6.0,0.0,0.0,88.0,0.0,14.0,29.39354338,Verify Account Info
704118,2015-10-25,7900,0.0,75462.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.34502167,Verify Account Info
213012,2007-11-04,20700,32817.0,101720.0,COMMERC,Other,5.0,0.0,0.0,133.0,0.0,15.0,31.60621741,Verify Account Info
337904,2011-08-18,25900,80663.0,122372.0,RESIDEN,ProfEx,10.0,0.0,1.0,134.0,0.0,18.0,26.57393079,Verify Account Info
324040,2020-02-20,15000,84000.0,110975.0,RESIDEN,Other,20.0,0.0,0.0,282.0,1.0,17.0,0.0,Verify Account Info
749268,2017-05-08,18200,61554.0,94510.0,RESIDEN,Office,2.0,0.0,0.0,161.0,0.0,24.0,23.89655471,Verify Account Info
768748,2019-06-25,10700,34000.0,49756.0,COMMERC,Other,0.9,1.0,0.0,230.0,8.0,8.0,0.0,Verify Account Info
828627,2008-07-04,27900,73630.0,106757.0,RESIDEN,ProfEx,11.0,0.0,0.0,283.0,1.0,32.0,38.2665732,Verify Account Info
436518,2012-05-14,6000,65000.0,94355.0,0,Other,26.0,1.0,3.0,69.0,1.0,34.0,0.0,Verify Account Info
400570,2005-04-09,28300,71973.0,119224.0,RESIDEN,Other,4.0,0.0,0.0,89.0,2.0,32.0,39.98105906,Verify Account Info
663078,2005-06-01,33400,37262.0,76717.0,RESIDEN,Other,9.0,0.0,0.0,131.0,0.0,24.0,32.02105145,Verify Account Info
459247,2015-01-17,28100,135991.0,183598.0,RESIDEN,Mgr,0.0,0.0,0.0,132.0,0.0,38.0,31.08561766,Verify Account Info
342380,2010-12-10,19300,83141.0,112096.0,RESIDEN,Mgr,15.0,0.0,0.0,256.0,5.0,31.0,35.514488,Verify Account Info
755646,2012-12-03,10500,30922.0,57682.0,0,Other,30.0,0.0,0.0,241.0,0.0,19.0,23.23703502,Verify Account Info
148795,2009-03-04,6700,69773.0,83014.0,COMMERC,Other,0.0,1.0,0.0,263.0,0.0,5.0,37.70699649,Verify Account Info
434968,2010-01-15,13000,64499.0,86000.0,COMMERC,Other,1.0,0.0,0.0,109.0,0.0,19.0,0.0,Verify Account Info
306548,2007-10-24,20500,64123.0,103728.0,RESIDEN,Office,8.0,0.0,1.0,113.0,1.0,17.0,35.84627282,Verify Account Info
690152,2013-07-23,14800,63508.0,87310.0,RESIDEN,Other,2.0,0.0,0.0,127.0,3.0,10.0,38.95372268,Verify Account Info
398720,2005-11-02,5900,74187.0,78976.0,COMMERC,Other,9.0,0.0,1.0,118.0,0.0,24.0,40.11040743,Verify Account Info
864312,2008-06-20,27300,149950.0,177309.0,RESIDEN,ProfEx,6.0,0.0,0.0,328.0,0.0,35.0,39.15955376,Verify Account Info
170945,2020-02-26,15000,61265.0,0.0,RESIDEN,Office,22.0,0.0,0.0,187.0,1.0,21.0,0.0,Verify Account Info
657073,2013-06-04,13700,60623.0,83979.0,COMMERC,Other,0.0,0.0,0.0,308.0,0.0,20.0,29.48252787,Verify Account Info
477285,2020-05-24,16600,97749.0,164103.0,0,Other,0.0,1.0,0.0,264.0,0.0,23.0,37.38685429,Verify Account Info
555734,2006-02-08,8500,73752.0,87931.0,RESIDEN,Mgr,21.0,1.0,1.0,292.0,0.0,24.0,39.00314063,Verify Account Info
461651,2006-04-28,10000,13161.0,37700.0,RESIDEN,Other,0.0,3.0,0.0,79.0,2.0,9.0,0.0,Verify Account Info
635810,2005-07-20,42900,122372.0,175968.0,RESIDEN,Self,13.0,0.0,0.0,161.0,0.0,4.0,39.46919961,Verify Account Info
941332,2007-12-15,21700,45697.0,68144.0,RESIDEN,Office,5.0,0.0,0.0,167.0,1.0,27.0,36.40831543,Verify Account Info
239883,2005-11-03,6000,47625.0,85925.0,COMMERC,Office,0.1,2.0,1.0,154.0,4.0,26.0,0.0,Verify Account Info
415485,2017-11-28,23300,84083.0,107407.0,RESIDEN,Self,2.0,0.0,1.0,153.0,6.0,23.0,0.0,Verify Account Info
153294,2020-09-04,18700,45365.0,71853.0,RESIDEN,Other,7.0,0.0,0.0,98.0,3.0,15.0,41.38874759,Verify Account Info
594232,2018-11-15,5700,76948.0,85753.0,COMMERC,Other,7.0,0.0,0.0,128.0,0.0,25.0,37.85968784,Verify Account Info
601844,2007-03-04,15500,57993.0,82248.0,RESIDEN,Other,10.0,0.0,0.0,173.0,0.0,16.0,32.14246898,Verify Account Info
548476,2010-08-02,16500,44110.0,65748.0,RESIDEN,Other,7.0,0.0,0.0,99.0,3.0,14.0,41.41563125,Verify Account Info
50375,2013-08-08,15000,53000.0,83400.0,COMMERC,ProfEx,5.0,0.0,0.0,120.0,0.0,13.0,0.0,Verify Account Info
674819,2019-08-11,11600,73079.0,101219.0,COMMERC,ProfEx,7.0,0.0,0.0,152.0,0.0,33.0,34.24962074,Verify Account Info
406860,2020-11-30,20900,122807.0,150896.0,RESIDEN,Other,5.0,0.0,0.0,123.0,2.0,13.0,30.4244811,Verify Account Info
117519,2006-06-05,10700,73996.0,92766.0,RESIDEN,Office,15.0,0.0,1.0,102.0,0.0,9.0,25.3840627,Verify Account Info
108233,2013-03-31,12600,48983.0,65000.0,RESIDEN,Other,5.0,1.0,0.0,59.0,7.0,23.0,0.0,Verify Account Info
410522,2007-02-23,15300,79541.0,94973.0,RESIDEN,Other,5.0,2.0,0.0,76.0,0.0,20.0,22.90250662,Verify Account Info
390904,2011-05-04,22800,0.0,57761.0,RESIDEN,Other,0.0,0.0,0.0,310.0,0.0,18.0,38.50570506,Verify Account Info
533828,2008-06-15,27100,20479.0,46735.0,RESIDEN,Other,24.0,0.0,0.0,104.0,0.0,10.0,24.25867722,Verify Account Info
952454,2015-04-15,39000,3372.0,41500.0,COMMERC,ProfEx,4.3,0.0,0.0,327.0,6.0,15.0,0.0,Verify Account Info
362498,2018-03-25,26900,98324.0,129210.0,RESIDEN,ProfEx,0.0,1.0,0.0,185.0,3.0,38.0,34.65064913,Verify Account Info
876031,2013-03-15,12300,159798.0,177853.0,RESIDEN,ProfEx,6.0,0.0,0.0,207.0,4.0,25.0,41.42504139,Verify Account Info
869516,2018-04-18,27800,181405.0,229116.0,RESIDEN,ProfEx,0.0,0.0,0.0,298.0,0.0,32.0,43.52042818,Verify Account Info
229293,2005-12-21,7400,0.0,44651.0,COMMERC,Other,2.0,0.0,0.0,272.0,0.0,25.0,42.9300431,Verify Account Info
165385,2020-11-16,20600,91180.0,98088.0,RESIDEN,ProfEx,2.0,1.0,0.0,126.0,0.0,20.0,36.53740053,Verify Account Info
289478,2010-08-22,16900,47129.0,62342.0,RESIDEN,Other,15.0,0.0,0.0,290.0,0.0,21.0,30.3185968,Verify Account Info
68620,2015-12-28,9300,73252.0,100537.0,RESIDEN,ProfEx,2.0,0.0,0.0,100.0,0.0,26.0,34.51463507,Verify Account Info
910160,2019-02-17,8300,57503.0,72704.0,RESIDEN,0,18.0,0.0,0.0,157.0,0.0,11.0,33.33711876,Verify Account Info
196995,2018-10-19,4900,65873.0,90408.0,0,Mgr,2.0,0.0,0.0,142.0,0.0,23.0,37.76961861,Verify Account Info
187093,2018-04-22,28000,86600.0,127000.0,RESIDEN,ProfEx,6.5,0.0,4.0,234.0,5.0,35.0,0.0,Verify Account Info
708936,2005-01-09,25000,104000.0,188500.0,RESIDEN,Other,0.7,0.0,11.0,195.0,1.0,14.0,0.0,Verify Account Info
101498,2020-06-25,17200,33073.0,85654.0,RESIDEN,ProfEx,7.0,0.0,0.0,163.0,1.0,20.0,28.27488887,Verify Account Info
88533,2016-05-11,11700,78157.0,103016.0,RESIDEN,Mgr,1.0,0.0,0.0,70.0,2.0,24.0,38.44838712,Verify Account Info
702319,2017-03-27,17300,65136.0,83847.0,RESIDEN,Office,6.0,0.0,0.0,127.0,0.0,20.0,24.5182717,Verify Account Info
856492,2016-02-29,10300,75483.0,99345.0,RESIDEN,ProfEx,3.0,0.0,0.0,134.0,0.0,25.0,34.88723609,Verify Account Info
660190,2020-03-22,15400,50121.0,67755.0,RESIDEN,Other,3.0,0.0,0.0,169.0,0.0,14.0,37.56086276,Verify Account Info
609340,2014-10-20,25000,110048.0,0.0,RESIDEN,Other,1.0,0.0,1.0,126.0,2.0,24.0,0.0,Verify Account Info
305769,2018-05-10,28900,77916.0,130728.0,RESIDEN,Office,2.0,0.0,0.0,291.0,1.0,23.0,39.09547645,Verify Account Info
100754,2014-03-10,19000,100670.0,122581.0,RESIDEN,Mgr,10.0,0.0,0.0,81.0,0.0,27.0,41.86363105,Verify Account Info
836233,2018-08-24,50000,174900.0,250000.0,RESIDEN,ProfEx,5.5,0.0,0.0,235.0,2.0,33.0,0.0,Verify Account Info
268498,2015-12-11,8800,74562.0,89695.0,COMMERC,Other,24.0,0.0,0.0,339.0,1.0,47.0,28.43971651,Verify Account Info
915829,2015-11-09,8200,172497.0,249071.0,RESIDEN,Sales,0.0,0.0,0.0,115.0,0.0,21.0,41.09802515,Verify Account Info
477724,2005-09-03,1300,70053.0,68400.0,COMMERC,Other,7.0,0.0,2.0,122.0,0.0,14.0,0.0,Verify Account Info
171957,2014-11-07,25400,158111.0,209649.0,COMMERC,Other,10.0,0.0,0.0,254.0,1.0,34.0,43.13677016,Verify Account Info
604901,2015-01-15,28000,59775.0,87390.0,RESIDEN,Other,8.0,0.0,0.0,138.0,3.0,30.0,41.54380471,Verify Account Info
783429,2008-07-28,29200,99600.0,143000.0,RESIDEN,Other,15.0,0.0,0.0,232.0,1.0,40.0,0.0,Verify Account Info
794223,2008-03-07,23900,0.0,151738.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.42639471,Verify Account Info
498602,2008-12-27,4000,67625.0,80698.0,COMMERC,Mgr,11.0,0.0,1.0,212.0,0.0,25.0,39.12871763,Verify Account Info
365266,2014-04-19,20100,14749.0,74584.0,RESIDEN,Office,0.0,0.0,0.0,253.0,0.0,22.0,38.80187707,Verify Account Info
13301,2005-07-19,42800,9133.0,44083.0,COMMERC,ProfEx,5.0,0.0,0.0,334.0,5.0,15.0,13.41782225,Verify Account Info
249715,2012-03-09,79200,21694.0,103143.0,COMMERC,0,26.0,0.0,1.0,140.0,0.0,14.0,31.33368478,Verify Account Info
849310,2019-01-29,7900,41935.0,53543.0,RESIDEN,Office,8.0,0.0,0.0,204.0,1.0,22.0,31.49168679,Verify Account Info
116984,2008-05-15,26000,238005.0,260479.0,COMMERC,Self,5.0,1.0,0.0,242.0,2.0,51.0,35.45765879,Verify Account Info
283113,2012-05-01,5500,52897.0,65054.0,COMMERC,Office,20.0,0.0,0.0,189.0,0.0,19.0,20.6541289,Verify Account Info
967305,2007-02-08,15000,65584.0,92582.0,RESIDEN,Other,10.0,0.0,0.0,83.0,2.0,10.0,34.3172408,Verify Account Info
559052,2010-03-29,14300,89984.0,121189.0,COMMERC,Mgr,4.0,0.0,2.0,138.0,0.0,25.0,41.61332522,Verify Account Info
328046,2011-05-12,23000,48191.0,65080.0,RESIDEN,Other,26.0,0.0,0.0,303.0,2.0,32.0,33.87069555,Verify Account Info
605844,2009-06-28,9400,92340.0,125451.0,RESIDEN,Office,7.0,0.0,0.0,129.0,1.0,22.0,36.3499746,Verify Account Info
249844,2014-03-29,19700,5700.0,24457.0,RESIDEN,Other,0.0,0.0,0.0,60.0,1.0,19.0,41.36387828,Verify Account Info
789487,2012-08-09,8300,14601.0,66143.0,COMMERC,Office,24.0,0.0,0.0,320.0,1.0,12.0,40.01507057,Verify Account Info
105844,2013-12-08,17000,170636.0,188899.0,RESIDEN,0,1.0,4.0,0.0,67.0,1.0,13.0,44.75157219,Verify Account Info
837577,2007-06-18,17400,25844.0,83229.0,COMMERC,Other,0.0,0.0,0.0,248.0,0.0,50.0,43.70133124,Verify Account Info
727681,2020-10-11,19900,93619.0,130000.0,RESIDEN,Office,9.0,2.0,5.0,211.0,2.0,18.0,0.0,Verify Account Info
20472,2014-02-02,18200,62141.0,90434.0,RESIDEN,Office,0.0,0.0,0.0,69.0,0.0,22.0,35.35728724,Verify Account Info
346004,2017-05-30,18700,68196.0,89641.0,RESIDEN,Other,0.0,2.0,1.0,113.0,1.0,26.0,34.41462163,Verify Account Info
813125,2010-05-20,15100,127045.0,163833.0,RESIDEN,Office,4.0,0.0,0.0,136.0,0.0,21.0,25.86181234,Verify Account Info
308908,2005-06-08,34300,118911.0,168901.0,RESIDEN,ProfEx,16.0,0.0,0.0,135.0,0.0,17.0,28.81751546,Verify Account Info
599080,2008-11-02,47000,39000.0,99820.0,COMMERC,Self,9.0,0.0,0.0,204.0,3.0,36.0,0.0,Verify Account Info
694117,2014-09-20,24100,184697.0,238729.0,RESIDEN,ProfEx,2.0,0.0,0.0,318.0,0.0,26.0,37.78203628,Verify Account Info
763260,2015-05-13,46700,0.0,81114.0,COMMERC,Office,10.0,0.0,0.0,296.0,0.0,12.0,33.415153,Verify Account Info
18388,2014-05-17,20800,107379.0,147014.0,COMMERC,ProfEx,10.0,0.0,0.0,162.0,1.0,22.0,31.92532942,Verify Account Info
23612,2008-06-06,26800,148471.0,183284.0,RESIDEN,ProfEx,4.0,0.0,0.0,323.0,0.0,35.0,37.27227131,Verify Account Info
498504,2005-06-04,33700,132617.0,172152.0,RESIDEN,Mgr,15.0,0.0,0.0,178.0,1.0,28.0,42.45764485,Verify Account Info
371994,2013-08-17,15000,125000.0,177100.0,COMMERC,ProfEx,10.0,3.0,1.0,221.0,0.0,14.0,0.0,Verify Account Info
80302,2019-03-07,8600,42226.0,50386.0,COMMERC,Mgr,21.0,1.0,0.0,223.0,0.0,17.0,34.92786612,Verify Account Info
542418,2014-11-30,26200,149599.0,181869.0,RESIDEN,Other,1.0,0.0,0.0,204.0,0.0,35.0,39.80087956,Verify Account Info
43288,2019-04-05,9300,39307.0,51680.0,RESIDEN,Office,8.0,0.0,0.0,196.0,0.0,23.0,30.7315717,Verify Account Info
385892,2013-05-27,13600,18232.0,75898.0,RESIDEN,ProfEx,19.0,0.0,2.0,399.0,0.0,12.0,21.26089485,Verify Account Info
221879,2006-05-24,10500,41467.0,58329.0,RESIDEN,Mgr,2.0,0.0,0.0,188.0,0.0,22.0,27.86112392,Verify Account Info
95753,2009-05-17,8500,49266.0,64461.0,RESIDEN,Other,22.0,0.0,0.0,264.0,3.0,29.0,37.97675792,Verify Account Info
927843,2006-02-05,8400,30146.0,39326.0,COMMERC,ProfEx,11.0,0.0,0.0,183.0,0.0,12.0,23.09720188,Verify Account Info
949128,2005-03-27,27700,83300.0,0.0,COMMERC,Mgr,20.0,1.0,4.0,248.0,1.0,19.0,0.0,Verify Account Info
134610,2019-11-25,13400,51225.0,69361.0,RESIDEN,Other,0.0,0.0,0.0,261.0,0.0,21.0,28.95306771,Verify Account Info
76148,2014-11-23,25900,61064.0,94714.0,RESIDEN,Office,2.0,0.0,0.0,99.0,0.0,23.0,34.56594425,Verify Account Info
624152,2007-11-01,20600,147855.0,125839.0,0,ProfEx,4.0,1.0,0.0,97.0,3.0,34.0,29.69750665,Verify Account Info
35087,2006-11-08,13400,0.0,33664.0,RESIDEN,Other,13.0,0.0,0.0,108.0,2.0,8.0,31.61392956,Verify Account Info
765636,2015-12-01,8600,0.0,51703.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.10514386,Verify Account Info
451738,2019-03-27,9000,55367.0,79819.0,RESIDEN,Office,5.0,0.0,0.0,101.0,1.0,15.0,27.1892129,Verify Account Info
592254,2018-07-15,38000,290000.0,364000.0,RESIDEN,ProfEx,0.3,0.0,0.0,127.0,6.0,32.0,0.0,Verify Account Info
146426,2009-02-04,5800,0.0,34704.0,COMMERC,0,0.0,0.0,0.0,0.0,0.0,0.0,34.17405555,Verify Account Info
208915,2018-06-16,32900,9200.0,66056.0,RESIDEN,Other,0.0,0.0,0.0,108.0,1.0,6.0,37.18955165,Verify Account Info
902139,2010-11-29,18900,103130.0,120119.0,RESIDEN,Other,7.0,0.0,0.0,293.0,1.0,19.0,30.68168891,Verify Account Info
30868,2009-11-29,12100,83557.0,98881.0,COMMERC,ProfEx,6.0,0.0,0.0,102.0,1.0,26.0,25.78278709,Verify Account Info
671685,2016-02-08,10000,42300.0,0.0,RESIDEN,Mgr,11.0,1.0,0.0,31.0,3.0,5.0,0.0,Verify Account Info
125176,2016-04-11,11100,52028.0,77316.0,COMMERC,Other,0.0,0.0,2.0,194.0,1.0,12.0,30.79767437,Verify Account Info
