CALL_CENTER_ID,RESPONSE_DATE,DAILY_CALLS,MONTHLY_CALLS,CALL_TARGET,REASON,MONTHS_CUSTOMER,NEGATIVE_RATING,DAYS_PROD_OUT_OF_SERVICE,PRODUCT_AGE,CALL_INQUIRIES,NUM_CALLERS,CALL_TIME,PRODUCT_TYPE,FEEDBACK,Sentiment,ACTION
135846,2013-11-11,57,584.0,750.0,ProdGlitch,4.0,0.0,0.0,177.5,2.0,26.0,,Laptop,"During several different 2 minute calls, I experienced 5 drops and it was in an area that had 5 bars.",0,Verify Account Info
795829,2009-03-18,237,437.0,751.0,ProdFailure,6.0,0.0,0.0,50.71753483,2.0,18.0,37.10325125,Software,They made this case too small and is very difficult to install.,0,Verify Account Info
191723,2017-10-29,120,,630.0,,0.0,0.0,0.0,,0.0,0.0,,,I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoki,0,Verify Account Info
626470,2011-05-13,300,1870.0,2930.0,ProdFailure,28.0,0.0,0.0,156.6333333,0.0,23.0,,Other,"I have had this phone for over a year now, and I will tell you, its not that great.",0,Verify Account Info
598951,2014-03-24,65,600.0,700.0,ProdFailure,9.0,0.0,0.0,54.76666667,2.0,24.0,,Laptop,Avoid this one if you can.,0,Verify Account Info
915479,2011-04-22,294,393.0,755.0,ProdFailure,13.0,1.0,0.0,77.34259704,6.0,15.0,35.11044889,Desktop,I've had this for nearly 2 years and it has worked great for me.,1,Verify Account Info
520989,2008-08-30,226,590.0,991.0,ProdFailure,0.0,0.0,0.0,195.0838618,0.0,26.0,33.40421221,Laptop,Worst Customer Service Ever.,0,Verify Account Info
706466,2017-03-23,111,529.0,917.0,ProdGlitch,,1.0,1.0,93.1103527,,8.0,40.76145307,Other,I was looking for this headset for a long time and now that I've got it I couldn't be happier.,1,Verify Account Info
246134,2016-10-11,106,612.0,826.0,ProdFailure,5.0,0.0,4.0,87.85916929,2.0,13.0,36.39514815,Laptop,"The ""1.2"" mega pixel camera, being a part of a phone, is reasonably good7.",1,Verify Account Info
106296,2008-02-22,216,434.0,687.0,ProdFailure,11.0,0.0,1.0,121.950991,1.0,22.0,40.91647738,Software,A usable keyboard actually turns a PDA into a real-world useful machine instead of just a neat gadget.,1,Verify Account Info
155857,2020-11-14,158,416.0,804.0,ProdFailure,3.0,0.0,1.0,137.3175078,0.0,8.0,27.43409485,Desktop,You can't beat the price on these.,1,Verify Account Info
357927,2017-12-08,121,585.0,767.0,ProdGlitch,3.0,0.0,1.0,234.6585447,1.0,16.0,37.63925293,Other,I recommend iGo to anyone with different brand cell phones/mp3 players in the family.,1,Verify Account Info
585996,2008-09-22,227,913.0,983.0,ProdGlitch,7.0,,,,,,30.68101515,,Battery life is real good.,1,Verify Account Info
631307,2022-04-25,179,626.0,898.0,ProdFailure,7.0,0.0,0.0,113.0588969,0.0,19.0,24.07219136,Software,"I have had this phone for over a year now, and I will tell you, its not that great.",0,Verify Account Info
680407,2014-08-27,75,447.0,605.0,ProdFailure,6.0,,0.0,79.41122999,,16.0,34.39744173,,Fantastic earphones.,1,Verify Account Info
492759,2017-06-17,115,643.0,736.0,ProdFailure,2.0,0.0,0.0,162.1162539,1.0,35.0,39.79119896,Laptop,Not good when wearing a hat or sunglasses.,0,Verify Account Info
940696,2010-08-29,270,454.0,770.0,ProdFailure,0.8,0.0,0.0,164.3,3.0,19.0,,Software,Excellent product.,1,Verify Account Info
477299,2009-04-05,238,196.0,773.0,ProdFailure,15.0,0.0,6.0,173.4666667,0.0,19.0,,Laptop,BT50 battery junk!.,0,Verify Account Info
950929,2009-08-05,246,718.0,947.0,ProdFailure,1.0,0.0,0.0,93.26171339,2.0,29.0,35.2905832,Other,"Voice Quality, Signal Strength, Dropped Calls.",0,Verify Account Info
526304,2010-04-25,260,470.0,632.0,ProdFailure,17.0,0.0,0.0,174.6210154,2.0,21.0,33.67314644,Software,Stay Away From the Q!.,0,Verify Account Info
34392,2016-08-01,103,517.0,862.0,ProdGlitch,17.0,0.0,0.0,203.7327626,0.0,16.0,34.43524605,Other,The majority of the Logitech earbud headsets failed.,0,Verify Account Info
873894,2009-04-12,238,443.0,672.0,ProdFailure,6.0,0.0,0.0,75.81397134,2.0,19.0,36.52956948,Other,Very disappointed in AccessoryOne.,0,Verify Account Info
608776,2009-03-28,237,871.0,1404.0,ProdFailure,22.0,1.0,0.0,169.2836314,1.0,25.0,40.98061565,Laptop,"My colleague & I now get great reception.A little expensive, but performance is great.",1,Verify Account Info
398301,2010-01-01,253,1378.0,2140.0,ProdGlitch,5.0,0.0,0.0,187.1925099,0.0,27.0,38.65684666,Laptop,None of the three sizes they sent with the headset would stay in my ears.,0,Verify Account Info
873392,2021-01-10,160,693.0,1061.0,ProdGlitch,2.0,1.0,1.0,238.4,0.0,31.0,,Laptop,The sound quality is excellent as well.,1,Verify Account Info
25623,2011-06-22,305,1242.0,1811.0,ProdFailure,11.0,0.0,0.0,189.4391712,2.0,28.0,43.16839173,Desktop,Don't waste your money!.,0,Verify Account Info
216049,2010-07-10,266,949.0,1319.0,ProdFailure,0.0,1.0,0.0,187.1408236,2.0,37.0,35.27011322,Laptop,It also had a new problem.,0,Verify Account Info
73475,2009-12-10,251,669.0,925.0,ProdFailure,8.0,1.0,1.0,135.6650702,4.0,26.0,34.56587631,Laptop,Appears to actually outperform the original battery from China that came with my V325i.,1,Verify Account Info
799255,2019-09-08,145,524.0,621.0,ProdFailure,4.0,0.0,0.0,174.6769004,0.0,13.0,27.19172091,Other,Don't waste your money!.,0,Verify Account Info
437135,2010-09-13,271,336.0,632.0,,2.0,0.0,0.0,113.0367365,2.0,6.0,37.83786387,Software,You also cannot take pictures with it in the case because the lense is covered.,0,Verify Account Info
279245,2022-09-24,185,994.0,1274.0,ProdFailure,22.0,0.0,0.0,287.0022563,3.0,16.0,30.99602763,Software,Great Hands Free Device.,1,Verify Account Info
514437,2011-08-11,316,150.0,442.0,ProdFailure,28.0,0.0,0.0,204.7009169,0.0,14.0,42.61822346,Other,I want my money back.,0,Verify Account Info
196877,2013-07-14,50,,91.0,ProdGlitch,1.0,0.0,0.0,54.73333333,2.0,8.0,,Other,I bought this to use with my Kindle Fire and absolutely loved it!,1,Verify Account Info
962767,2010-09-02,270,548.0,853.0,ProdFailure,9.0,0.0,1.0,132.5785446,2.0,30.0,39.30573912,Other,It is the best charger I have seen on the market yet.,1,Verify Account Info
971922,2009-11-05,250,590.0,340.0,ProdFailure,10.0,4.0,2.0,125.8333333,7.0,23.0,,FARMING,Then I had to continue pairing it periodically since it somehow kept dropping.,0,Verify Account Info
178084,2023-03-28,195,94.0,300.0,ProdFailure,0.0,1.0,0.0,33.46666667,2.0,4.0,,Other,Disapointing Results.,0,Verify Account Info
571591,2013-11-17,57,741.0,798.0,ProdFailure,0.0,0.0,0.0,157.0097747,0.0,28.0,47.41522866,Laptop,Its reception is very very poor.,0,Verify Account Info
352896,2015-10-27,94,,505.0,ProdGlitch,,,,99.06951832,,8.0,35.9078154,Other,Poor Reliability.,0,Verify Account Info
839421,2014-11-17,80,492.0,612.0,ProdFailure,23.0,0.0,0.0,258.1945777,3.0,29.0,41.24661263,Other,The sound is clear and the people I talk to on it are amazed at the quality too.,1,Verify Account Info
957014,2022-07-07,182,502.0,720.0,ProdFailure,10.0,2.0,0.0,75.06666667,3.0,28.0,,Desktop,Now I know that I made a wise decision.,1,Verify Account Info
265976,2018-08-20,130,277.0,449.0,ProdFailure,8.0,,1.0,166.7262772,7.0,28.0,38.35512561,Other,"I am pairing this with my iphone, and I could not be happier with it so far.",1,Verify Account Info
402517,2014-01-04,60,,436.0,ProdGlitch,,,,,,,21.93549881,Other,"Light weight, I hardly notice it is there.",1,Verify Account Info
182786,2017-08-24,118,388.0,519.0,ProdFailure,,0.0,0.0,82.52779435,0.0,14.0,40.88273326,Other,I had to go to a store and bought a new NOKIA phone which is working great.,1,Verify Account Info
18388,2023-12-26,208,1073.0,1470.0,ProdGlitch,10.0,0.0,0.0,161.5374824,1.0,22.0,31.92532942,Laptop,"Reaching for the bottom row is uncomfortable, and the send and end keys are not where I expect them to be.3.",0,Verify Account Info
141890,2011-01-28,282,1003.0,1313.0,ProdFailure,9.0,0.0,0.0,146.0654833,0.0,28.0,38.67920763,Software,Bad Quality.,0,Verify Account Info
185157,2021-01-06,160,386.0,578.0,ProdFailure,17.0,0.0,0.0,276.9666667,0.0,22.0,,Other,The camera on the phone may be used as a dustpan when indoors... I'd rather be using a disposable then this.,0,Verify Account Info
965482,2017-07-05,116,968.0,1189.0,ProdFailure,13.0,0.0,0.0,176.2219109,2.0,17.0,34.7577402,Laptop,Great software for Motorolas.,1,Verify Account Info
793791,2021-07-07,167,437.0,614.0,ProdFailure,6.0,0.0,0.0,96.45470591,1.0,9.0,28.45298086,,I kept catching the cable on the seat and I had to pull the phone out to turn it on an off.,0,Verify Account Info
252441,2024-04-13,213,1436.0,1819.0,ProdGlitch,8.0,0.0,0.0,313.1874651,0.0,17.0,43.64534866,Desktop,"Otherwise, easy to install and use, clear sound.",1,Verify Account Info
403815,2010-12-06,277,1200.0,1536.0,ProdFailure,4.0,,,300.1680612,2.0,35.0,43.92019123,Software,Mic Doesn't work.,0,Verify Account Info
305186,2014-01-06,61,485.0,625.0,ProdFailure,7.0,,4.0,111.3,2.0,11.0,,Desktop,Bad Choice.,0,Verify Account Info
125687,2010-12-22,279,622.0,396.0,ProdFailure,10.0,3.0,1.0,118.7782646,7.0,23.0,48.07753147,FARMING,This phone works great.,1,Verify Account Info
677338,2019-01-19,135,730.0,970.0,ProdFailure,12.0,1.0,0.0,145.2,0.0,23.0,,Other,It has kept up very well.,1,Verify Account Info
352424,2008-03-13,217,206.0,520.0,ProdFailure,26.0,0.0,2.0,199.9854317,0.0,25.0,27.11768955,Other,Great choice!,1,Verify Account Info
578974,2015-05-27,87,464.0,635.0,ProdFailure,4.0,0.0,0.0,196.24907,1.0,21.0,28.78792285,Desktop,lightweight and works well.,1,Verify Account Info
542967,2010-05-16,262,515.0,871.0,ProdFailure,,0.0,0.0,129.9339205,2.0,19.0,,Other,It's been my choice headset for years.Great sound; good volume; good noise cancellation.,1,Verify Account Info
170586,2022-12-15,189,1275.0,1545.0,ProdFailure,,0.0,0.0,216.6695154,0.0,18.0,36.9158782,Desktop,Cant get the software to work with my computer.,0,Verify Account Info
669017,2016-01-07,97,58.0,583.0,ProdGlitch,8.0,2.0,1.0,352.9666667,1.0,22.0,,Other,Makes it easier to keep up with my bluetooth when I'm not wearing it.,0,Verify Account Info
738384,2020-06-24,153,1010.0,1125.0,ProdFailure,1.0,0.0,0.0,129.8666667,2.0,21.0,,Other,Virgin Wireless rocks and so does this cheap little phone!,1,Verify Account Info
82990,2014-10-13,77,760.0,836.0,ProdGlitch,22.0,0.0,0.0,353.1956285,0.0,47.0,28.54452887,Other,The volume switch rocketed out of the unit to a destination unknown.,0,Verify Account Info
739113,2019-06-25,140,,,ProdGlitch,17.0,0.0,7.0,184.6131909,0.0,12.0,18.19428042,Other,I have had problems wit hit dropping signal and more.,0,Verify Account Info
165385,2023-11-13,206,911.0,980.0,ProdFailure,2.0,1.0,0.0,125.6768499,0.0,20.0,36.53740053,Laptop,Perfect for the PS3.,1,Verify Account Info
533968,2024-04-17,214,777.0,1053.0,ProdFailure,,0.0,0.0,187.3708537,1.0,24.0,38.18834501,Other,Very much disappointed with this company.,0,Verify Account Info
818187,2015-11-24,95,1151.0,1318.0,ProdFailure,7.0,0.0,0.0,177.0500361,0.0,19.0,33.43055804,Server,"I am pairing this with my iphone, and I could not be happier with it so far.",1,Verify Account Info
329678,2016-01-18,97,773.0,869.0,ProdFailure,16.0,0.0,1.0,81.46140046,0.0,9.0,27.70585654,Software,"I like the fact that it rests lightly against your ear, rather than inside.",1,Verify Account Info
513488,2015-01-15,81,285.0,398.0,ProdFailure,5.0,0.0,0.0,130.6439333,0.0,16.0,37.39352642,Other,This fixes all the problems.,1,Verify Account Info
650808,2017-10-23,120,870.0,1012.0,ProdFailure,13.0,,2.0,151.1333333,1.0,18.0,,FARMING,It plays louder than any other speaker of this size; the price is so low that most would think the quality is lack,1,Verify Account Info
334206,2010-01-14,254,1073.0,1926.0,ProdFailure,1.0,0.0,10.0,192.6716931,1.0,14.0,35.75976024,Other,"If you like a loud buzzing to override all your conversations, then this phone is for you!",0,Verify Account Info
656306,2008-07-26,224,623.0,882.0,ProdFailure,3.0,,,163.0564094,,16.0,37.17139554,Software,I've had this for nearly 2 years and it has worked great for me.,1,Verify Account Info
879683,2013-07-26,50,260.0,350.0,ProdGlitch,12.0,0.0,0.0,182.6333333,0.0,13.0,,Laptop,I have two more years left in this contract and I hate this phone.,0,Verify Account Info
131999,2014-02-14,63,926.0,1173.0,ProdGlitch,6.0,0.0,0.0,199.0119272,0.0,27.0,26.52004952,Laptop,best bluetooth on the market.,1,Verify Account Info
724701,2022-09-12,185,145.0,951.0,ProdGlitch,11.0,0.0,0.0,272.0341025,0.0,22.0,27.47858304,Other,Love This Phone.,1,Verify Account Info
111807,2023-03-01,193,399.0,1012.0,ProdGlitch,4.0,0.0,0.0,140.0516383,0.0,14.0,31.54569415,Other,The eargels channel the sound directly into your ear and seem to increase the sound volume and clarity.,1,Verify Account Info
418124,2021-07-19,167,1055.0,1365.0,ProdFailure,0.0,0.0,0.0,273.7250728,0.0,47.0,40.04168465,Other,nice leather.,1,Verify Account Info
811024,2011-07-25,312,155.0,628.0,ProdFailure,0.0,0.0,0.0,99.56044187,1.0,6.0,37.39411875,Other,Now I know that I made a wise decision.,1,Verify Account Info
302542,2017-05-06,113,668.0,820.0,ProdFailure,4.0,2.0,3.0,173.7118385,3.0,29.0,38.55692945,Software,We received a WHITE colored battery that goes DEAD after a couple hoursTHe original used to last a week - but stil,0,Verify Account Info
390754,2021-08-06,168,463.0,671.0,ProdGlitch,27.0,0.0,0.0,241.5083839,0.0,14.0,26.22071743,Other,"however, my girl was complain that some time the phone doesn't wake up like normal phone does.",0,Verify Account Info
813322,2016-10-23,106,506.0,624.0,ProdFailure,0.0,0.0,0.0,197.709267,1.0,13.0,26.25188835,Other,WORST PHONE EVER.,0,Verify Account Info
119101,2016-03-24,100,860.0,1110.0,ProdFailure,6.5,0.0,1.0,91.96666667,3.0,17.0,,Other,I have to jiggle the plug to get it to line up right to get decent volume.,0,Verify Account Info
144233,2014-10-01,76,499.0,585.0,ProdFailure,5.0,,1.0,64.66010695,,16.0,35.05189677,,The battery works great!,1,Verify Account Info
823542,2018-11-02,132,153.0,308.0,ProdFailure,7.0,0.0,1.0,89.65253609,0.0,16.0,18.10528202,Software,I really like this product over the Motorola because it is allot clearer on the ear piece and the mic.,1,Verify Account Info
100012,2019-02-26,136,1013.0,1310.0,ProdGlitch,10.0,0.0,0.0,174.3477876,2.0,32.0,27.96913798,Laptop,This is a beautiful phone.,1,Verify Account Info
587169,2013-05-03,40,170.0,520.0,ProdGlitch,22.0,3.0,1.0,85.33333333,1.0,9.0,,Laptop,I had to purchase a different case.,0,Verify Account Info
357051,2009-05-15,240,186.0,488.0,ProdGlitch,3.0,0.0,0.0,65.96666667,3.0,12.0,,Other,"The bose noise cancelling is amazing, which is very important for a NYC commuter.",1,Verify Account Info
617329,2012-09-06,498,444.0,1022.0,ProdGlitch,8.0,0.0,0.0,207.5640502,3.0,37.0,40.30286769,Server,Can't store anything but phone numbers to SIM.,0,Verify Account Info
929324,2021-07-31,168,670.0,897.0,ProdGlitch,,0.0,0.0,286.3751286,0.0,20.0,28.73912802,Other,I exchanged the sony ericson z500a for this and I'm pretty happy with that decision.,1,Verify Account Info
110595,2008-02-15,216,1526.0,1956.0,ProdFailure,14.0,,,127.7781102,0.0,24.0,29.15307149,Laptop,It has all the features I want,1,Verify Account Info
761641,2009-12-06,251,268.0,470.0,ProdFailure,28.0,0.0,0.0,318.9013325,,13.0,31.32456596,Other,I love this cable - it allows me to connect any mini-USB device to my PC.,1,Verify Account Info
445766,2023-09-28,203,666.0,921.0,ProdFailure,9.0,3.0,1.0,174.8921056,2.0,64.0,40.545681,Laptop,.... Item arrived quickly and works great with my Metro PCS Samsung SCH-r450 slider phone and Sony Premium Sound i,1,Verify Account Info
436930,2014-02-03,62,756.0,896.0,ProdGlitch,24.0,0.0,0.0,324.6868294,0.0,47.0,28.2855321,Other,These are certainly very comfortable and functionality is decent.,1,Verify Account Info
915596,2019-05-27,139,334.0,698.0,ProdFailure,8.0,0.0,0.0,259.8132832,1.0,16.0,23.73521616,Laptop,"I still maintain that monkeys shouldn't make headphones, we just obviously don't share enough DNA to copy the desi",0,Verify Account Info
931472,2023-12-20,208,464.0,684.0,ProdFailure,6.0,0.0,0.0,171.2834729,2.0,26.0,35.99929647,Software,dont buy it.,0,Verify Account Info
978848,2009-08-28,248,372.0,670.0,ProdFailure,10.0,1.0,8.0,242.4666667,4.0,23.0,,Other,This is infuriating.,0,Verify Account Info
649842,2016-12-20,108,564.0,949.0,ProdGlitch,17.0,0.0,0.0,179.9173626,0.0,28.0,25.21073966,Other,I wasted my little money with this earpiece.,0,Verify Account Info
108233,2018-05-06,126,489.0,650.0,ProdFailure,5.0,1.0,0.0,58.7,7.0,23.0,,Other,This is a great deal.,1,Verify Account Info
713329,2022-03-25,177,984.0,1363.0,ProdFailure,2.0,,,110.7357286,3.0,16.0,32.22102484,Software,Bad Choice.,0,Verify Account Info
531268,2011-02-16,284,2076.0,2425.0,ProdGlitch,8.0,0.0,0.0,134.0076805,0.0,41.0,41.29838663,Other,I was not happy with this item.,0,Verify Account Info
245634,2022-10-01,186,238.0,618.0,ProdGlitch,12.0,0.0,0.0,46.94616405,0.0,8.0,40.8529275,Other,The best phone in market :).,1,Verify Account Info
620907,2008-05-04,220,,723.0,ProdGlitch,9.0,0.0,0.0,120.5320184,2.0,4.0,20.17621345,Software,Gets the job done.,1,Verify Account Info
942441,2023-11-02,205,1830.0,2300.0,ProdFailure,2.0,0.0,0.0,288.8666667,1.0,27.0,,Laptop,I don't think it would hold it too securly on your belt.,0,Verify Account Info
459859,2023-02-11,192,652.0,139.0,ProdFailure,7.0,,,57.59183135,0.0,16.0,42.50243535,Other,My only complaint is the standard sound volume is a little low even when turned up to 5(of 5),0,Verify Account Info
317221,2009-10-15,250,657.0,934.0,ProdFailure,10.0,0.0,0.0,149.1666667,0.0,21.0,,Software,Utter crap.. Sound quality is TERRIBLE.,0,Verify Account Info
501219,2022-08-02,183,1094.0,1149.0,ProdFailure,1.0,0.0,0.0,138.1718508,1.0,20.0,38.33231689,Other,The plug did not work very well.,0,Verify Account Info
918933,2010-02-04,255,1132.0,1845.0,ProdFailure,17.0,1.0,0.0,308.9581984,1.0,31.0,34.357866,FARMING,in addition it feels &amp; looks as if the phone is all lightweight cheap plastic.,0,Verify Account Info
512196,2017-10-09,120,505.0,701.0,ProdGlitch,,0.0,2.0,206.3192338,1.0,12.0,29.84313667,Other,It's A PIECE OF CRAP!,0,Verify Account Info
964928,2017-11-09,120,,870.0,ProdFailure,13.0,,,,,,,Other,Their Research and Development division obviously knows what they're doing.,1,Verify Account Info
933299,2011-02-24,285,731.0,1119.0,ProdGlitch,5.0,,,123.6131744,11.0,21.0,44.52055475,Other,I Was Hoping for More.,0,Verify Account Info
660687,2013-09-18,53,510.0,640.0,ProdGlitch,10.0,1.0,0.0,98.33333333,0.0,12.0,,Desktop,The construction of the headsets is poor.,0,Verify Account Info
965159,2012-09-27,501,2564.0,,,0.0,0.0,4.0,142.343205,2.0,25.0,3.342569837,Other,None of the three sizes they sent with the headset would stay in my ears.,0,Verify Account Info
688097,2019-06-23,140,730.0,887.0,ProdFailure,6.0,0.0,0.0,211.1025521,2.0,18.0,42.25458004,Other,Any ring tone..Overall good phone to buy..,1,Verify Account Info
915576,2010-08-23,269,2156.0,2865.0,ProdGlitch,8.0,,5.0,468.1781224,,55.0,30.55300542,Laptop,I cannot make calls at certain places.,0,Verify Account Info
961704,2023-12-16,208,1762.0,2096.0,ProdFailure,9.0,3.0,0.0,159.7067703,0.0,25.0,38.59193997,Other,Doesn't Work.,0,Verify Account Info
578144,2011-01-06,280,280.0,635.0,ProdFailure,14.0,2.0,4.0,121.7333333,4.0,28.0,,Laptop,"Buyer Beware, you could flush money right down the toilet.",0,Verify Account Info
709693,2022-03-14,177,108.0,946.0,ProdGlitch,14.0,0.0,1.0,271.3966671,0.0,22.0,27.2833953,Other,Design Flaw?.,0,Verify Account Info
496831,2019-09-12,145,708.0,916.0,ProdGlitch,24.0,0.0,0.0,163.9916144,2.0,13.0,41.49281634,Software,Unreliable - I'm giving up.,0,Verify Account Info
498835,2011-01-08,281,1004.0,2077.0,ProdFailure,22.0,0.0,0.0,197.1981219,0.0,19.0,26.37254872,Other,The price was very good and with the free shipping and all it was a good purchase.,1,Verify Account Info
24534,2012-02-08,370,933.0,1450.0,ProdFailure,15.0,,2.0,368.7,1.0,27.0,,FARMING,WELL IM SATISFIED.,1,Verify Account Info
492106,2019-07-22,142,1006.0,1291.0,ProdFailure,4.0,,,255.6876484,2.0,41.0,38.74675979,Desktop,Freezes frequently4.,0,Verify Account Info
23084,2022-05-13,180,975.0,1301.0,ProdFailure,5.0,,,247.9728235,3.0,42.0,40.59168739,Desktop,Excellent wallet type phone case.,1,Verify Account Info
748096,2021-10-31,171,749.0,911.0,ProdFailure,0.0,0.0,0.0,80.58265559,0.0,16.0,26.76776884,Desktop,A usable keyboard actually turns a PDA into a real-world useful machine instead of just a neat gadget.,1,Verify Account Info
135916,2024-03-09,212,1032.0,1489.0,ProdGlitch,8.0,0.0,0.0,161.8591186,1.0,22.0,34.54854127,Laptop,It always cuts out and makes a beep beep beep sound then says signal failed.,0,Verify Account Info
286640,2019-10-18,147,993.0,1258.0,ProdFailure,5.0,,,257.0475443,2.0,41.0,39.83207903,Desktop,My 5-year old Nokia 2160 from Tracfone holds the charge a lot better than this.,0,Verify Account Info
185820,2015-01-01,81,487.0,504.0,ProdGlitch,5.0,0.0,0.0,75.63504768,0.0,18.0,24.54519214,Other,"I have purchased these for both family and friends, and all enjoy their clarity and ease of use",1,Verify Account Info
582140,2018-11-11,132,594.0,883.0,ProdGlitch,,0.0,0.0,294.7820846,0.0,19.0,29.95255446,Other,Beautiful styling though.,1,Verify Account Info
832268,2011-07-10,309,1067.0,,ProdFailure,4.0,2.0,4.0,172.4323547,0.0,13.0,47.79590611,Desktop,I wouldn't recommend buying this product.,0,Verify Account Info
17192,2013-05-29,43,720.0,800.0,ProdGlitch,2.0,2.0,0.0,263.9703003,0.0,5.0,36.43209394,Other,It is the best charger I have seen on the market yet.,1,Verify Account Info
211747,2017-11-16,120,282.0,720.0,ProdFailure,8.0,,,105.5,2.0,22.0,,Other,Sprint charges for this service.,0,Verify Account Info
148970,2023-03-21,194,715.0,1007.0,ProdFailure,,1.0,1.0,223.1710844,2.0,13.0,40.70504371,Other,Virgin Wireless rocks and so does this cheap little phone!,1,Verify Account Info
774664,2013-06-20,48,560.0,631.0,ProdFailure,9.0,0.0,3.0,160.1463113,1.0,30.0,21.58376012,Laptop,Item Does Not Match Picture.,0,Verify Account Info
629092,2019-07-26,142,832.0,994.0,ProdGlitch,6.0,0.0,0.0,130.1675148,1.0,26.0,27.17296471,Laptop,There's a horrible tick sound in the background on all my calls that I have never experienced before.,0,Verify Account Info
741663,2010-10-25,275,1320.0,1790.0,ProdFailure,1.0,1.0,0.0,226.2333333,2.0,19.0,,Laptop,People couldnt hear me talk and I had to pull out the earphone and talk on the phone.,0,Verify Account Info
192371,2008-06-22,223,650.0,1047.0,ProdFailure,8.0,,0.0,117.1618153,2.0,18.0,38.34866301,Software,The iGo chargers and tips are really great.,1,Verify Account Info
226957,2011-01-02,280,623.0,1040.0,ProdFailure,16.0,1.0,0.0,146.1419296,0.0,30.0,39.75984964,Other,I found this product to be waaay too big.,0,Verify Account Info
444065,2010-06-04,264,437.0,660.0,ProdFailure,17.0,0.0,0.0,184.3849541,2.0,21.0,31.48990578,Software,"When it opens, the battery connection is broken and the device is turned off.",0,Verify Account Info
737543,2021-09-09,170,977.0,1648.0,,,0.0,,253.4763166,,23.0,36.45229579,Other,So there is no way for me to plug it in here in the US unless I go by a converter.,0,Verify Account Info
419643,2019-07-06,141,869.0,1084.0,ProdGlitch,19.0,0.0,0.0,134.9932518,4.0,24.0,29.77894608,Other,Battery lasts only a few hours.,0,Verify Account Info
406821,2018-06-17,128,565.0,783.0,ProdGlitch,0.0,0.0,1.0,195.7233219,0.0,13.0,27.33744139,Other,Plan on ordering from them again and again.,1,Verify Account Info
361658,2016-10-18,106,629.0,814.0,ProdGlitch,15.0,0.0,0.0,238.3144708,1.0,35.0,34.68038165,Other,"The range is very decent, I've been able to roam around my house with the phone in the living room with no recepti",1,Verify Account Info
885215,2010-05-21,263,1476.0,1842.0,ProdFailure,5.0,0.0,0.0,310.3481457,0.0,35.0,38.23508627,Laptop,I received my headset in good time and was happy with it.,1,Verify Account Info
624011,2015-10-09,93,,367.0,ProdGlitch,,,,304.5201894,,11.0,30.73881376,Other,"Reaching for the bottom row is uncomfortable, and the send and end keys are not where I expect them to be.3.",0,Verify Account Info
635693,2009-10-19,250,,,ProdFailure,22.0,0.0,2.0,203.2,0.0,23.0,,Other,"The handsfree part works fine, but then the car tries to download the address book, and the Treo reboots.Overall,",1,Verify Account Info
950885,2016-04-21,100,480.0,760.0,ProdGlitch,3.0,0.0,2.0,185.7,0.0,13.0,,Other,I have two more years left in this contract and I hate this phone.,0,Verify Account Info
178682,2023-02-05,192,623.0,913.0,ProdFailure,8.0,0.0,1.0,92.33333333,4.0,13.0,,Desktop,"very good product, well made.",1,Verify Account Info
294660,2021-02-22,161,689.0,915.0,ProdFailure,3.0,0.0,0.0,165.4571246,0.0,25.0,24.92011999,Software,For the price this was a great deal.,1,Verify Account Info
626582,2018-03-06,124,163.0,366.0,ProdFailure,8.0,0.0,0.0,120.674928,0.0,11.0,24.08943715,Desktop,"Unfortunately it will not recharge my iPhone 4s, despite connecting it from multiple power sources (iMac, external",0,Verify Account Info
271064,2011-08-20,318,371.0,747.0,ProdFailure,10.0,,,109.7765826,,23.0,33.68886616,Other,The plug did not work very well.,0,Verify Account Info
368753,2015-10-30,94,854.0,941.0,ProdFailure,2.0,0.0,0.0,104.1133632,2.0,32.0,39.54184797,Other,"Terrible product, and waste of money!",0,Verify Account Info
374410,2023-08-19,201,597.0,799.0,ProdFailure,8.0,1.0,0.0,74.21075866,2.0,28.0,36.84692179,Desktop,Appears to actually outperform the original battery from China that came with my V325i.,1,Verify Account Info
46419,2008-04-08,219,1476.0,1930.0,ProdFailure,13.0,,,100.775926,1.0,23.0,29.5314444,Laptop,Best I've found so far .... I've tried 2 other bluetooths and this one has the best quality (for both me and the l,1,Verify Account Info
507083,2017-06-28,116,579.0,697.0,ProdFailure,5.0,0.0,0.0,91.99164592,0.0,12.0,72.26409333,Desktop,No buyers remorse on this one!.,0,Verify Account Info
105844,2021-10-17,170,1706.0,1888.0,ProdFailure,1.0,4.0,0.0,67.40828497,1.0,13.0,44.7515722,,The case is great and works fine with the 680.,1,Verify Account Info
150478,2012-07-29,449,954.0,1576.0,ProdFailure,16.0,,1.0,216.1010462,4.0,31.0,40.48351525,Other,"A must study for anyone interested in the ""worst sins"" of industrial design.",0,Verify Account Info
871508,2014-01-26,62,,800.0,,,,,,,,25.37554416,,"I also didn't like the ""on"" button, it felt like it would crack with use.",0,Verify Account Info
839583,2014-05-12,69,533.0,580.0,ProdFailure,2.0,0.0,0.0,101.5319079,0.0,21.0,35.76405836,FARMING,I was able to do voice dialing in the car with no problem.,1,Verify Account Info
646357,2008-04-14,219,1043.0,1448.0,ProdGlitch,,,,,,,38.01073398,,I received my supposedly new motorola 375 and apparently there was not a match between the phone and the charger.,0,Verify Account Info
