Loan_ID,APP_DATE,LOAN,LOANDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,ACTION
802717,2013-11-02,17300,65444.0,91244.0,DebtCon,ProfExe,8.0,0.0,0.0,202.0496827,0.0,19.0,21.57338522,Offer Sedan
859810,2016-02-16,21300,101524.0,141859.0,CarImp,ProfExe,10.0,0.0,0.0,162.3221192,0.0,23.0,31.98763633,Offer Sedan
528186,2005-08-19,5500,0.0,35402.0,CarImp,0,0.0,0.0,0.0,0.0,0.0,0.0,35.27207374,Offer Sedan
362535,2019-01-10,27600,60039.0,86166.0,DebtCon,Office,0.0,0.0,0.0,100.9493217,0.0,23.0,33.82093404,Offer Sedan
258817,2020-06-29,40100,58784.0,115430.0,DebtCon,Mgr,17.0,0.0,1.0,183.5200567,0.0,22.0,39.38915656,Offer Sedan
753607,2005-06-11,5000,0.0,36375.0,CarImp,Other,3.0,0.0,0.0,266.8,1.0,26.0,0.0,Offer Sedan
19426,2014-02-16,17800,0.0,95639.0,0,Other,0.0,0.0,0.0,179.8493516,1.0,9.0,33.14225722,Offer Sedan
135722,2011-12-31,15000,42657.0,65000.0,DebtCon,ProfExe,18.0,0.0,0.0,181.6,0.0,23.0,0.0,Offer Sedan
158224,2015-03-19,19800,65021.0,95188.0,DebtCon,Mgr,1.0,0.0,0.0,73.0813375,0.0,16.0,27.44254252,Offer Sedan
12206,2015-03-01,19700,49793.0,113200.0,DebtCon,ProfExe,16.0,0.0,0.0,251.1041979,0.0,19.0,25.03374575,Offer Sedan
227761,2008-11-27,10900,45028.0,61014.0,DebtCon,Other,10.0,0.0,0.0,72.49466093,0.0,23.0,35.66764597,Offer Sedan
183279,2008-03-27,10000,52410.0,54500.0,0,Mgr,1.0,9.0,4.0,132.9,4.0,29.0,0.0,Offer Sedan
587169,2005-03-15,4000,17000.0,52012.0,CarImp,ProfExe,22.0,3.0,1.0,85.33333333,1.0,9.0,0.0,Offer Sedan
279342,2007-01-18,8300,10000.0,63775.0,CarImp,Other,0.0,0.0,0.0,200.8666667,0.0,14.0,0.0,Offer Sedan
382259,2009-09-29,12000,118000.0,139350.0,CarImp,ProfExe,2.0,0.0,0.0,153.1666667,2.0,17.0,0.0,Offer Sedan
82979,2005-04-14,4500,66127.0,79087.0,CarImp,Other,4.0,1.0,0.0,81.3490651,0.0,15.0,40.70530876,Offer Sedan
555175,2017-11-25,25000,109000.0,175000.0,DebtCon,Sales,17.0,0.0,0.0,298.3333333,1.0,31.0,0.0,Offer Sedan
477594,2020-05-29,39000,399412.0,511164.0,DebtCon,ProfExe,5.0,0.0,0.0,181.9624008,0.0,21.0,43.73003185,Offer Sedan
501433,2007-12-09,9800,81199.0,206201.0,CarImp,Self,12.0,0.0,0.0,2.820785577,0.0,7.0,21.28386768,Offer Sedan
598951,2006-02-03,6500,60000.0,70000.0,DebtCon,ProfExe,9.0,0.0,0.0,54.76666667,2.0,24.0,0.0,Offer Sedan
88533,2009-06-17,11700,78157.0,103016.0,DebtCon,Mgr,1.0,0.0,0.0,69.80569767,2.0,24.0,38.44838712,Offer Sedan
751734,2018-09-23,26700,40785.0,75601.0,DebtCon,Mgr,14.0,1.0,0.0,98.2405209,5.0,15.0,34.15422819,Offer Sedan
401494,2019-10-01,31200,38352.0,80550.0,DebtCon,Mgr,21.0,1.0,0.0,116.4379076,0.0,14.0,35.38186329,Offer Sedan
821693,2010-09-25,13300,58000.0,75000.0,DebtCon,Mgr,6.6,0.0,1.0,226.2,1.0,33.0,0.0,Offer Sedan
533877,2012-12-13,16100,76644.0,103192.0,DebtCon,Other,5.0,2.0,0.0,76.07793545,0.0,20.0,24.18793386,Offer Sedan
210815,2015-09-06,20500,0.0,130396.0,CarImp,Other,0.0,0.0,0.0,305.6564224,3.0,21.0,31.58225278,Offer Sedan
875596,2018-07-10,26100,103949.0,208432.0,DebtCon,Other,23.0,0.0,0.0,202.592647,0.0,18.0,23.29023448,Offer Sedan
853226,2013-07-26,17000,86341.0,133564.0,DebtCon,ProfExe,15.0,0.0,0.0,307.6738571,0.0,18.0,28.36821059,Offer Sedan
920684,2014-03-22,18000,68000.0,98898.0,DebtCon,Office,10.0,0.0,0.0,206.9666667,2.0,13.0,0.0,Offer Sedan
291516,2005-07-21,5200,19000.0,26000.0,DebtCon,Other,0.0,1.0,0.0,17.2,10.0,7.0,0.0,Offer Sedan
97348,2008-09-30,10700,122000.0,148000.0,DebtCon,ProfExe,0.7,0.0,0.0,165.3333333,7.0,29.0,0.0,Offer Sedan
807350,2016-12-09,22700,155284.0,197634.0,DebtCon,ProfExe,15.0,0.0,0.0,103.7859943,0.0,24.0,29.54032204,Offer Sedan
507462,2005-04-27,4700,53918.0,59511.0,DebtCon,0,6.0,0.0,0.0,54.13647743,0.0,15.0,34.41650781,Offer Sedan
143361,2010-11-02,13400,98701.0,129679.0,CarImp,ProfExe,10.0,0.0,0.0,179.127926,2.0,32.0,29.54928351,Offer Sedan
659073,2005-12-21,6300,44226.0,57779.0,DebtCon,0,7.0,0.0,0.0,63.62641325,0.0,16.0,33.11182911,Offer Sedan
633134,2014-09-04,18600,15243.0,172611.0,CarImp,Mgr,25.0,0.0,0.0,73.44153854,2.0,21.0,29.0958828,Offer Sedan
155877,2008-07-31,10500,63130.0,71387.0,DebtCon,Other,3.0,0.0,2.0,305.556928,0.0,10.0,32.1779167,Offer Sedan
236669,2013-05-03,16600,42259.0,0.0,DebtCon,Other,1.5,1.0,3.0,209.9666667,0.0,20.0,0.0,Offer Sedan
975490,2015-07-30,20300,90048.0,129230.0,DebtCon,ProfExe,13.0,0.0,0.0,134.9425973,0.0,25.0,30.23655405,Offer Sedan
555422,2010-05-13,12800,58592.0,87002.0,DebtCon,Office,13.0,0.0,0.0,139.5308428,0.0,24.0,37.53107709,Offer Sedan
536361,2018-05-20,25700,23047.0,76575.0,DebtCon,Other,0.0,2.0,1.0,104.5662029,2.0,26.0,29.29663349,Offer Sedan
912636,2014-09-03,18600,80970.0,101244.0,DebtCon,ProfExe,0.0,0.0,0.0,272.882599,2.0,20.0,39.80899322,Offer Sedan
476751,2013-06-19,16800,50135.0,93772.0,DebtCon,ProfExe,5.0,0.0,0.0,126.4894051,2.0,21.0,35.85635489,Offer Sedan
417715,2012-12-21,16100,63152.0,85097.0,DebtCon,Office,5.0,0.0,0.0,102.4008978,1.0,20.0,24.17553291,Offer Sedan
660190,2012-06-17,15400,50121.0,67755.0,DebtCon,Other,3.0,0.0,0.0,168.748032,0.0,14.0,37.56086276,Offer Sedan
765194,2012-05-14,15300,109767.0,117552.0,DebtCon,ProfExe,0.0,0.0,0.0,125.9425923,0.0,30.0,37.68939304,Offer Sedan
923849,2016-06-18,21900,91327.0,139106.0,DebtCon,ProfExe,0.0,0.0,0.0,201.6855481,0.0,21.0,30.01955513,Offer Sedan
623102,2009-07-13,11900,44600.0,63800.0,DebtCon,Other,9.0,0.0,0.0,243.5,0.0,18.0,0.0,Offer Sedan
578309,2015-07-15,20200,137000.0,174685.0,DebtCon,ProfExe,6.0,0.0,0.0,183.6666667,5.0,43.0,0.0,Offer Sedan
427392,2015-11-10,20800,0.0,74486.0,DebtCon,Sales,6.0,0.0,0.0,407.5856237,0.0,24.0,22.16287266,Offer Sedan
581117,2010-06-25,12900,45215.0,66162.0,DebtCon,Other,4.0,0.0,0.0,170.7645169,0.0,14.0,39.24801492,Offer Sedan
975807,2008-06-10,10300,61000.0,75000.0,DebtCon,Office,12.0,0.0,0.0,251.5333333,4.0,37.0,0.0,Offer Sedan
542265,2013-01-18,16200,95465.0,114758.0,DebtCon,Other,7.0,0.0,0.0,298.4644353,2.0,19.0,32.6225601,Offer Sedan
658337,2011-03-29,13900,103030.0,114131.0,DebtCon,Mgr,3.0,0.0,0.0,0.0,0.0,0.0,38.39422244,Renew Existing Lease
506972,2010-02-24,12500,17659.0,31843.0,DebtCon,Office,7.0,0.0,1.0,107.7410948,0.0,16.0,19.30085445,Renew Existing Lease
577345,2017-05-15,23600,82639.0,114266.0,DebtCon,Other,0.0,0.0,0.0,186.1563472,2.0,25.0,37.9438682,Renew Existing Lease
676911,2018-08-27,26500,63345.0,100332.0,DebtCon,Other,16.0,0.0,0.0,139.5105459,0.0,30.0,38.42744457,Renew Existing Lease
392837,2016-08-05,22100,24000.0,49000.0,DebtCon,Other,14.4,0.0,0.0,109.5666667,2.0,25.0,0.0,Renew Existing Lease
758482,2011-03-11,13900,96326.0,144668.0,CarImp,ProfExe,15.0,0.0,0.0,142.0379034,5.0,21.0,34.12275351,Renew Existing Lease
600432,2010-12-10,13500,116123.0,145597.0,DebtCon,ProfExe,3.0,0.0,0.0,290.3107749,0.0,46.0,34.69906743,Renew Existing Lease
404958,2019-08-04,30100,78124.0,116280.0,DebtCon,Mgr,10.0,0.0,0.0,73.75338352,1.0,35.0,26.40633196,Renew Existing Lease
437746,2021-02-25,65200,63338.0,148871.0,CarImp,Office,11.0,0.0,0.0,124.2430768,0.0,12.0,41.44401078,Renew Existing Lease
872135,2011-10-06,14800,30282.0,61986.0,DebtCon,ProfExe,7.0,0.0,0.0,249.2488046,0.0,16.0,21.00928089,Renew Existing Lease
252916,2010-08-07,13000,152029.0,173750.0,CarImp,ProfExe,20.0,0.0,0.0,19.33333333,7.0,5.0,0.0,Renew Existing Lease
351447,2007-02-10,8400,78089.0,90660.0,DebtCon,Mgr,9.0,0.0,0.0,118.6353947,0.0,22.0,27.09304112,Renew Existing Lease
940499,2008-05-13,10200,70882.0,98154.0,DebtCon,Other,16.0,0.0,0.0,153.1181363,3.0,15.0,25.1199559,Renew Existing Lease
737507,2006-05-27,7200,79946.0,113807.0,DebtCon,Office,1.0,0.0,0.0,238.458825,0.0,37.0,18.61728869,Renew Existing Lease
941097,2009-06-13,11700,74783.0,86227.0,DebtCon,Mgr,7.0,0.0,0.0,116.7568005,0.0,23.0,28.01922708,Renew Existing Lease
597891,2018-09-19,26600,49610.0,78355.0,DebtCon,Other,23.0,0.0,0.0,278.603564,0.0,30.0,39.52990361,Renew Existing Lease
214405,2013-02-05,16300,105169.0,134992.0,DebtCon,Other,1.0,0.0,0.0,277.9929456,0.0,46.0,41.9498545,Renew Existing Lease
73024,2013-07-18,17000,70039.0,100993.0,CarImp,ProfExe,7.0,0.0,0.0,261.911317,1.0,11.0,36.56433032,Renew Existing Lease
878654,2016-07-14,22000,48000.0,80990.0,DebtCon,Mgr,6.0,0.0,0.0,262.7333333,2.0,26.0,0.0,Renew Existing Lease
871027,2016-11-07,22600,96485.0,120470.0,CarImp,Mgr,9.0,0.0,0.0,112.8403356,2.0,24.0,31.86591683,Renew Existing Lease
855025,2008-03-04,10000,78000.0,97400.0,CarImp,ProfExe,1.0,0.0,0.0,72.03333333,1.0,20.0,0.0,Renew Existing Lease
348137,2008-01-09,9900,117003.0,219783.0,CarImp,ProfExe,1.0,0.0,0.0,130.7663862,0.0,14.0,25.6226109,Renew Existing Lease
536814,2018-10-10,26800,46236.0,62711.0,DebtCon,Office,17.0,0.0,0.0,175.075058,1.0,22.0,33.05993364,Renew Existing Lease
480590,2017-10-02,24500,95736.0,134000.0,CarImp,Mgr,1.5,0.0,1.0,122.5,2.0,20.0,0.0,Renew Existing Lease
330706,2012-10-09,15900,49516.0,105352.0,CarImp,Other,0.0,0.0,2.0,54.43732562,0.0,9.0,40.27060762,Renew Existing Lease
454666,2005-11-17,6000,129731.0,154113.0,CarImp,ProfExe,12.0,0.0,0.0,213.5333333,0.0,19.0,0.0,Renew Existing Lease
251933,2018-08-28,26500,240782.0,267675.0,CarImp,Self,6.0,0.0,0.0,229.3070258,1.0,50.0,37.740919,Renew Existing Lease
927147,2006-07-01,7400,72739.0,91425.0,DebtCon,ProfExe,3.5,0.0,0.0,128.8333333,0.0,26.0,0.0,Renew Existing Lease
827323,2012-08-24,15700,122646.0,204282.0,DebtCon,Other,2.0,0.0,0.0,201.9237078,0.0,17.0,26.31831366,Renew Existing Lease
520653,2014-03-30,18000,88509.0,112933.0,DebtCon,ProfExe,4.0,0.0,0.0,150.8023694,1.0,21.0,23.20094121,Renew Existing Lease
281292,2013-02-07,16300,67524.0,85577.0,DebtCon,Other,8.0,0.0,0.0,75.43432799,3.0,11.0,31.76182878,Renew Existing Lease
216066,2020-05-15,38200,92227.0,143087.0,DebtCon,Other,13.0,0.0,0.0,61.17833505,1.0,36.0,40.32954242,Renew Existing Lease
109960,2016-01-18,21200,85092.0,139345.0,DebtCon,Other,9.0,0.0,1.0,87.64505947,3.0,14.0,42.13884767,Renew Existing Lease
428287,2015-05-28,20000,14361.0,50000.0,DebtCon,Other,0.0,0.0,1.0,216.0666667,1.0,10.0,0.0,Renew Existing Lease
260026,2020-04-19,37200,202627.0,268857.0,DebtCon,ProfExe,3.0,0.0,0.0,248.1703603,0.0,31.0,31.85939856,Renew Existing Lease
618438,2019-09-22,31000,13542.0,58827.0,DebtCon,Other,0.0,0.0,0.0,92.1329084,0.0,6.0,36.25696875,Renew Existing Lease
822103,2013-03-02,16400,57651.0,76854.0,DebtCon,Office,1.0,0.0,0.0,172.2000922,0.0,25.0,31.81962217,Renew Existing Lease
576937,2019-10-14,31500,10879.0,58089.0,DebtCon,Other,0.0,0.0,0.0,94.24803572,0.0,5.0,38.66240227,Renew Existing Lease
271961,2011-08-24,14600,51613.0,77912.0,DebtCon,Office,0.0,0.0,0.0,182.8825754,0.0,25.0,32.22445241,Renew Existing Lease
293300,2005-10-08,5800,172595.0,250155.0,DebtCon,Sales,0.0,0.0,0.0,126.4009836,0.0,21.0,43.20775979,Renew Existing Lease
834247,2005-02-22,3600,61584.0,61800.0,CarImp,ProfExe,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Renew Existing Lease
83002,2011-11-24,15000,49200.0,72900.0,DebtCon,Other,10.0,0.0,0.0,174.0332996,1.0,16.0,0.0,Renew Existing Lease
88016,2012-04-04,15200,47200.0,74510.0,DebtCon,ProfExe,17.0,0.0,0.0,174.5215618,0.0,23.0,41.86337612,Renew Existing Lease
214543,2008-02-10,10000,28000.0,73250.0,CarImp,Other,2.0,0.0,0.0,28.96666667,4.0,12.0,0.0,Renew Existing Lease
796750,2012-08-16,15700,85384.0,101302.0,DebtCon,Other,1.0,0.0,0.0,128.286247,0.0,22.0,41.56998354,Renew Existing Lease
262537,2014-03-28,18000,0.0,53365.0,DebtCon,Other,0.0,0.0,0.0,340.460801,0.0,17.0,30.57565003,Renew Existing Lease
205093,2020-01-07,33500,37843.0,80771.0,DebtCon,Other,10.0,0.0,0.0,107.9971112,0.0,23.0,33.96233051,Renew Existing Lease
50808,2013-12-20,17500,56647.0,78000.0,DebtCon,ProfExe,11.0,3.0,2.0,92.3,7.0,29.0,0.0,Renew Existing Lease
299286,2005-06-30,5000,46696.0,85202.0,CarImp,Other,2.0,1.0,2.0,148.3406455,0.0,14.0,46.489874,Renew Existing Lease
845283,2009-06-15,11700,15163.0,74500.0,DebtCon,ProfExe,19.0,0.0,2.0,378.8258185,1.0,11.0,20.09078333,Renew Existing Lease
577698,2015-08-09,20300,180254.0,220843.0,CarImp,ProfExe,11.0,0.0,0.0,217.1281672,0.0,25.0,41.56310065,Renew Existing Lease
518669,2015-05-14,20000,29400.0,52000.0,DebtCon,Other,0.0,0.0,0.0,219.1333333,0.0,13.0,0.0,Renew Existing Lease
671913,2007-11-12,9700,53527.0,58605.0,DebtCon,Office,4.0,0.0,0.0,75.58454258,3.0,12.0,36.70953891,Renew Existing Lease
71231,2017-03-16,23300,36000.0,0.0,DebtCon,Other,19.0,4.0,0.0,113.5666667,2.0,20.0,0.0,Renew Existing Lease
405675,2008-05-16,10200,55539.0,65357.0,DebtCon,Mgr,5.0,0.0,0.0,190.9459308,1.0,17.0,28.64082373,Renew Existing Lease
190459,2013-10-06,17200,50742.0,71000.0,DebtCon,Other,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Renew Existing Lease
879844,2014-06-23,18300,60100.0,82506.0,DebtCon,ProfExe,10.0,3.0,1.0,171.4666667,2.0,64.0,0.0,Renew Existing Lease
575173,2006-03-17,6800,178559.0,247611.0,DebtCon,Sales,0.0,0.0,0.0,127.234141,0.0,22.0,42.08390168,Renew Existing Lease
788119,2008-01-26,10000,48300.0,74600.0,0,Other,14.0,0.0,1.0,179.1,2.0,31.0,0.0,Renew Existing Lease
560958,2005-08-07,5400,53429.0,64505.0,DebtCon,0,5.0,0.0,0.0,69.54243011,0.0,16.0,36.4802363,Renew Existing Lease
528824,2016-07-04,21900,94320.0,140698.0,DebtCon,ProfExe,0.0,0.0,0.0,208.2417578,0.0,20.0,29.18897974,Renew Existing Lease
844901,2006-07-21,7500,57800.0,109600.0,DebtCon,Mgr,4.0,0.0,1.0,124.1333333,1.0,18.0,0.0,Renew Existing Lease
968506,2008-12-13,11000,56795.0,70014.0,DebtCon,Other,3.0,0.0,1.0,319.7957713,0.0,10.0,33.59617086,Renew Existing Lease
556217,2006-09-10,7800,109000.0,123500.0,DebtCon,Self,6.0,0.0,1.0,174.4666667,0.0,19.0,0.0,Renew Existing Lease
219508,2019-05-22,28700,131767.0,214558.0,DebtCon,ProfExe,10.0,0.0,0.0,238.794891,2.0,27.0,20.52327227,Renew Existing Lease
570598,2011-04-23,14000,32000.0,48500.0,DebtCon,ProfExe,4.0,0.0,0.0,255.6666667,1.0,35.0,0.0,Renew Existing Lease
763211,2005-05-29,5000,123000.0,157500.0,CarImp,Mgr,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Renew Existing Lease
10691,2018-03-21,25400,76194.0,98188.0,DebtCon,Mgr,0.0,0.0,0.0,245.2678533,5.0,23.0,42.13810643,Renew Existing Lease
410053,2007-01-25,8400,17479.0,66894.0,CarImp,Office,23.0,0.0,0.0,326.3428047,1.0,13.0,40.58857607,Renew Existing Lease
130961,2018-08-25,26500,145393.0,187324.0,CarImp,Self,3.0,0.0,0.0,194.2277448,1.0,16.0,40.85486499,Renew Existing Lease
221370,2007-02-13,8400,57694.0,70782.0,CarImp,Other,4.0,0.0,0.0,125.7103247,0.0,34.0,37.62278555,Renew Existing Lease
307953,2008-11-03,10800,59469.0,69834.0,DebtCon,Other,3.0,0.0,0.0,308.7591757,0.0,9.0,34.09578509,Renew Existing Lease
524765,2008-02-24,10000,124000.0,192000.0,CarImp,Office,0.0,0.0,1.0,346.9666667,0.0,16.0,0.0,Renew Existing Lease
13320,2012-02-17,15000,46867.0,67529.0,DebtCon,Other,7.0,0.0,0.0,133.7875809,3.0,48.0,31.48646083,Renew Existing Lease
642124,2011-09-05,14700,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.59537785,Renew Existing Lease
884289,2010-08-27,13100,22422.0,34800.0,CarImp,Office,2.6,2.0,0.0,93.3,1.0,3.0,0.0,Renew Existing Lease
775268,2018-11-02,27000,13718.0,35684.0,DebtCon,Other,16.0,2.0,0.0,122.2944468,1.0,18.0,24.35575958,Renew Existing Lease
976058,2016-04-16,21600,36777.0,68300.0,DebtCon,Office,11.0,0.0,2.0,121.4942487,0.0,22.0,41.13829939,Renew Existing Lease
623687,2014-04-18,18000,52301.0,79959.0,DebtCon,Other,1.0,0.0,1.0,290.2806482,0.0,9.0,37.16369797,Renew Existing Lease
726119,2017-04-25,23500,132737.0,285749.0,CarImp,Mgr,4.0,0.0,0.0,213.3929949,0.0,14.0,31.23611381,Renew Existing Lease
829094,2016-05-30,21800,48139.0,80114.0,DebtCon,Other,13.0,0.0,0.0,111.9986308,1.0,9.0,4.142703972,Renew Existing Lease
941564,2009-01-17,11100,0.0,50262.0,CarImp,Mgr,5.0,0.0,0.0,175.7568875,0.0,8.0,22.95686376,Renew Existing Lease
732988,2014-05-18,18100,18611.0,171194.0,CarImp,Self,5.0,0.0,0.0,313.0379453,0.0,26.0,27.19915401,Renew Existing Lease
675482,2019-11-26,32400,103000.0,149500.0,DebtCon,Mgr,12.0,1.0,0.0,88.23333333,2.0,38.0,0.0,Renew Existing Lease
634292,2005-05-08,4900,44000.0,59745.0,CarImp,Other,10.0,0.0,0.0,81.5,3.0,13.0,0.0,Renew Existing Lease
295615,2014-11-20,19000,47400.0,80000.0,DebtCon,Other,12.0,0.0,0.0,95.36666667,1.0,10.0,0.0,Renew Existing Lease
633388,2017-04-02,23400,35634.0,61149.0,DebtCon,Other,0.0,0.0,0.0,204.6427862,0.0,13.0,41.11515894,Renew Existing Lease
806127,2019-12-30,33200,140690.0,195001.0,DebtCon,ProfExe,21.0,0.0,0.0,177.247554,0.0,22.0,38.98121028,Renew Existing Lease
293428,2005-01-14,2400,0.0,17180.0,CarImp,Other,0.0,0.0,0.0,14.56666667,3.0,4.0,0.0,Renew Existing Lease
894653,2005-01-25,2900,104373.0,120702.0,CarImp,Office,2.0,0.0,0.0,101.5402975,0.0,13.0,29.91585903,Renew Existing Lease
578420,2015-01-27,19400,110745.0,173474.0,DebtCon,Office,6.0,0.0,0.0,217.4067053,4.0,23.0,42.22040715,Renew Existing Lease
297605,2007-04-10,8700,54283.0,58563.0,DebtCon,Office,3.0,0.0,1.0,91.44646516,3.0,11.0,38.59036694,Renew Existing Lease
954034,2017-05-12,23600,57327.0,105411.0,DebtCon,ProfExe,14.0,0.0,3.0,276.1823627,0.0,35.0,29.2830325,Renew Existing Lease
367585,2017-07-06,23900,87884.0,116559.0,DebtCon,Mgr,23.0,0.0,0.0,314.3944934,0.0,42.0,37.98813172,Renew Existing Lease
169761,2019-08-11,30200,34955.0,79556.0,DebtCon,Other,8.0,0.0,0.0,121.0233133,0.0,23.0,32.8045306,Renew Existing Lease
562459,2008-01-07,9900,21400.0,36600.0,DebtCon,Self,2.0,0.0,0.0,154.2,2.0,26.0,0.0,Renew Existing Lease
711620,2013-12-01,17400,123579.0,168243.0,DebtCon,Office,4.0,0.0,0.0,146.3520808,0.0,20.0,26.6035115,Renew Existing Lease
792626,2020-03-09,35700,238104.0,43026.0,DebtCon,Mgr,3.0,0.0,1.0,206.6470786,3.0,49.0,41.27663712,Renew Existing Lease
211866,2008-07-25,10500,13694.0,87580.0,DebtCon,Other,8.0,0.0,0.0,258.5549278,0.0,14.0,20.26019805,Renew Existing Lease
937006,2008-07-04,10400,66044.0,83531.0,CarImp,Office,12.0,0.0,0.0,241.5141532,0.0,31.0,45.56984265,Renew Existing Lease
802190,2016-03-19,21500,100727.0,146904.0,CarImp,ProfExe,11.0,0.0,0.0,153.2238882,1.0,23.0,34.96596275,Renew Existing Lease
939344,2008-07-12,10400,57816.0,82047.0,CarImp,Other,3.0,0.0,1.0,176.6568946,0.0,12.0,30.67420529,Renew Existing Lease
906707,2010-11-17,13400,87175.0,115530.0,CarImp,ProfExe,13.0,0.0,1.0,180.9451064,1.0,27.0,33.90005642,Renew Existing Lease
658066,2015-04-16,20000,27900.0,0.0,CarImp,Mgr,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Renew Existing Lease
93378,2017-06-16,23800,0.0,55669.0,DebtCon,Other,0.0,0.0,1.0,308.4251258,0.0,18.0,37.65407524,Renew Existing Lease
19134,2019-09-07,30800,15428.0,45495.0,DebtCon,Other,28.0,0.0,0.0,200.5091243,0.0,15.0,42.38798551,Renew Existing Lease
162025,2007-12-03,9800,15021.0,31900.0,DebtCon,Other,6.0,0.0,0.0,276.7342017,0.0,11.0,22.29124919,Renew Existing Lease
889950,2011-01-28,13700,64486.0,84759.0,DebtCon,Office,4.0,2.0,3.0,182.1802565,3.0,29.0,37.07341346,Renew Existing Lease
215458,2016-03-08,21400,90912.0,121714.0,DebtCon,Self,3.0,0.0,0.0,221.515426,2.0,26.0,34.88554143,Renew Existing Lease
386847,2008-12-01,11000,52602.0,61496.0,DebtCon,Other,13.0,0.0,0.0,107.3400662,0.0,22.0,37.69910859,Renew Existing Lease
108000,2017-05-03,23500,0.0,116983.0,CarImp,Other,0.0,0.0,1.0,143.4146448,0.0,10.0,35.06031985,Renew Existing Lease
710737,2009-04-01,11400,59813.0,72873.0,DebtCon,ProfExe,13.0,0.0,0.0,234.3302405,4.0,31.0,39.35147085,Renew Existing Lease
426942,2011-03-17,13900,155486.0,178789.0,DebtCon,ProfExe,7.0,0.0,1.0,192.482316,4.0,26.0,41.17671183,Renew Existing Lease
132454,2008-10-13,10800,64305.0,107374.0,DebtCon,ProfExe,9.0,0.0,0.0,97.86132576,0.0,36.0,36.99638566,Renew Existing Lease
417357,2008-01-29,10000,68807.0,76581.0,CarImp,Office,14.0,0.0,0.0,237.6478941,0.0,32.0,42.33557351,Renew Existing Lease
266744,2009-10-04,12000,48786.0,89800.0,CarImp,ProfExe,29.9,0.0,5.0,220.1333333,1.0,16.0,0.0,Renew Existing Lease
789293,2005-06-01,5000,22700.0,34225.0,CarImp,Other,4.0,0.0,0.0,74.63333333,3.0,9.0,0.0,Renew Existing Lease
22185,2007-04-06,8600,66366.0,75957.0,DebtCon,ProfExe,8.0,0.0,0.0,72.91672107,2.0,25.0,39.66040874,Renew Existing Lease
87806,2013-11-01,17300,90768.0,116052.0,DebtCon,Other,13.0,0.0,0.0,120.2414262,2.0,9.0,35.81087795,Renew Existing Lease
925179,2007-06-07,8900,0.0,49147.0,CarImp,Other,0.0,0.0,0.0,110.5095805,0.0,8.0,37.10814206,Renew Existing Lease
171086,2017-11-12,24900,89530.0,146815.0,DebtCon,ProfExe,19.0,1.0,0.0,164.7703104,1.0,25.0,39.34585859,Renew Existing Lease
386484,2009-04-02,11400,125486.0,195284.0,CarImp,Office,0.0,0.0,0.0,354.2902872,0.0,15.0,38.14306879,Renew Existing Lease
805145,2015-04-13,20000,68958.0,99875.0,DebtCon,ProfExe,11.0,1.0,1.0,117.6666667,0.0,23.0,0.0,Renew Existing Lease
36644,2009-09-14,12000,53800.0,80000.0,DebtCon,Other,0.3,0.0,0.0,124.7666667,4.0,11.0,0.0,Renew Existing Lease
578925,2005-02-05,3000,47000.0,82700.0,CarImp,ProfExe,10.0,0.0,1.0,262.1666667,5.0,26.0,0.0,Renew Existing Lease
868894,2017-04-16,23500,0.0,143168.0,DebtCon,Office,10.0,0.0,0.0,0.0,0.0,0.0,35.73356733,Renew Existing Lease
946475,2015-04-09,20000,99000.0,140000.0,CarImp,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Renew Existing Lease
744964,2020-10-01,44400,100564.0,154708.0,DebtCon,Other,14.0,0.0,0.0,253.914111,3.0,30.0,43.90215236,Renew Existing Lease
255063,2010-05-24,12800,29100.0,39264.0,CarImp,Other,7.0,0.0,0.0,93.39500247,2.0,12.0,31.28306102,Renew Existing Lease
62937,2008-04-30,10100,49683.0,55728.0,DebtCon,Other,0.0,0.0,0.0,91.09579488,0.0,20.0,37.13310754,Renew Existing Lease
466188,2011-07-10,14400,78965.0,90729.0,DebtCon,Mgr,4.0,0.0,0.0,132.6602719,2.0,26.0,39.68695911,Renew Existing Lease
119101,2008-02-04,10000,86000.0,111000.0,DebtCon,Other,6.5,0.0,1.0,91.96666667,3.0,17.0,0.0,Renew Existing Lease
290708,2008-10-05,10700,54091.0,67661.0,CarImp,Other,27.0,0.0,2.0,188.5339891,0.0,24.0,38.58937234,Renew Existing Lease
153878,2016-11-13,22600,233000.0,260000.0,CarImp,Self,6.0,1.0,0.0,244.5333333,3.0,51.0,0.0,Renew Existing Lease
286111,2011-12-10,15000,106239.0,135942.0,DebtCon,ProfExe,19.5,0.0,1.0,9.1,2.0,24.0,0.0,Renew Existing Lease
179853,2016-09-05,22300,72814.0,186463.0,0,Other,10.0,0.0,0.0,367.2473584,1.0,16.0,30.33358791,Renew Existing Lease
425476,2007-11-17,9700,55986.0,73000.0,DebtCon,Other,2.5,0.0,1.0,207.1666667,2.0,29.0,0.0,Renew Existing Lease
