MACHINE_ID,REPAIR_DATE,S_0,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,ACTION
2510410,2021-07-16,0.20961218,-0.14472969,-0.37880042,-0.94808214,-1.1797119,-1.4149407,-1.7059782,-1.8213324,-1.8193427,-1.719229,Test HVAC
876729,2014-03-29,-1.5344099,-3.6739558,-3.9261085,-4.0189757,-3.6887134,-2.9430186,-1.6769428,-1.4557638,-1.2078402,-0.52870721,Check Bearings
5578298,2016-04-06,0.65232382,-0.94128422,-2.6055404,-4.0506031,-4.1369669,-3.6293796,-2.4891883,-1.7495671,-1.7285263,-0.92779247,Check Belts
7787341,2010-12-27,-1.9790355,-3.2557982,-3.6720292,-4.4206194,-4.3343595,-3.5064519,-2.2750762,-1.674279,-1.3896926,-0.72907279,Run at 50% Capacity
7858015,2013-11-17,-0.08750857,-2.2474515,-3.5909911,-4.1332235,-3.9169873,-3.3370718,-2.2732285,-1.7121275,-1.3982914,-0.79610828,Check Bearings
9756149,2017-11-21,0.22164272,-0.54043564,-1.3247709,-1.915403,-2.4637133,-2.8101518,-2.8689548,-2.7504642,-2.5500222,-2.256224,Check for Misalignment
8678051,2011-04-13,0.39029676,-2.1525005,-3.935036,-4.2907099,-3.9588806,-3.2691038,-2.106622,-1.6106891,-1.216596,-0.3479639,Run at 50% Capacity
5624176,2009-03-02,0.87040151,-0.10865179,-0.5425084,-1.3814298,-2.2296081,-2.7251511,-2.9053439,-2.6898467,-2.1320225,-1.5508744,Review Capacity
8664533,2011-02-09,2.0967026,-1.1982423,-1.9605721,-2.9501626,-2.3088653,-1.4285229,0.24766774,0.69690383,1.0435625,1.638467,Run at 50% Capacity
3657712,2009-01-26,-0.16309261,-1.1107048,-2.0518539,-2.4211827,-2.5465114,-2.8063955,-2.9665248,-2.834229,-2.4955663,-2.0005068,Review Capacity
1875191,2018-02-09,-0.71412056,-1.1538983,-1.0684014,-1.5311241,-1.7042119,-1.8453943,-2.0057826,-1.8596961,-1.6190328,-1.3235186,Check for Misalignment
3971069,2017-09-13,-1.1405196,-2.055628,-2.389145,-3.0268277,-2.8005982,-2.8964156,-2.8449322,-2.5395098,-2.1053335,-1.5649413,Check for Corrosion
6608647,2020-02-28,0.25535834,-0.93053381,-1.7756372,-2.698365,-3.1138576,-3.0690001,-2.8796292,-2.5584255,-2.1367608,-1.6429941,Test Power Source
3463522,2016-12-20,-2.2496882,-3.0546452,-3.0614862,-3.2326935,-2.9165663,-2.9102598,-2.6070255,-2.1677073,-1.4778783,-0.86289999,Check for Corrosion
1160934,2013-12-29,-1.9943195,-4.429281,-4.993167,-4.6564777,-3.4942092,-2.2402184,-1.6204477,-1.2911381,-0.33469452,-0.10378274,Check Bearings
5927092,2008-10-20,0.0035767311,-2.6778485,-4.0243906,-4.3276933,-3.8442916,-3.0084345,-1.9606541,-1.6067922,-1.3220326,-0.52816038,Turn Off Machine
3315257,2010-08-03,-2.5197098,-4.0616977,-4.3859786,-4.3504316,-3.8436055,-2.7953163,-1.3198926,-0.9244773,-0.53901428,0.13844564,Run at 25% Capacity
3878219,2014-03-05,-0.36832966,-2.0180811,-3.2969545,-3.9237869,-3.8726813,-3.7372131,-3.1968568,-1.8069147,-0.81724407,-0.75864097,Check Bearings
5984594,2017-01-13,-0.38777093,-1.0076577,-1.4388052,-2.0342983,-2.0826501,-2.1891304,-2.3258379,-2.249997,-2.1213671,-1.915381,Check for Corrosion
5001334,2011-02-24,1.5488243,-0.40285652,-2.4455686,-3.5769786,-4.7268727,-4.1811639,-2.7089911,-1.839799,-1.5720465,-0.3960602,Run at 50% Capacity
702581,2010-03-24,-0.10989951,-1.8788969,-2.9937192,-4.0718209,-3.9638395,-3.1344571,-1.9602533,-1.5422076,-1.4510205,-0.6938678,Run at 25% Capacity
2953412,2021-04-27,1.4533957,1.055519,0.262854,-0.43046346,-0.81904714,-1.2868038,-1.6191591,-1.5712072,-1.2431783,-0.69637542,Test HVAC
3275038,2016-06-16,2.0683376,0.78886945,-1.0315222,-2.2298858,-2.4961799,-1.7780269,-0.76627477,-0.22227464,-0.011065662,0.78214625,Check for Corrosion
4088857,2019-03-22,0.24765896,-0.79199088,-1.6766624,-2.8000268,-3.407032,-3.6505353,-3.3135505,-2.7927048,-2.4199375,-1.8110041,Test Electrical
8879308,2020-03-28,-0.52377352,-1.1651932,-1.4402465,-2.1103647,-2.4689603,-2.8054783,-2.7694514,-2.3688353,-1.8696394,-1.3259829,Test Power Source
5316984,2017-03-23,-0.9308484,-1.6031165,-1.4164753,-2.047128,-2.2913008,-2.3803006,-2.4207462,-2.1453852,-1.8959043,-1.51789,Check for Corrosion
2783036,2015-02-24,-1.0283402,-4.2901706,-4.4134055,-4.4663138,-3.3721575,-2.0263035,-1.3018675,-0.96158321,0.16063995,0.52713918,Check Belts
3438029,2015-03-23,-2.6993757,-4.2591739,-4.0648879,-4.0093043,-3.3919149,-2.4007253,-1.6283056,-1.4161687,-0.85829332,-0.50706,Check Belts
4630857,2020-09-05,0.70305938,0.3974819,-0.18976403,-0.60579095,-0.78851277,-1.0336137,-1.0960507,-0.87678696,-0.56465902,-0.41443007,Test HVAC
7728190,2013-08-19,-1.2540373,-3.1145269,-3.76074,-4.611428,-4.6258279,-3.7833662,-2.4892605,-1.4018537,-1.081908,-0.37190476,Run at 75% Capacity
3895578,2009-12-03,0.52855429,-0.30630047,-1.6380443,-2.4738887,-3.0786263,-3.1793822,-2.4906269,-1.8587478,-1.871737,-1.3341901,Run at 25% Capacity
1189902,2011-01-27,0.66882021,-1.5737277,-2.9984258,-3.8709905,-3.6900415,-2.5873842,-1.7897594,-1.5245116,-0.94583115,-0.28696158,Run at 50% Capacity
4842622,2019-02-01,-0.55330807,-1.0839206,-1.4229905,-1.9034201,-2.0288638,-2.4269155,-2.4970162,-2.46763,-2.260963,-1.8167476,Check for Misalignment
6574835,2014-12-27,-1.931671,-3.4334144,-3.5151921,-3.7519586,-3.4068208,-2.6900022,-1.2382586,-0.24127049,-0.25254071,0.34780028,Check Bearings
27354,2008-12-09,-1.5827272,-3.6506311,-4.5369645,-4.6590411,-4.0764699,-3.1960014,-1.9003396,-1.2961757,-0.99989547,-0.27681186,Turn Off Machine
1308619,2010-03-01,2.6217879,3.0914132,1.6283885,-0.498485,-2.1566561,-3.8021991,-3.7754142,-2.6611334,-1.5096871,-1.4472112,Run at 25% Capacity
3359757,2015-01-01,2.1888237,0.17022186,-2.065495,-3.2273071,-4.2179424,-3.9466077,-2.7302052,-1.8121083,-1.73226,-0.8597396,Check Bearings
5977796,2016-10-11,-2.1239719,-3.2473388,-3.7373184,-4.0373325,-3.7638358,-3.0708358,-1.7634529,-1.4005944,-1.0268972,-0.34090934,Check for Corrosion
7395188,2014-09-28,-1.1127816,-2.6557227,-3.3348187,-3.9791922,-4.2490191,-3.9978312,-3.1672756,-2.060883,-1.3910082,-1.1179628,Check Bearings
8037664,2015-06-15,0.78458782,-1.4317809,-3.4073753,-4.5368291,-4.4442355,-3.7431335,-2.6215267,-1.5904416,-1.4945784,-0.89270516,Check Belts
7737245,2009-09-16,-1.518555,-3.4711799,-4.4246553,-4.6886002,-3.9856902,-2.8346393,-1.6892801,-1.443026,-0.99131021,-0.31294595,Run at 25% Capacity
7942842,2012-08-18,1.1677863,-0.92115684,-2.6911768,-3.6536286,-4.5388092,-4.4542416,-3.0377761,-1.9344218,-1.7149097,-0.63751915,Run at 75% Capacity
8172995,2012-12-20,-0.77690091,-2.3870485,-3.4056657,-4.2791351,-4.5595297,-3.8493658,-2.8052219,-1.6702973,-1.1719024,-0.63399438,Run at 75% Capacity
2102244,2016-12-17,-1.2894092,-2.3455207,-2.4392143,-2.9500607,-3.0049755,-2.8621613,-2.6897367,-2.3817733,-1.9971719,-1.3852647,Check for Corrosion
732625,2016-08-13,-2.0249434,-3.5769138,-3.2895722,-3.1664731,-2.3862308,-1.731073,-1.542747,-1.3138552,-0.74558731,-0.67166311,Check for Corrosion
1428368,2009-04-18,0.31166039,-0.54084692,-1.59984,-2.5582381,-3.3489544,-3.5138357,-3.1538803,-2.5899851,-1.9259142,-1.3104139,Review Capacity
8389262,2013-08-21,2.0862774,-0.21516044,-1.9787779,-3.1510359,-4.0454858,-3.7679873,-2.6103515,-1.8542903,-1.7843344,-0.82901375,Run at 75% Capacity
9779172,2018-06-15,-0.33838943,-0.8060061,-1.0870705,-1.4924817,-1.5687378,-1.7795147,-2.0016621,-1.9316427,-1.8845133,-1.8047193,Check for Misalignment
2743268,2010-06-09,-0.37722691,-1.6593956,-2.9508188,-4.08627,-4.3979312,-3.6831389,-2.6611514,-1.8551523,-1.7275325,-1.1172513,Run at 25% Capacity
7082436,2021-07-29,-0.17096149,-0.47806153,-0.70603801,-1.3728823,-1.5365846,-1.9011809,-2.0796227,-2.0607425,-1.9029406,-1.5443492,Test HVAC
704269,2019-08-28,-1.673432,-2.2307473,-2.5962592,-2.5520173,-2.1886631,-1.7668007,-1.3199358,-0.9983808,-0.89869679,-0.75455696,Test Electrical
2897173,2018-06-25,-0.70032354,-1.139702,-1.4760542,-1.8568246,-2.0651678,-2.0641111,-1.9506368,-1.6637274,-1.1762028,-0.86446658,Check for Misalignment
5947252,2017-11-20,1.279868,0.50726518,-0.035490301,-1.0292434,-1.3874088,-2.1501829,-2.6484626,-2.7597561,-2.7558292,-2.5341018,Check for Misalignment
686529,2013-10-30,0.64294627,-1.5090713,-2.9303803,-3.9768775,-4.6450036,-4.1509114,-2.5671754,-1.9097597,-1.6362741,-0.68033109,Check Bearings
7582902,2020-09-29,0.62496145,0.72977858,0.24823216,-0.39794703,-0.78236817,-1.0866415,-1.3397305,-1.6046318,-1.5918842,-1.2035011,Test HVAC
5556494,2018-12-28,1.0757942,0.17051206,-0.7357498,-1.7803012,-2.690009,-3.1764679,-3.0248128,-2.6876634,-2.1690745,-1.4143599,Check for Misalignment
9212887,2014-02-15,0.070987058,-1.7151506,-3.0564844,-4.4936919,-4.6757305,-3.7898317,-2.5059032,-1.6224489,-1.5559937,-0.98047633,Check Bearings
2215832,2011-06-20,-0.44559745,-1.6676105,-2.3235577,-3.3756575,-3.4818943,-3.0477166,-2.2102186,-1.7817189,-1.5578595,-1.0562023,Run at 50% Capacity
349100,2010-11-06,-0.28660609,-1.9012302,-2.8240217,-3.6603149,-4.2712661,-3.8487136,-2.718487,-1.8107064,-1.6249166,-1.0031462,Run at 25% Capacity
1466829,2016-11-30,-0.64622795,-1.6605015,-2.1271859,-2.6023428,-2.5689883,-2.5802364,-2.5263021,-2.3383575,-2.235147,-1.8766782,Check for Corrosion
3123710,2014-09-13,-3.0474716,-2.5867097,-2.0615204,-3.8567181,-4.0790656,-4.0486008,-3.2567308,-1.9344296,-0.91470044,-0.31918015,Check Bearings
9321021,2010-12-08,-1.8406346,-4.0683567,-4.1945636,-4.1863268,-3.3996716,-2.1267769,-1.4538083,-1.2473163,-0.43792889,-0.23818274,Run at 25% Capacity
2863493,2008-11-26,0.15046721,-1.5793518,-3.344964,-4.4078868,-4.0350237,-3.1458079,-2.1908278,-1.7613315,-1.5365883,-0.71134792,Turn Off Machine
2943879,2011-11-30,1.4197459,-1.0286201,-2.7310274,-3.7544693,-4.3703897,-3.9703015,-2.5873587,-1.7995136,-1.5977546,-0.53609145,Run at 50% Capacity
752047,2020-01-17,-0.52077216,-1.2981411,-1.5746351,-2.474538,-2.8283547,-2.8594241,-2.7228628,-2.1966312,-1.7194434,-1.2820724,Test Power Source
3512445,2009-07-11,-0.301966,-1.1034482,-1.2578279,-1.4951759,-1.4394791,-1.1114918,-0.6877932,-0.43896326,-0.46561022,-0.16294662,Review Capacity
4842008,2021-05-06,1.7518387,1.5053629,0.98841377,0.19524997,-0.33820663,-0.68176957,-1.1839321,-1.5091561,-1.557937,-1.3946501,Test HVAC
828502,2020-06-30,-1.1045635,-2.065635,-2.1398293,-2.5391268,-2.5606885,-2.6359245,-2.4568887,-1.9760476,-1.4210143,-1.0847321,Test HVAC
6603602,2013-10-27,-1.5074591,-4.0451,-4.5602039,-4.2642007,-2.9431594,-1.9252879,-1.6939065,-1.2328064,-0.47306574,-0.35843606,Check Bearings
8364925,2019-09-22,-1.6343506,-2.0998543,-2.1420487,-2.2618709,-2.3030999,-2.4638392,-2.3057586,-2.0275533,-1.4748697,-0.9679969,Test Power Source
448465,2010-06-29,-0.45255401,-2.5248979,-3.3012204,-3.7872836,-3.5917397,-3.3512201,-2.5996782,-1.6755528,-1.4204123,-1.0986551,Run at 25% Capacity
6896300,2020-01-09,0.94528759,0.18974186,-0.063080908,-0.96276637,-1.4842929,-2.1194327,-2.7903471,-3.0053897,-2.9721947,-2.6334213,Test Power Source
2184011,2020-03-07,0.3274726,-0.27052765,-0.97079442,-1.6281697,-2.1708754,-2.277821,-2.0685912,-1.6860928,-1.1993054,-0.88016029,Test Power Source
4412487,2017-10-15,-1.9207069,-2.4419954,-2.5833655,-2.5731662,-2.5031007,-2.202558,-1.8141965,-1.2818193,-1.0808687,-0.88544651,Check for Corrosion
5717399,2021-10-21,0.13127053,-0.25648287,-0.46805998,-0.79374815,-0.98254053,-1.3713335,-1.7302438,-1.8002055,-1.6665972,-1.3631747,Test HVAC
6865111,2011-12-27,0.60271608,-1.8224927,-3.7758485,-4.6647857,-4.2559963,-3.5710193,-2.4303011,-1.3712921,-1.1758722,-0.52916853,Run at 50% Capacity
4660980,2017-09-01,-1.4391136,-2.1578933,-2.6605629,-2.918727,-2.8142485,-2.587752,-2.061836,-1.5203484,-1.0543082,-0.90243058,Check for Corrosion
4944767,2012-07-26,-0.0061599324,-1.8340619,-3.0321219,-4.4138316,-4.3691974,-3.6483191,-2.5965873,-1.6740742,-1.5295438,-0.9045609,Run at 75% Capacity
2385344,2018-05-03,0.37235252,-0.53709488,-1.085559,-1.7220297,-2.2657451,-2.7470928,-2.9408746,-2.8041417,-2.5194686,-2.1457396,Check for Misalignment
9035739,2017-05-06,-0.76716614,-1.3337614,-1.4470221,-1.7933439,-1.8440695,-1.8337167,-1.7950142,-1.5823804,-1.3668483,-1.0004428,Check for Corrosion
7360911,2014-06-24,-0.79296577,-4.0679615,-4.5254526,-4.522724,-3.7221137,-2.3281104,-1.6156714,-1.4481586,-0.49570099,-0.18918731,Check Bearings
6578780,2019-02-12,-1.0207129,-1.7155112,-1.7938845,-2.2732485,-2.4124531,-2.4997975,-2.4418529,-2.2800793,-1.8305263,-1.1093875,Check for Misalignment
5821883,2010-09-14,0.15283497,-2.172029,-3.5389937,-4.4717351,-4.0872214,-2.9787032,-1.9847036,-1.7517503,-0.80517832,-0.082984499,Run at 25% Capacity
553503,2008-12-20,-0.35222432,-3.545183,-4.2597442,-4.6015272,-3.9898581,-2.5464296,-1.8179795,-1.5930262,-0.49389532,-0.2025673,Turn Off Machine
4267809,2009-03-11,0.32872057,-0.95308651,-1.656561,-2.223199,-2.5041596,-2.7036064,-2.694788,-2.5617553,-2.2424743,-1.6690364,Review Capacity
3092869,2015-01-28,-1.4076374,-2.6679356,-3.0115428,-3.7015131,-3.8299819,-3.5896461,-2.783887,-1.7422061,-1.3192853,-1.0504425,Check Belts
3259838,2013-10-24,0.18195384,-2.1269252,-3.5488178,-4.6662346,-4.2046009,-3.1920868,-2.1101788,-1.6929109,-1.4098189,-0.49062603,Check Bearings
9040467,2018-04-09,-0.66373282,-1.2863655,-1.5920937,-2.1299261,-2.4357716,-2.5790451,-2.5676447,-2.3737415,-2.1004379,-1.6528536,Check for Misalignment
7992337,2011-05-25,0.60318988,0.41932568,-1.6144734,-3.2962865,-4.2030059,-4.687693,-3.2008122,-2.2541917,-1.8768511,-0.60783062,Run at 50% Capacity
8916836,2014-10-01,-1.2823081,-2.6377106,-3.1881791,-3.3082762,-3.1554065,-2.67797,-2.0389219,-1.6187229,-1.5133809,-1.1724898,Check Bearings
2939309,2010-04-02,0.89940949,-0.87126202,-2.5287111,-3.5399979,-4.321528,-4.1627476,-2.7882542,-2.06283,-1.7297585,-0.57261791,Run at 25% Capacity
6942421,2015-03-08,1.121646,-0.13199979,-2.0022536,-3.3079295,-4.1038403,-4.4839624,-3.3995746,-2.241321,-1.8156695,-1.3472772,Check Belts
8084004,2013-09-06,-0.31050737,-2.4289354,-3.3383351,-3.5861127,-3.4944484,-3.0871275,-2.2598814,-1.8896999,-1.5108985,-0.92322965,Run at 75% Capacity
6837469,2009-07-30,-0.47857737,-1.779959,-2.3981589,-3.1701118,-3.5597319,-3.5739558,-2.9897701,-2.2706046,-1.6882766,-1.3598716,Review Capacity
3190439,2013-09-10,0.32383618,-1.2936522,-3.0518084,-4.2210106,-3.8908529,-2.8131421,-1.8456926,-1.8203998,-0.85774811,-0.33434732,Run at 75% Capacity
5364990,2010-05-08,0.072052286,-3.1618602,-4.3766487,-4.4056537,-3.9883391,-3.0684561,-1.5883072,-1.2850434,-0.80524286,0.053837206,Run at 25% Capacity
5920103,2019-06-19,-0.083809807,-1.3647136,-2.0761098,-2.695165,-2.8913136,-3.0961377,-3.0384114,-2.8670113,-2.4649517,-1.8607956,Test Electrical
2612312,2020-10-01,0.89446268,0.35273451,-0.32102527,-0.86627548,-1.1404601,-1.5674803,-1.6991684,-1.7105269,-1.2476437,-0.82318316,Test HVAC
6828186,2011-06-03,-2.5385798,-4.4155002,-4.283163,-4.528795,-3.4209049,-2.1795821,-1.6527293,-1.4476265,-0.610846,-0.28992344,Run at 50% Capacity
9901523,2009-12-17,-3.0430836,-3.0925401,-1.6930967,-3.5260788,-3.500866,-3.1632593,-2.1119168,-1.0375939,-0.48704047,0.12723317,Run at 25% Capacity
8822435,2018-05-11,0.46103801,-0.51977437,-1.2584585,-2.0643222,-2.4593665,-2.6784063,-2.6567743,-2.4516807,-2.295327,-1.9792179,Check for Misalignment
9686633,2009-08-12,-1.7369065,-3.6470895,-4.0054703,-4.4137446,-4.0825571,-3.2345936,-1.9357969,-1.3676533,-1.0550271,-0.54516875,Run at 25% Capacity
1314031,2011-04-11,-0.33102904,-2.617558,-3.9347303,-4.2875195,-3.8336846,-3.1569522,-1.997135,-1.5139836,-1.2911475,-0.51763158,Run at 50% Capacity
9019605,2012-08-25,-1.6094276,-3.6846412,-4.1453371,-4.2583273,-3.3447271,-2.4558087,-1.9197982,-1.4301767,-0.41159465,-0.26349885,Run at 75% Capacity
8903066,2018-03-22,-0.097520496,-0.43728547,-0.48425372,-0.72546325,-0.88653593,-0.90016307,-0.96852518,-0.98950986,-0.89768156,-0.81198672,Check for Misalignment
2988465,2009-03-27,0.31132399,0.0049841262,-0.48348517,-0.93404218,-1.1433345,-1.4347561,-1.6249272,-1.5586563,-1.20456,-0.8566029,Review Capacity
1729377,2011-01-21,-1.3874726,-3.1849918,-3.6918267,-4.0217843,-4.0024084,-3.7357537,-3.0510608,-1.9114885,-1.465351,-1.290067,Run at 50% Capacity
1781480,2012-09-11,-1.6511986,-3.6519856,-4.0953081,-4.4041286,-3.7373539,-2.4588483,-1.8144394,-1.7081664,-1.009879,-0.4449251,Run at 75% Capacity
1845423,2010-08-26,0.83342189,-1.1952177,-2.8335209,-3.9034163,-4.7366958,-4.421783,-3.0080361,-2.0187629,-1.7972965,-0.93891114,Run at 25% Capacity
7826562,2019-05-27,1.4683605,0.44697416,-0.71480935,-1.6207198,-2.5146483,-3.1165965,-3.1116897,-2.9458916,-2.7452977,-2.3623839,Test Electrical
8655291,2018-06-12,-0.20440437,-1.004234,-1.4143098,-1.929134,-2.3336578,-2.3622832,-2.2282246,-1.842814,-1.1416559,-0.56889514,Check for Misalignment
1333034,2012-03-19,2.1065205,0.52987965,-1.5688042,-2.6264892,-3.8311724,-3.7435065,-2.6243978,-1.7016635,-1.6773396,-0.84733868,Run at 50% Capacity
7014581,2018-06-23,-0.96444124,-1.52344,-1.5480141,-2.3268276,-2.4103189,-2.821202,-2.9525307,-2.8665219,-2.8210174,-2.5555166,Check for Misalignment
7107446,2013-07-04,-0.60744043,-3.2329313,-4.1159791,-4.1078369,-3.7085377,-2.7900595,-1.8094574,-1.5085796,-1.1259768,-0.44106757,Run at 75% Capacity
3266226,2011-03-11,-1.3564806,-3.1983776,-4.0260003,-4.5276727,-4.0496684,-3.2796292,-2.0539519,-1.6090629,-1.4659438,-0.79710827,Run at 50% Capacity
4016509,2009-03-14,-2.5752144,-3.21923,-2.85393,-3.1723561,-2.8196548,-2.6818208,-2.5969257,-2.0636998,-1.5300369,-0.92977969,Review Capacity
644793,2019-08-07,0.6093524,-0.47848679,-1.3162917,-2.0844567,-2.493852,-2.8363574,-2.8964773,-2.635669,-2.258879,-1.6950518,Test Electrical
2147812,2016-03-02,1.6583538,1.158704,-0.88029366,-2.5785531,-3.623529,-4.1882561,-3.5342653,-2.366701,-1.8486322,-1.5747037,Check Belts
4701083,2017-07-19,-0.42819604,-1.2445261,-1.6199316,-2.5191222,-2.8962211,-2.9274888,-2.8277536,-2.5162735,-2.1326663,-1.5772487,Check for Corrosion
740017,2021-10-09,-0.93300802,-1.0810632,-1.36582,-2.1300265,-2.6635766,-2.7199815,-2.7389396,-3.1015407,-3.1688968,-2.9240897,Test HVAC
9914907,2021-03-21,-1.5759975,-2.6072241,-2.8169125,-2.9967445,-2.781987,-2.7037095,-2.1901969,-1.5862814,-1.0231304,-0.75400935,Test HVAC
1922915,2020-11-28,0.98263318,0.49447171,-0.24114376,-1.0259167,-1.4084387,-1.6940381,-2.0413525,-1.9994036,-1.49251,-0.92615107,Test HVAC
6492256,2020-04-08,-0.2691313,-0.68521438,-1.2147848,-1.7212363,-2.148087,-2.1732501,-1.9162032,-1.522017,-1.1657642,-0.86263832,Test HVAC
5345729,2020-06-12,1.4002659,0.66394972,-0.31166457,-1.2369963,-1.7969422,-2.1090567,-2.4146096,-2.6283547,-2.5659025,-2.3087047,Test HVAC
8691589,2020-03-24,0.055154632,-0.54101393,-0.93178559,-1.5892273,-2.0200833,-2.4502376,-2.5835926,-2.3633066,-2.0690267,-1.6705178,Test Power Source
4710383,2018-06-07,0.0090444496,-0.46741842,-0.71823985,-1.0791552,-1.1137475,-1.0071567,-1.0945157,-1.2006472,-1.2169535,-1.2467148,Check for Misalignment
5787906,2021-04-28,1.7479944,1.6433088,1.1394659,0.43806209,-0.14269548,-0.49180301,-0.82548285,-1.3106565,-1.5061636,-1.4749388,Test HVAC
207424,2016-06-29,0.23319141,-1.71447,-3.499682,-4.4630255,-4.1290236,-3.3295691,-2.2717261,-1.7698443,-1.4797011,-0.59752796,Check for Corrosion
6779930,2020-02-09,1.0577852,0.42669256,-0.31295826,-1.3359227,-2.1353533,-2.8071074,-3.1429812,-3.0455185,-2.7364153,-2.3246871,Test Power Source
3121459,2014-08-23,-1.0024738,-2.9368431,-3.7519178,-4.3045789,-4.3822265,-3.943739,-2.9375066,-1.6597761,-1.1761235,-1.0011527,Check Bearings
8830233,2017-07-21,-0.20447261,-1.1558417,-1.3883554,-2.1467255,-2.5478228,-2.7526731,-2.6067064,-2.3882928,-1.8769303,-1.2508347,Check for Corrosion
6622652,2019-05-10,-0.64146358,-2.1027309,-3.2579562,-3.5916866,-3.456362,-3.1709273,-2.6076598,-1.7830619,-1.1871097,-1.11424,Test Electrical
7853971,2018-09-14,0.21316345,-0.29595761,-0.79558229,-1.5889044,-2.0177037,-2.3696139,-2.492471,-2.4450369,-2.2983265,-2.0320888,Check for Misalignment
6528408,2009-05-07,0.61192836,0.28295422,0.35185047,0.45535166,0.37298159,0.19989929,0.11920601,0.14603576,0.1844102,0.18007775,Review Capacity
2234898,2010-02-20,-1.158089,-3.6030082,-4.7161222,-5.1997731,-4.1684418,-2.7255357,-1.7586858,-1.4670546,-0.51341579,-0.22443028,Run at 25% Capacity
9280068,2014-01-09,-0.54032973,-2.3279045,-4.059839,-5.0811433,-4.6001565,-3.4019398,-2.0492222,-1.6196912,-1.1319162,-0.22774119,Check Bearings
5555394,2020-03-11,0.83661846,0.095062297,-0.73233157,-1.5984759,-2.5123876,-3.2677558,-3.4504399,-3.2454424,-2.6570956,-1.923463,Test Power Source
4760005,2019-04-25,-0.92827456,-1.9122954,-2.8979783,-3.2109797,-2.8490755,-2.6415699,-1.9388649,-0.96959187,-0.53034982,-0.44994333,Test Electrical
8063731,2008-08-06,-0.39452983,-3.586584,-4.2591798,-4.4047218,-3.9141973,-2.7608058,-1.5827459,-1.2861721,-0.378354,0.099560843,Turn Off Machine
9197297,2010-01-08,-1.7123583,-3.3465093,-4.0990081,-4.1588384,-3.9356943,-3.2916776,-2.3553508,-1.7747824,-1.5765535,-1.012887,Run at 25% Capacity
3803732,2018-07-12,-0.083601766,-0.91483385,-1.5136822,-2.147756,-2.6752628,-2.8773495,-2.727371,-2.458039,-2.2375025,-1.8641656,Check for Misalignment
4482669,2013-08-08,-1.0448251,-2.3017918,-2.8933584,-3.4191493,-3.907401,-3.8581633,-3.2463589,-2.0904015,-1.2804095,-1.1272351,Run at 75% Capacity
7995375,2020-07-17,0.62359051,-0.47222607,-1.9155578,-2.6663097,-2.9295514,-2.9043037,-2.703087,-2.3926985,-1.8762018,-1.3358137,Test HVAC
2651072,2014-12-28,-1.4792304,-2.7805321,-4.0814734,-4.2949562,-3.6889371,-2.6190517,-1.6845071,-1.6100835,-0.7918291,-0.076276513,Check Bearings
4717041,2015-03-29,-0.98324725,-3.0678091,-4.1365773,-4.9779854,-4.138416,-3.0240373,-1.68855,-1.3495947,-0.9408296,-0.25044117,Check Belts
2457455,2020-01-06,0.38552396,-0.043318206,-0.39655609,-0.79950656,-1.0605814,-1.1612191,-0.96708617,-0.71745342,-0.4622469,-0.22190583,Test Power Source
8086427,2021-06-03,1.5507363,1.2656819,0.81257009,0.056058856,-0.35668386,-0.66384165,-1.2064528,-1.6205647,-1.7690895,-1.6767631,Test HVAC
8060652,2011-12-20,1.8391911,1.1969014,-0.74231998,-2.5197369,-3.5542511,-4.1884574,-3.3252494,-2.013928,-1.5801179,-0.96037609,Run at 50% Capacity
5096698,2014-10-18,1.5287284,0.0055868754,-1.8321875,-2.888029,-3.9272834,-3.6080375,-2.6010649,-1.6905135,-1.5397808,-0.91727721,Check Bearings
8833250,2012-03-11,-1.4065088,-2.8855641,-3.3837826,-3.8825742,-3.8679527,-3.5706027,-2.7119519,-1.7132374,-1.3232724,-1.0934766,Run at 50% Capacity
143710,2018-04-12,-0.97810719,-1.1968618,-0.80728224,-1.013508,-1.0086097,-0.86963541,-1.0136264,-0.9554368,-0.83481373,-0.93685038,Check for Misalignment
3933803,2016-08-07,0.21139598,-2.1918403,-3.8269965,-4.0738462,-3.8662985,-3.1881566,-2.1186199,-1.5343774,-1.391324,-0.78666882,Check for Corrosion
6219202,2019-12-25,1.005775,-0.082370329,-1.0945756,-2.23952,-2.8548452,-3.0430745,-2.6665627,-2.3228823,-1.7170116,-1.1537184,Test Power Source
5358240,2008-09-28,-0.49630004,-2.9545713,-3.9365189,-4.2805365,-3.8697548,-3.3978126,-2.1992419,-1.2973649,-1.2635768,-0.58568095,Turn Off Machine
6071939,2012-09-28,-2.168059,-4.1461397,-4.117301,-4.2167325,-3.8343885,-3.0462248,-1.6887433,-1.2655821,-1.019312,-0.33826295,Run at 75% Capacity
1415105,2018-09-01,1.1131023,0.095295852,-0.99416088,-1.7982818,-2.5723684,-3.15475,-3.1867233,-2.9617928,-2.7576562,-2.4033512,Check for Misalignment
8014316,2012-10-23,-2.2357596,-4.2040933,-4.2879738,-4.2033312,-3.748069,-2.6721497,-1.3457455,-0.9833742,-0.5084351,0.13377508,Run at 75% Capacity
4378031,2009-02-19,0.19051403,-0.10230775,-0.55241023,-1.0643913,-1.3026149,-1.5218729,-1.8049911,-2.0561807,-2.0848517,-1.8391697,Review Capacity
