Loan_ID,APP_DATE,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,ACTION
663782,2006-05-02,7000,38800.0,53500.0,HomeImp,ProfExe,15.0,0.0,0.0,96.36666667,0.0,18.0,,Redo Application
353704,2016-02-24,21300,55140.0,81692.0,DebtCon,Other,12.0,0.0,0.0,109.9006857,1.0,10.0,4.384983222,Redo Application
852040,2014-01-21,17600,48487.0,65665.0,DebtCon,Other,6.0,0.0,0.0,100.1740038,2.0,15.0,43.76968491,Redo Application
527720,2018-06-27,26000,154000.0,190000.0,,Other,0.0,0.0,4.0,171.4333333,3.0,58.0,,Redo Application
181308,2011-09-23,14800,76875.0,95893.0,DebtCon,Other,4.0,2.0,0.0,88.75457479,0.0,21.0,24.22469542,Redo Application
630194,2012-06-22,15500,59316.0,80837.0,DebtCon,Other,1.0,0.0,0.0,126.9127232,3.0,11.0,35.90146304,Redo Application
406688,2009-10-11,12000,97650.0,115931.0,DebtCon,ProfExe,11.0,0.0,0.0,199.828042,1.0,17.0,34.38794397,Redo Application
808741,2021-03-30,80600,16337.0,109370.0,HomeImp,,28.0,0.0,0.0,137.4399914,0.0,14.0,34.20200503,Redo Application
107404,2017-01-22,22900,50876.0,74270.0,DebtCon,Other,5.0,0.0,0.0,72.00450998,1.0,19.0,34.9570299,Redo Application
510207,2016-06-28,21900,61468.0,87450.0,DebtCon,Office,5.0,,,166.6108166,,16.0,38.2012104,Redo Application
360452,2005-04-05,4200,67700.0,77000.0,DebtCon,Sales,4.0,0.0,0.0,128.8333333,0.0,31.0,,Redo Application
250768,2021-01-10,52200,41301.0,67400.0,DebtCon,Office,5.0,1.0,,181.5023543,1.0,15.0,30.62618827,Redo Application
499443,2014-02-10,17700,56375.0,90435.0,DebtCon,Office,0.0,0.0,0.0,70.22587031,0.0,23.0,36.02327677,Redo Application
786866,2013-10-13,17200,85977.0,109238.0,HomeImp,ProfExe,3.0,0.0,0.0,115.5575126,1.0,25.0,38.94891874,Redo Application
536701,2016-03-16,21400,70112.0,94849.0,DebtCon,Other,4.0,0.0,0.0,109.780321,1.0,29.0,35.63050485,Redo Application
332792,2016-09-04,22300,75600.0,102000.0,DebtCon,Mgr,5.0,0.0,1.0,64.93333333,2.0,28.0,,Redo Application
255873,2017-06-21,23900,236803.0,267036.0,HomeImp,Self,7.0,0.0,0.0,252.0735449,1.0,50.0,38.07409059,Redo Application
147946,2005-05-19,5000,90059.0,113714.0,HomeImp,ProfExe,7.0,0.0,0.0,193.6364469,0.0,28.0,25.89731648,Redo Application
369082,2015-02-28,19600,128876.0,162994.0,DebtCon,Office,2.0,,1.0,382.312217,,52.0,36.06796344,Redo Application
214524,2018-03-11,25300,139427.0,245988.0,HomeImp,ProfExe,28.0,0.0,0.0,366.1101514,1.0,18.0,36.27844415,Redo Application
624464,2012-08-26,15700,87754.0,103045.0,HomeImp,Other,21.0,0.0,0.0,147.450177,4.0,23.0,29.18174264,Redo Application
698589,2019-07-01,29500,232801.0,289260.0,DebtCon,ProfExe,13.0,0.0,0.0,264.4315076,2.0,25.0,26.98136309,Redo Application
214674,2012-06-01,15400,180017.0,206148.0,DebtCon,Mgr,2.0,0.0,2.0,196.0336579,1.0,49.0,36.41734258,Redo Application
528147,2014-01-10,17600,44571.0,66088.0,HomeImp,Office,2.0,0.0,0.0,126.0903816,0.0,17.0,30.87190179,Redo Application
313147,2005-12-05,6200,60354.0,87596.0,HomeImp,ProfExe,5.0,0.0,0.0,210.1730647,2.0,23.0,34.05481124,Redo Application
934414,2019-12-07,32800,35458.0,78116.0,DebtCon,Other,9.0,,,126.5177052,,23.0,33.68805656,Redo Application
751164,2015-08-19,20400,153958.0,195834.0,DebtCon,Other,9.0,0.0,0.0,,1.0,15.0,31.13462438,Redo Application
915576,2018-10-30,26900,215692.0,286555.0,HomeImp,ProfExe,8.0,,5.0,468.1781224,,55.0,30.55300542,Redo Application
439478,2017-11-05,24800,82670.0,106563.0,DebtCon,Mgr,8.0,0.0,0.0,302.984432,2.0,28.0,30.95648584,Redo Application
417357,2008-01-30,10000,68807.0,76581.0,HomeImp,Office,14.0,0.0,0.0,237.6478941,0.0,32.0,42.33557351,Redo Application
677338,2010-12-02,13500,73000.0,97000.0,DebtCon,Other,12.0,1.0,0.0,145.2,0.0,23.0,,Redo Application
955376,2010-04-12,12700,61840.0,73541.0,DebtCon,ProfExe,1.0,0.0,0.0,157.8924467,2.0,35.0,41.65169171,Redo Application
778115,2011-04-13,14000,,,,,,,,,,,25.68971094,Redo Application
42919,2007-09-15,9400,76989.0,88788.0,HomeImp,Other,24.0,0.0,0.0,350.6390057,0.0,46.0,30.06137137,Redo Application
189508,2009-05-05,11500,59781.0,69864.0,DebtCon,Other,4.0,0.0,1.0,312.547396,0.0,9.0,31.18180135,Redo Application
572607,2011-09-02,14700,47177.0,68456.0,HomeImp,ProfExe,3.0,0.0,0.0,193.6850688,2.0,18.0,34.54253324,Redo Application
657137,2010-04-05,12700,30428.0,47387.0,DebtCon,ProfExe,2.0,0.0,0.0,164.4900213,0.0,36.0,38.8741586,Redo Application
709990,2010-09-10,13200,,69139.0,,,0.0,1.0,0.0,,0.0,1.0,1.565931047,Redo Application
633543,2011-08-10,14600,15411.0,50493.0,HomeImp,Office,24.0,0.0,0.0,259.7468906,0.0,19.0,30.56871339,Redo Application
658337,2011-03-30,13900,103030.0,114131.0,DebtCon,Mgr,3.0,0.0,0.0,,0.0,0.0,38.39422244,Redo Application
310746,2018-04-28,25600,240092.0,263958.0,HomeImp,Self,5.0,1.0,0.0,245.6794706,2.0,51.0,38.97353933,Redo Application
352424,2016-05-20,21700,20627.0,52040.0,DebtCon,Other,26.0,0.0,2.0,199.9854317,0.0,25.0,27.11768955,Redo Application
272143,2009-08-03,11900,97506.0,110902.0,DebtCon,Other,17.0,0.0,1.0,196.568128,2.0,15.0,37.99899138,Redo Application
351096,2011-08-02,14500,100685.0,129840.0,HomeImp,ProfExe,9.0,0.0,0.0,166.8463963,2.0,32.0,27.52722705,Redo Application
287104,2015-06-28,20100,62661.0,87329.0,DebtCon,Other,18.0,0.0,0.0,198.3413433,0.0,22.0,32.83817817,Redo Application
671874,2016-08-15,22200,138584.0,180415.0,DebtCon,ProfExe,5.0,,,195.6328077,4.0,43.0,41.20539901,Redo Application
925618,2014-09-10,18700,65458.0,84639.0,DebtCon,Other,0.0,1.0,2.0,97.14654403,2.0,25.0,33.6906879,Redo Application
214163,2009-09-28,12000,114390.0,132800.0,DebtCon,Mgr,10.0,0.0,0.0,95.73333333,0.0,25.0,,Redo Application
414307,2018-02-11,25100,58042.0,98964.0,DebtCon,Other,16.0,0.0,1.0,125.7958639,0.0,29.0,38.3722235,Redo Application
55491,2005-04-04,4200,34800.0,50225.0,HomeImp,Other,2.0,1.0,0.0,93.5,1.0,5.0,,Redo Application
702104,2011-05-16,14100,51723.0,77207.0,DebtCon,ProfExe,21.0,0.0,0.0,199.533048,0.0,15.0,25.09214722,Redo Application
787698,2019-05-26,28700,25190.0,59841.0,DebtCon,Office,1.0,0.0,1.0,201.1767833,0.0,11.0,35.72928694,Redo Application
838545,2005-10-20,5900,,66903.0,,,,,,,,,32.78292683,Redo Application
803654,2016-01-23,21200,70096.0,108632.0,HomeImp,Other,4.0,0.0,0.0,200.0149175,1.0,13.0,29.64128644,Redo Application
969199,2009-03-29,11400,,38246.0,HomeImp,Other,,,0.0,88.88697534,0.0,10.0,37.65838877,Redo Application
185595,2007-07-25,9100,46406.0,56134.0,HomeImp,Other,9.0,0.0,0.0,93.85346069,3.0,34.0,39.46633033,Redo Application
195739,2005-08-31,5500,72147.0,69918.0,HomeImp,Sales,4.0,2.0,0.0,158.5344979,0.0,23.0,43.40443024,Redo Application
60861,2019-04-24,28400,197852.0,243593.0,DebtCon,Other,10.0,0.0,0.0,111.1086801,2.0,26.0,41.21496534,Redo Application
907014,2018-12-07,27300,97373.0,126102.0,DebtCon,Office,10.0,0.0,1.0,139.1325983,0.0,28.0,39.17355395,Redo Application
591663,2012-06-25,15500,74761.0,92729.0,DebtCon,ProfExe,9.0,0.0,1.0,339.0892634,,42.0,37.47461725,Redo Application
404640,2005-01-18,2500,15000.0,20200.0,HomeImp,,18.0,0.0,0.0,136.0666667,1.0,19.0,,Redo Application
914520,2009-05-27,11700,42151.0,58947.0,HomeImp,Other,22.0,0.0,0.0,122.0303618,0.0,23.0,40.08314453,Redo Application
398647,2010-11-05,13400,67941.0,84973.0,DebtCon,Office,6.0,1.0,3.0,179.9770702,3.0,30.0,37.42893752,Redo Application
379786,2006-08-27,7700,,68131.0,HomeImp,Office,1.0,0.0,0.0,56.60990629,0.0,3.0,40.49982044,Redo Application
733211,2017-03-12,23300,82472.0,110321.0,DebtCon,Other,,0.0,0.0,174.2399806,2.0,25.0,37.91287247,Redo Application
352055,2010-08-29,13100,82411.0,103833.0,HomeImp,Other,21.0,0.0,0.0,135.8630384,4.0,24.0,29.21582663,Redo Application
518518,2005-03-09,3900,52825.0,63000.0,DebtCon,ProfExe,8.0,0.0,4.0,171.6666667,1.0,31.0,,Redo Application
447656,2005-09-11,5600,5000.0,66700.0,HomeImp,Other,31.0,1.0,1.0,204.0666667,0.0,11.0,,Redo Application
685506,2010-03-26,12600,37699.0,59874.0,HomeImp,Other,22.0,0.0,0.0,114.2359516,0.0,23.0,38.68267604,Redo Application
329752,2005-08-28,5500,93051.0,115374.0,HomeImp,ProfExe,6.0,0.0,0.0,187.0205188,1.0,27.0,27.6467485,Redo Application
582638,2010-08-14,13000,77355.0,114400.0,,,,,,,,,,Redo Application
388889,2016-09-02,22300,24622.0,51631.0,DebtCon,Other,28.0,0.0,0.0,316.6974746,,12.0,30.67643445,Redo Application
919820,2013-04-26,16600,95860.0,123546.0,DebtCon,Office,0.0,,2.0,252.7574879,1.0,29.0,40.60856748,Redo Application
785451,2013-12-29,17500,103562.0,130613.0,DebtCon,Other,1.0,0.0,0.0,288.0084783,0.0,47.0,39.35835753,Redo Application
674819,2009-05-25,11600,73079.0,101219.0,HomeImp,ProfExe,7.0,0.0,0.0,152.249875,0.0,33.0,34.24962074,Redo Application
249515,2017-04-21,23500,,59600.0,DebtCon,Other,26.0,0.0,0.0,127.8,0.0,9.0,,Redo Application
878623,2008-04-28,10100,68820.0,78830.0,DebtCon,Other,2.0,,,170.7224523,,34.0,29.20675283,Redo Application
496023,2006-08-24,7700,20887.0,26958.0,DebtCon,Other,0.0,0.0,0.0,17.4607499,10.0,6.0,30.23350474,Redo Application
787112,2019-01-12,27600,121592.0,153432.0,DebtCon,Mgr,2.0,0.0,0.0,297.0016085,0.0,24.0,40.01531648,Redo Application
454404,2012-08-31,15700,46124.0,67964.0,DebtCon,ProfExe,6.0,0.0,0.0,155.7547891,2.0,12.0,28.79791858,Redo Application
537431,2015-06-22,20100,38614.0,56295.0,HomeImp,Self,3.0,1.0,,132.6165215,,11.0,25.79265349,Redo Application
975490,2015-07-31,20300,90048.0,129230.0,DebtCon,ProfExe,13.0,,,134.9425973,,25.0,30.23655405,Redo Application
260340,2007-03-03,8500,61607.0,81126.0,HomeImp,Other,16.0,0.0,0.0,222.2111903,1.0,35.0,34.72969809,Redo Application
286640,2011-08-31,14700,99343.0,125821.0,DebtCon,Mgr,5.0,,,257.0475443,2.0,41.0,39.83207903,Redo Application
834797,2017-12-21,25000,127491.0,178453.0,DebtCon,Mgr,1.0,,,120.4,,39.0,,Redo Application
533488,2010-05-06,12800,206527.0,227737.0,HomeImp,ProfExe,11.0,0.0,0.0,225.2013256,0.0,22.0,31.12184071,Redo Application
563663,2007-12-30,9900,60488.0,75507.0,HomeImp,Other,3.0,0.0,0.0,239.43364,1.0,17.0,38.47307527,Redo Application
740024,2014-01-11,17600,,45119.0,DebtCon,Other,,,,354.7359192,,17.0,34.49504666,Redo Application
190459,2013-10-07,17200,50742.0,71000.0,DebtCon,Other,15.0,0.0,0.0,,0.0,0.0,,Redo Application
61322,2007-03-28,8600,57727.0,70828.0,HomeImp,Other,5.0,0.0,0.0,87.84531097,3.0,19.0,41.75352499,Redo Application
35366,2006-05-14,7100,,74753.0,HomeImp,Office,2.0,0.0,0.0,48.85464465,0.0,4.0,41.3025469,Redo Application
191723,2009-09-11,12000,,63000.0,,,0.0,0.0,0.0,,0.0,0.0,,Redo Application
839090,2008-10-28,10800,75000.0,87400.0,HomeImp,Other,7.0,1.0,0.0,101.4666667,2.0,19.0,,Redo Application
213040,2016-10-03,22400,69774.0,107601.0,DebtCon,Mgr,2.0,,,248.3932369,5.0,23.0,40.96299512,Redo Application
818383,2016-05-18,21700,47024.0,71628.0,DebtCon,ProfExe,10.0,0.0,0.0,177.6020656,1.0,41.0,37.12536175,Redo Application
160347,2013-01-22,16200,22956.0,44866.0,DebtCon,Mgr,16.0,0.0,0.0,114.7590192,1.0,17.0,24.09088217,Redo Application
480998,2009-09-26,12000,75373.0,102602.0,HomeImp,Other,6.0,2.0,0.0,99.36666667,0.0,21.0,,Redo Application
856960,2010-09-01,13100,50552.0,59889.0,DebtCon,Other,4.0,0.0,0.0,178.6123626,0.0,13.0,38.76331381,Redo Application
406883,2014-03-20,17900,110332.0,130756.0,DebtCon,Other,2.0,0.0,1.0,288.6555842,1.0,47.0,41.9463752,Redo Application
787648,2009-03-04,11300,57377.0,75038.0,DebtCon,Office,4.0,0.0,0.0,91.21996117,1.0,15.0,25.14027972,Redo Application
425885,2017-10-26,24700,98900.0,115052.0,DebtCon,Other,23.0,0.0,0.0,239.4260738,1.0,26.0,41.70053078,Redo Application
913179,2006-01-12,6400,62746.0,75016.0,DebtCon,ProfExe,12.0,0.0,0.0,133.1015478,0.0,20.0,40.18812313,Redo Application
131497,2007-11-24,9700,39141.0,48905.0,DebtCon,Other,13.0,0.0,0.0,89.83593974,0.0,11.0,32.4314097,Redo Application
107931,2011-04-20,14000,62000.0,88500.0,HomeImp,Office,9.0,,,107.3666667,0.0,11.0,,Redo Application
711220,2017-02-10,23000,56000.0,92000.0,DebtCon,Other,8.0,1.0,4.0,69.13333333,2.0,27.0,,Redo Application
298069,2015-05-19,20000,39000.0,62000.0,DebtCon,Office,6.0,0.0,0.0,170.4333333,2.0,27.0,,Redo Application
215434,2014-12-21,19200,101641.0,160839.0,,Other,,1.0,,260.8349929,,23.0,37.12360431,Redo Application
959719,2013-01-27,16200,76211.0,104348.0,DebtCon,Other,0.0,0.0,0.0,141.0468244,1.0,18.0,33.33441192,Redo Application
978848,2017-11-04,24800,37200.0,67000.0,DebtCon,Other,10.0,1.0,8.0,242.4666667,4.0,23.0,,Redo Application
25224,2009-12-16,12300,112373.0,136202.0,DebtCon,ProfExe,16.0,,1.0,179.8829733,0.0,32.0,30.4882681,Redo Application
175665,2014-02-15,17800,39686.0,67246.0,DebtCon,,5.0,0.0,0.0,114.183555,1.0,10.0,27.5758097,Redo Application
946388,2019-04-28,28400,53480.0,90560.0,DebtCon,Other,24.0,0.0,1.0,174.4747237,0.0,19.0,24.49083911,Redo Application
410971,2007-06-20,9000,52311.0,68994.0,DebtCon,Office,0.0,0.0,1.0,137.7840036,0.0,9.0,28.45471286,Redo Application
278148,2012-02-16,15000,26284.0,40908.0,DebtCon,ProfExe,20.0,0.0,1.0,198.8312037,1.0,16.0,32.0123923,Redo Application
350105,2005-06-29,5000,68739.0,93435.0,,Mgr,3.0,0.0,0.0,148.7204047,0.0,23.0,36.66927861,Redo Application
274723,2017-10-02,24500,62490.0,97467.0,DebtCon,Other,14.0,0.0,0.0,96.97267872,1.0,17.0,34.97565503,Redo Application
760212,2005-06-20,5000,85165.0,107940.0,HomeImp,Mgr,6.0,5.0,3.0,122.7666667,5.0,28.0,,Redo Application
873080,2007-06-04,8900,64343.0,84013.0,DebtCon,Other,4.0,0.0,0.0,39.22171925,0.0,12.0,35.78843746,Redo Application
577338,2011-12-07,15000,48786.0,72500.0,DebtCon,Other,10.0,0.0,0.0,75.4,2.0,9.0,,Redo Application
344298,2009-07-02,11800,57760.0,65535.0,DebtCon,Mgr,11.0,0.0,0.0,108.4694004,1.0,18.0,32.78348357,Redo Application
311336,2017-10-01,24500,67336.0,96060.0,DebtCon,ProfExe,8.0,0.0,1.0,142.3442497,3.0,25.0,35.97985624,Redo Application
339308,2014-07-08,18400,61049.0,96397.0,DebtCon,Office,2.0,0.0,0.0,80.15575717,0.0,23.0,35.42557919,Redo Application
405675,2008-05-17,10200,55539.0,65357.0,DebtCon,Mgr,5.0,0.0,0.0,190.9459308,1.0,17.0,28.64082373,Redo Application
46803,2008-04-27,10100,60200.0,74000.0,DebtCon,Other,4.0,,4.0,128.8666667,5.0,24.0,,Redo Application
479406,2009-01-10,11000,85008.0,73223.0,HomeImp,Mgr,7.0,0.0,2.0,197.1200454,0.0,23.0,41.44105202,Redo Application
741108,2007-01-05,8300,51783.0,57839.0,DebtCon,Other,3.0,0.0,0.0,96.17667314,0.0,20.0,36.21035133,Redo Application
370101,2017-07-29,24100,30951.0,58000.0,DebtCon,Mgr,11.0,0.0,4.0,36.5,0.0,12.0,,Redo Application
410053,2007-01-26,8400,17479.0,66894.0,HomeImp,Office,23.0,0.0,0.0,326.3428047,1.0,13.0,40.58857607,Redo Application
24782,2008-01-14,9900,108155.0,219936.0,HomeImp,ProfExe,2.0,0.0,0.0,126.9393774,1.0,15.0,27.99205166,Redo Application
761922,2005-04-23,4500,45500.0,50000.0,HomeImp,Other,6.0,0.0,0.0,86.16666667,0.0,18.0,,Redo Application
436642,2008-07-19,10400,11426.0,69294.0,DebtCon,ProfExe,20.0,0.0,1.0,396.9262645,1.0,11.0,20.29198894,Redo Application
658883,2007-03-17,8600,38646.0,54073.0,DebtCon,Other,14.0,0.0,0.0,89.55585277,0.0,11.0,32.53025665,Redo Application
913217,2017-11-12,24900,134427.0,169444.0,DebtCon,Other,7.0,1.0,0.0,202.4473261,0.0,19.0,35.3492119,Redo Application
618318,2015-08-02,20300,37056.0,55027.0,DebtCon,Other,,0.0,0.0,223.5536916,0.0,13.0,40.3260493,Redo Application
952454,2020-05-31,39000,3372.0,41500.0,HomeImp,ProfExe,4.3,0.0,0.0,326.6666667,6.0,15.0,,Redo Application
929098,2020-03-01,35200,239513.0,37076.0,DebtCon,Mgr,0.0,0.0,1.0,183.3734523,2.0,49.0,40.7798487,Redo Application
753872,2005-04-12,4400,53969.0,63869.0,DebtCon,ProfExe,7.0,0.0,3.0,162.3900107,0.0,30.0,23.58107924,Redo Application
406516,2009-08-29,12000,42000.0,60000.0,DebtCon,Other,4.0,1.0,2.0,145.5333333,0.0,23.0,,Redo Application
582993,2013-12-20,17500,110603.0,142000.0,DebtCon,Other,1.0,1.0,0.0,163.0666667,3.0,25.0,,Redo Application
696737,2017-10-28,24800,,59934.0,DebtCon,Other,,0.0,1.0,305.6823468,0.0,18.0,38.02973836,Redo Application
506829,2014-05-22,18200,16386.0,170310.0,HomeImp,Mgr,23.0,0.0,0.0,73.0072773,2.0,20.0,29.80460144,Redo Application
638804,2006-03-24,6900,53776.0,51952.0,HomeImp,Other,5.0,0.0,0.0,87.90011834,0.0,17.0,22.28699748,Redo Application
376673,2011-03-13,13900,41641.0,53200.0,DebtCon,Other,,0.0,0.0,83.06246819,0.0,15.0,42.40363421,Redo Application
579877,2015-03-05,19700,32989.0,75950.0,DebtCon,ProfExe,9.0,0.0,0.0,283.1,0.0,19.0,,Redo Application
767284,2010-08-07,13000,111000.0,137813.0,,Mgr,6.0,2.0,2.0,138.3333333,3.0,65.0,,Redo Application
662196,2013-04-27,16600,81275.0,106691.0,DebtCon,ProfExe,1.0,0.0,0.0,289.376138,1.0,20.0,38.47524099,Redo Application
698225,2010-01-30,12400,83018.0,96637.0,DebtCon,Other,2.0,0.0,0.0,95.90213133,2.0,32.0,41.24477919,Redo Application
752433,2010-11-20,13500,59941.0,69336.0,HomeImp,Other,29.0,1.0,2.0,182.6956696,1.0,24.0,35.51267298,Redo Application
825202,2012-03-21,15100,81298.0,108947.0,DebtCon,ProfExe,9.0,0.0,0.0,194.4434656,1.0,35.0,42.24594074,Redo Application
265107,2007-03-27,8600,41126.0,55500.0,DebtCon,Other,6.0,0.0,0.0,73.03333333,1.0,11.0,,Redo Application
801039,2020-10-04,44500,,50696.0,DebtCon,Other,,5.0,,128.6563934,,20.0,28.18713999,Redo Application
704999,2013-01-02,16100,51041.0,72749.0,DebtCon,Other,8.0,0.0,0.0,90.32595067,2.0,15.0,43.89773033,Redo Application
845951,2009-12-21,12300,50230.0,70000.0,DebtCon,Sales,1.0,0.0,,184.3666667,2.0,20.0,,Redo Application
16581,2017-01-21,22900,88244.0,103144.0,HomeImp,,8.0,,,,,,31.0726936,Redo Application
181625,2018-04-08,25500,79689.0,117577.0,DebtCon,ProfExe,9.0,0.0,0.0,114.9684987,0.0,19.0,26.48488637,Redo Application
918775,2020-04-14,36900,111151.0,155000.0,HomeImp,ProfExe,12.0,0.0,0.0,137.9666667,0.0,40.0,,Redo Application
918371,2007-10-12,9500,55862.0,62965.0,DebtCon,Other,15.0,0.0,4.0,223.103914,0.0,36.0,26.14117805,Redo Application
255162,2018-02-18,25100,143881.0,243809.0,HomeImp,ProfExe,27.0,0.0,0.0,353.9908365,1.0,18.0,39.87670703,Redo Application
678177,2007-12-22,9800,55330.0,78154.0,HomeImp,Mgr,2.0,0.0,1.0,122.7055369,0.0,23.0,28.89610186,Redo Application
420872,2015-11-05,20800,51562.0,99997.0,DebtCon,Office,1.0,0.0,4.0,168.3145771,0.0,47.0,35.23139271,Redo Application
40225,2017-07-20,24000,35000.0,,DebtCon,Self,3.0,1.0,0.0,177.5,0.0,16.0,,Redo Application
847818,2006-10-07,8000,49685.0,81020.0,HomeImp,Other,2.0,0.0,3.0,129.3624659,0.0,15.0,47.00097522,Redo Application
294250,2008-05-24,10200,71111.0,80385.0,DebtCon,Office,4.0,1.0,2.0,170.2818825,2.0,29.0,38.62337208,Redo Application
543643,2017-02-18,23100,71680.0,101492.0,DebtCon,Mgr,1.0,,,230.3616162,5.0,24.0,39.87270885,Redo Application
285197,2014-10-27,18900,68315.0,98175.0,HomeImp,Mgr,14.0,0.0,0.0,161.3333333,0.0,28.0,,Redo Application
87806,2013-11-02,17300,90768.0,116052.0,DebtCon,Other,13.0,0.0,0.0,120.2414262,2.0,9.0,35.81087795,Redo Application
952615,2021-03-13,69700,191972.0,294367.0,DebtCon,Self,10.0,0.0,0.0,230.7056134,2.0,25.0,28.20187051,Redo Application
361658,2008-08-31,10600,62909.0,81411.0,HomeImp,Other,15.0,0.0,0.0,238.3144707,1.0,35.0,34.68038165,Redo Application
112810,2013-03-08,16400,107669.0,115881.0,DebtCon,Other,0.0,0.0,0.0,136.8121195,1.0,21.0,39.69996168,Redo Application
207185,2017-08-18,24200,150939.0,183208.0,DebtCon,Other,1.0,0.0,0.0,205.776802,0.0,34.0,39.65633406,Redo Application
921907,2016-06-07,21800,48162.0,70361.0,DebtCon,Office,2.0,0.0,0.0,227.9862791,0.0,12.0,36.0618164,Redo Application
839120,2016-11-05,22600,133264.0,172882.0,DebtCon,ProfExe,6.0,1.0,0.0,190.2475602,0.0,37.0,19.97395502,Redo Application
930285,2006-12-03,8200,,50061.0,HomeImp,Other,10.0,0.0,0.0,296.9016386,1.0,13.0,33.63213652,Redo Application
891634,2011-09-01,14700,30306.0,44195.0,HomeImp,Other,9.0,0.0,1.0,87.43122628,2.0,12.0,29.40493516,Redo Application
395073,2010-05-10,12800,48437.0,65311.0,DebtCon,Other,0.0,1.0,0.0,260.5552362,0.0,21.0,29.51628985,Redo Application
438004,2007-11-06,9600,50655.0,59502.0,DebtCon,Other,0.0,0.0,0.0,93.4328441,0.0,20.0,37.98235351,Redo Application
823642,2019-10-09,31400,37750.0,76204.0,DebtCon,Other,,,,268.2649306,0.0,16.0,41.4487633,Redo Application
376316,2006-01-17,6400,44968.0,62747.0,HomeImp,Other,0.0,1.0,,101.3914453,,12.0,36.60294734,Redo Application
543711,2007-12-05,9800,136154.0,203815.0,DebtCon,ProfExe,1.0,0.0,0.0,70.85332764,2.0,23.0,35.8789883,Redo Application
664554,2019-01-30,27700,54617.0,87722.0,DebtCon,Other,9.0,0.0,1.0,132.4113818,3.0,29.0,39.63110299,Redo Application
572421,2014-12-17,19200,68902.0,98737.0,DebtCon,Office,1.0,0.0,0.0,166.8165741,4.0,19.0,33.03507598,Redo Application
232649,2017-02-12,23000,32000.0,55000.0,DebtCon,Other,0.4,0.0,0.0,211.0333333,0.0,23.0,,Redo Application
870952,2008-07-23,10500,154434.0,179486.0,HomeImp,Office,5.0,0.0,0.0,182.3539,1.0,55.0,34.98345933,Redo Application
974776,2018-05-29,25800,82058.0,116330.0,DebtCon,ProfExe,11.0,0.0,1.0,128.4471699,0.0,18.0,27.98945739,Redo Application
829711,2020-03-25,36300,22431.0,42834.0,DebtCon,Mgr,6.0,0.0,0.0,50.41959435,0.0,6.0,33.41614827,Redo Application
516541,2005-07-04,5100,179725.0,251962.0,DebtCon,Sales,,0.0,0.0,127.4988134,0.0,22.0,40.30825936,Redo Application
823803,2007-11-09,9600,44553.0,48626.0,HomeImp,Mgr,20.0,0.0,1.0,226.4521595,0.0,18.0,35.55592289,Redo Application
723287,2013-08-08,17000,52663.0,82000.0,,,,,,,,,,Redo Application
918870,2007-04-14,8700,87415.0,201689.0,HomeImp,Self,13.0,0.0,0.0,13.92475912,,7.0,20.25386389,Redo Application
337904,2018-06-10,25900,80663.0,122372.0,DebtCon,ProfExe,10.0,0.0,1.0,133.6694939,0.0,18.0,26.57393079,Redo Application
872688,2011-02-12,13700,73600.0,92000.0,DebtCon,ProfExe,9.0,1.0,2.0,347.9666667,,42.0,,Redo Application
11689,2007-11-29,9700,32660.0,54536.0,DebtCon,Office,0.0,0.0,0.0,156.4821057,0.0,13.0,67.32490355,Redo Application
296076,2017-11-18,24900,77000.0,115006.0,DebtCon,Other,10.0,0.0,0.0,293.2333333,0.0,36.0,,Redo Application
588658,2007-08-08,9200,52531.0,66491.0,DebtCon,Mgr,11.0,0.0,0.0,122.2285343,1.0,19.0,32.65762889,Redo Application
500194,2010-09-18,13200,93254.0,125738.0,HomeImp,Mgr,3.0,0.0,3.0,156.5454512,0.0,25.0,42.73666557,Redo Application
68904,2019-08-26,30500,108736.0,147531.0,DebtCon,Other,13.0,0.0,0.0,228.6103591,1.0,40.0,43.12276156,Redo Application
750837,2017-03-09,23200,40905.0,81651.0,DebtCon,ProfExe,6.0,0.0,0.0,274.0020796,0.0,19.0,40.10944251,Redo Application
513872,2006-04-24,7000,29000.0,49000.0,DebtCon,Other,11.0,0.0,0.0,234.4,1.0,32.0,,Redo Application
22809,2018-05-12,25700,31333.0,56733.0,DebtCon,Other,13.0,0.0,0.0,97.08615055,2.0,25.0,30.61978675,Redo Application
202710,2005-11-11,6000,40000.0,54600.0,HomeImp,ProfExe,4.0,0.0,4.0,101.4,0.0,19.0,,Redo Application
124596,2007-10-02,9400,77410.0,116693.0,DebtCon,Office,0.0,0.0,0.0,245.0836518,0.0,37.0,17.17690066,Redo Application
40501,2011-04-08,13900,47741.0,69111.0,DebtCon,Other,2.0,0.0,0.0,254.2596131,0.0,21.0,28.88561818,Redo Application
730297,2008-04-30,10100,54873.0,73085.0,HomeImp,Other,5.0,0.0,1.0,252.2528926,1.0,16.0,38.7274173,Redo Application
494250,2014-01-07,17600,72232.0,103081.0,DebtCon,Other,1.0,0.0,0.0,143.9671531,0.0,18.0,36.30996249,Redo Application
426999,2012-11-28,16000,63005.0,90908.0,HomeImp,Other,,0.0,0.0,295.1152504,0.0,20.0,29.01487651,Redo Application
