APP_DATE,TITLE,CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,INC,INC1,STATUS,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS,ACTION
2008-05-27,R,0,1,23,216,33,2,0,0,0,1,0,1,U,3,1,0,3,1,1000,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Offer Sedan
2008-03-08,H,0,2,46,216,288,2,0,1,3200,0,100000,4,V,3,1,0,5,1,1900,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Offer Sedan
2013-02-03,H,2,4,46,192,240,2,2,1,5000,0,100000,4,V,1,1,1,6,1,1400,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards,Offer Sedan
2009-08-27,R,0,1,41,42,144,2,0,1,2900,0,100000,4,G,1,1,1,4,1,2500,Leisure,Lease,German,"Food,Building,Ca",Car,no credit cards,Offer Sedan
2006-05-21,H,0,2,46,312,15,1,2,1,1800,0,2500,2,V,3,1,0,0,0,3000,"Furniture,Carpet",Owner,German,Others,Car,no credit cards,Offer Sedan
2010-03-18,H,0,1,28,6,6,2,0,0,3500,0,100000,4,U,3,1,0,3,1,1300,"Furniture,Carpet",Lease,Other European,Others,Car,no credit cards,Offer Sedan
2008-11-24,R,2,4,35,12,12,2,0,0,1700,0,2500,2,V,3,1,0,6,1,3000,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,Offer Sedan
2010-10-30,H,1,3,41,168,288,2,0,0,3100,0,100000,4,V,1,1,2,4,1,1500,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Sedan
2008-01-29,H,0,2,29,30,24,2,0,0,1900,0,2500,2,V,1,1,2,4,1,7000,Cars,Lease,Others,Others,Car and Motor bi,no credit cards,Offer Sedan
2006-05-16,H,0,2,56,108,33,2,0,0,0,1,0,1,V,1,1,2,0,0,1800,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Offer Sedan
2010-07-15,R,1,3,30,54,30,2,0,0,2500,0,2500,2,V,3,1,0,2,1,1400,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Offer Sedan
2008-07-23,H,1,3,32,36,60,2,0,1,5000,0,100000,4,V,1,1,1,8,1,15000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Sedan
2007-07-01,R,0,1,23,36,36,2,0,1,0,1,0,1,U,3,1,0,3,1,4000,"Furniture,Carpet",Lease,German,Others,Without Vehicle,Cheque card,Offer Sedan
2008-09-20,H,3,5,34,120,15,2,0,1,2000,0,2500,2,V,3,1,0,0,0,4000,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards,Offer Sedan
2006-09-16,R,1,3,38,192,48,2,0,0,0,1,0,1,V,1,1,1,0,0,4000,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Offer Sedan
2011-12-18,H,1,2,27,336,42,2,1,1,2200,0,2500,2,U,1,1,2,3,1,1000,"Dept. Store,Mail",0,German,Others,Car,no credit cards,Offer Sedan
2011-07-16,H,2,4,27,21,21,2,1,1,2600,0,100000,4,V,1,1,2,3,1,1200,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Sedan
2009-10-24,H,0,1,26,6,30,2,0,1,1700,0,2500,2,U,3,1,0,4,1,2500,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Sedan
2011-11-29,H,2,4,41,168,72,2,2,1,4000,0,100000,4,V,1,1,3,7,1,900,Cars,Lease,German,Others,Car,no credit cards,Offer Sedan
2010-10-06,H,1,3,25,54,54,2,0,0,2400,0,2500,2,V,3,1,0,6,1,2500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Sedan
2011-01-23,R,1,3,24,192,45,2,2,1,2700,0,100000,4,V,3,1,0,3,1,4000,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards,Offer Sedan
2010-01-08,H,0,1,28,15,54,2,0,0,2600,0,100000,4,U,3,1,0,5,1,1300,"Furniture,Carpet",0,German,Others,Without Vehicle,no credit cards,Offer Sedan
2008-01-07,H,1,3,23,21,21,2,0,1,2500,0,2500,2,V,1,1,2,4,1,2500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Offer Sedan
2010-05-19,H,0,1,28,9,24,2,0,0,0,1,0,1,U,1,1,1,2,1,800,"Furniture,Carpet",0,German,Others,Without Vehicle,Cheque card,Offer Sedan
2009-07-10,H,0,1,23,21,18,2,0,0,2500,0,2500,2,U,1,1,0,2,1,1600,"Radio, TV, Hifi",0,Greek,Others,Car,no credit cards,Offer Sedan
2006-10-08,H,0,1,27,240,24,2,0,0,0,1,0,1,U,3,1,0,0,0,2000,"Dept. Store,Mail",Lease,German,Others,Car,Cheque card,Offer Sedan
2010-01-30,H,2,4,26,24,12,2,0,0,2800,0,100000,4,V,1,1,2,4,1,8000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Sedan
2008-10-05,R,0,2,27,3,66,2,0,0,3000,0,100000,4,V,1,1,1,8,1,700,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Sedan
2012-07-24,R,1,3,25,42,12,1,2,1,0,1,0,1,V,1,1,1,0,0,1600,"Dept. Store,Mail",Lease,German,Others,Car,Cheque card,Offer Sedan
2009-07-02,H,0,2,50,66,66,2,0,0,5000,0,100000,4,V,1,1,2,8,1,1000,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,no credit cards,Offer Sedan
2006-03-19,R,2,3,46,192,15,1,0,0,2500,0,2500,2,G,3,1,0,0,0,100000,Cars,Lease,German,Others,Car,no credit cards,Offer Sedan
2005-11-23,R,0,1,45,192,336,1,0,0,0,1,0,1,U,3,1,0,0,0,4000,"Furniture,Carpet",Lease,German,Others,Without Vehicle,Cheque card,Offer Sedan
2011-12-29,R,0,2,44,30,15,2,2,1,1500,0,2500,2,V,3,1,0,7,1,1300,Leisure,Lease,German,Others,Car,no credit cards,Offer Sedan
2008-01-11,R,0,1,47,84,999,1,0,0,1500,0,2500,2,U,3,1,0,4,1,800,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Offer Sedan
2005-01-03,H,1,3,44,66,66,2,0,0,0,1,0,1,V,3,1,0,0,0,6000,"Furniture,Carpet",Lease,German,Self-employed pe,Car,Cheque card,Offer Sedan
2012-09-09,H,1,3,45,24,24,2,2,1,2400,0,2500,2,V,1,1,0,7,1,4000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Sedan
2007-01-20,H,0,1,19,84,21,2,0,0,0,1,0,1,U,1,1,1,8,1,800,Cars,Lease,Turkish,Others,Car,Cheque card,Offer Sedan
2011-08-18,H,0,1,21,15,15,2,2,1,1900,0,2500,2,U,1,1,2,5,1,2500,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Sedan
2012-03-07,H,1,3,23,6,27,2,2,1,2800,0,100000,4,V,1,1,2,5,1,4000,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,Offer Sedan
2011-06-10,R,1,3,31,12,54,2,2,1,1700,0,2500,2,V,1,1,2,8,1,1400,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards,Offer Sedan
2010-12-11,H,1,3,39,36,240,2,0,1,5000,0,100000,4,V,1,1,2,8,1,1300,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Sedan
2011-10-15,R,0,2,51,999,336,2,1,1,2100,0,2500,2,V,1,1,3,4,1,2500,"Radio, TV, Hifi",0,German,"State,Steel Ind,",Car,no credit cards,Offer Sedan
2010-03-28,H,0,2,31,18,30,1,0,0,2400,0,2500,2,V,1,1,1,0,0,1500,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards,Offer Sedan
2012-12-08,H,0,1,27,312,18,2,2,0,2600,0,100000,4,U,1,1,4,5,1,1700,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Sedan
2008-12-03,H,0,2,32,42,120,2,0,1,0,1,0,1,V,1,1,2,2,1,4000,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Offer Sedan
2009-03-19,H,0,1,29,24,9,2,0,0,3300,0,100000,4,U,1,1,1,2,1,1800,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Sedan
2005-08-26,H,2,4,34,168,33,2,0,0,0,1,0,1,V,1,1,2,0,0,600,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Offer Sedan
2009-11-09,H,0,1,27,3,108,2,0,1,2200,0,2500,2,U,1,1,2,5,1,1600,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Sedan
2011-12-26,H,2,4,27,36,54,2,2,1,2800,0,100000,4,V,1,1,1,3,1,1500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Offer Sedan
2009-02-21,H,1,3,26,9,9,2,0,0,2300,0,2500,2,V,3,1,0,9,1,8000,Cars,Lease,Italian,"Food,Building,Ca",Car,no credit cards,Offer Sedan
2006-09-11,H,0,2,67,999,120,2,0,0,1900,0,2500,2,V,1,1,2,0,0,15000,"Furniture,Carpet",Owner,German,Pensioner,Car,no credit cards,Offer Sedan
2011-04-24,H,0,1,25,312,72,2,1,1,2800,0,100000,4,U,1,1,0,4,1,700,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Offer Sedan
2011-10-02,H,3,5,41,42,39,2,2,1,3200,0,100000,4,V,1,1,3,5,1,900,"Furniture,Carpet",0,German,Others,Car,no credit cards,Offer Sedan
2009-04-21,R,0,1,26,9,30,2,0,1,3300,0,100000,4,U,1,1,2,4,1,7000,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Without Vehicle,American Express,Offer Sedan
2012-06-15,R,1,3,22,240,39,2,2,1,1700,0,2500,2,V,1,1,2,4,1,1400,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards,Offer Sedan
2007-12-04,R,0,1,50,36,60,2,0,1,0,1,0,1,G,1,1,1,3,1,700,"Dept. Store,Mail",Lease,German,Others,Car,Cheque card,Offer Sedan
2005-04-04,H,2,4,40,192,192,2,0,0,2600,0,100000,4,V,1,1,2,0,0,15000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Sedan
2009-01-14,H,1,3,49,240,288,2,0,1,5000,0,100000,4,V,3,1,0,5,1,2000,"Radio, TV, Hifi",0,German,Chemical Industr,Car,no credit cards,Offer Sedan
2006-03-14,H,0,2,56,42,39,2,2,1,0,1,0,1,V,1,1,3,0,0,500,"Dept. Store,Mail",Lease,German,Pensioner,Car,Cheque card,Offer Sedan
2011-10-10,H,2,4,27,3,120,2,2,1,3000,0,100000,4,V,1,1,2,4,1,2500,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards,Offer Sedan
2005-08-29,H,0,2,60,168,45,2,0,0,0,0,0,0,V,1,1,0,0,0,1500,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,Mastercard/Euroc,Offer Sedan
2013-02-08,H,3,5,33,36,36,2,2,1,4000,0,100000,4,V,1,1,4,6,1,3000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Offer Sedan
2006-08-20,H,1,3,49,999,192,2,0,0,0,1,0,1,V,3,1,0,0,0,1000,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,Cheque card,Offer Sedan
2011-03-20,R,0,2,29,9,54,2,2,1,1800,0,2500,2,E,1,1,2,2,1,500,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,Offer Sedan
2012-02-21,H,2,4,31,60,9,2,2,1,3000,0,100000,4,V,1,1,1,4,1,2000,Leisure,Lease,German,Others,Car,no credit cards,Offer Sedan
2007-05-29,H,0,1,20,60,54,2,0,0,1700,0,2500,2,U,3,1,0,6,1,1800,"Radio, TV, Hifi",0,German,Others,Without Vehicle,no credit cards,Offer Sedan
2008-07-14,H,0,2,65,168,48,2,0,0,2600,0,100000,4,V,1,1,2,4,1,1400,"Dept. Store,Mail",Lease,German,Pensioner,Car,no credit cards,Offer Sedan
2013-02-12,R,1,3,32,84,36,2,2,1,0,1,0,1,V,1,1,1,0,0,2500,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,Cheque card,Offer Sedan
2011-01-12,H,3,5,45,240,216,2,2,1,4000,0,100000,4,V,3,1,0,2,1,900,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Offer Sedan
2005-12-28,H,0,1,40,60,9,2,0,1,1500,0,2500,2,G,3,1,0,0,0,700,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,Offer Sedan
2007-02-19,R,0,1,22,264,33,2,0,1,2000,0,2500,2,U,3,1,0,3,1,500,Cars,Lease,German,Others,Car,no credit cards,Offer Sedan
2012-05-08,H,0,2,50,96,288,2,2,1,4000,1,100000,5,V,3,1,0,0,0,1800,"Radio, TV, Hifi",Lease,Yugoslav,"State,Steel Ind,",Car,Cheque card,Offer Sedan
2006-11-20,H,2,4,22,30,24,2,0,0,4000,0,100000,4,V,1,1,1,5,1,1300,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Offer Sedan
2007-02-02,H,0,1,20,168,33,2,0,0,1000,0,2500,2,U,3,1,0,3,1,900,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Sedan
2012-05-25,H,0,2,59,288,30,2,2,1,1800,0,2500,2,V,1,1,1,9,1,1000,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards,Offer Sedan
2011-11-08,R,1,3,24,30,54,2,2,1,2700,0,100000,4,V,1,1,1,2,1,1300,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Offer Sedan
2009-05-14,R,1,2,40,96,288,2,0,1,2700,0,100000,4,G,1,1,4,0,0,1000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Sedan
2010-01-19,H,0,2,28,30,9,2,0,0,2300,0,2500,2,V,3,1,0,3,1,1700,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards,Offer Sedan
2009-11-08,H,0,1,24,9,30,2,0,0,3000,0,100000,4,U,1,1,1,2,1,100000,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards,Offer Sedan
2009-12-05,R,1,3,26,84,96,2,0,1,1500,1,2500,3,V,3,1,0,4,1,1300,"Radio, TV, Hifi",0,German,Others,Car,Cheque card,Offer Sedan
2012-05-27,R,0,1,38,42,42,2,2,1,0,1,0,1,U,3,1,0,2,1,1200,"Radio, TV, Hifi",0,German,Others,Car,Cheque card,Offer Sedan
2009-10-11,H,0,2,28,21,84,2,0,0,5000,0,100000,4,V,1,1,1,5,1,1700,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Sedan
2007-07-09,R,0,1,24,30,39,2,0,1,1700,0,2500,2,G,3,1,0,7,1,1700,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Sedan
2007-12-18,H,0,2,23,30,6,2,0,1,2500,0,2500,2,V,1,1,1,4,1,1200,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,Offer Sedan
2012-09-21,H,0,1,49,42,39,2,2,1,3000,0,100000,4,U,3,1,0,7,1,1600,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Offer Sedan
2011-02-14,H,0,2,23,192,54,2,1,1,2700,0,100000,4,V,1,1,3,5,1,2500,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards,Offer Sedan
2011-02-07,R,0,1,36,144,45,2,2,1,0,1,0,1,U,3,1,0,2,1,4000,"Radio, TV, Hifi",0,German,Others,Car,Cheque card,Offer Sedan
2007-01-11,H,0,1,22,192,3,1,0,0,1900,0,2500,2,U,1,1,1,4,1,1600,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,Offer Sedan
2009-01-28,H,2,4,38,54,21,2,0,1,4000,0,100000,4,V,1,1,1,7,1,1400,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Renew Existing Lease
2012-01-08,R,0,2,34,192,84,2,2,0,1800,0,2500,2,V,3,1,0,4,1,7000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Renew Existing Lease
2005-11-22,R,0,2,57,96,24,2,0,0,0,1,0,1,V,3,1,0,0,0,500,"Radio, TV, Hifi",Lease,German,Pensioner,Car,Cheque card,Renew Existing Lease
2012-08-22,H,0,1,24,21,60,2,2,1,2200,0,2500,2,U,1,1,2,5,1,1000,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards,Renew Existing Lease
2010-01-22,H,1,3,47,192,288,2,0,0,4000,0,100000,4,V,1,1,1,4,1,1300,"Dept. Store,Mail",0,German,"Civil Service, M",Car,no credit cards,Renew Existing Lease
2010-07-14,H,1,2,33,15,15,2,0,0,5000,0,100000,4,G,1,1,3,2,1,4000,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards,Renew Existing Lease
2005-09-11,R,0,1,18,216,30,2,0,0,1000,0,2500,2,U,3,1,0,0,0,500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Renew Existing Lease
2012-04-08,H,0,2,40,192,96,2,0,1,0,1,0,1,V,1,1,2,3,1,1400,Cars,Lease,German,Others,Car,Cheque card,Renew Existing Lease
2008-03-06,H,1,2,49,6,144,2,0,1,2500,0,2500,2,G,3,1,0,8,1,1000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Renew Existing Lease
2007-02-04,H,0,1,19,72,42,2,0,0,1900,0,2500,2,U,3,1,0,2,1,2500,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Renew Existing Lease
2008-07-22,H,3,5,35,18,96,2,0,1,4000,1,100000,5,V,1,1,1,4,1,6000,"Radio, TV, Hifi",0,German,Others,Car,Cheque card,Renew Existing Lease
2010-08-25,H,0,1,34,336,39,2,0,0,2200,0,2500,2,U,1,1,0,4,1,1900,"Radio, TV, Hifi",0,German,Others,Without Vehicle,no credit cards,Renew Existing Lease
2010-12-27,R,2,4,42,54,54,2,0,1,0,1,0,1,V,1,1,3,7,1,2500,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,Cheque card,Renew Existing Lease
2013-03-06,H,2,4,35,168,192,2,2,1,3500,0,100000,4,V,1,1,3,4,1,1200,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards,Renew Existing Lease
2006-11-24,H,0,1,20,15,15,2,0,0,2500,0,2500,2,U,1,1,2,7,1,1600,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards,Renew Existing Lease
2011-07-19,R,2,4,35,12,24,2,2,0,2000,0,2500,2,V,1,1,0,4,1,1000,"Dept. Store,Mail",Owner,German,Others,Car,no credit cards,Renew Existing Lease
2011-11-26,H,1,3,24,9,21,2,2,0,5000,0,100000,4,V,1,1,1,8,1,1900,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Renew Existing Lease
2011-08-29,H,1,3,42,168,96,2,2,1,3100,0,100000,4,V,1,1,2,4,1,800,"Radio, TV, Hifi",0,German,Others,Car,no credit cards,Renew Existing Lease
2008-02-06,H,0,1,31,96,21,2,0,1,0,1,0,1,U,1,1,3,6,1,500,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Renew Existing Lease
2009-12-08,H,1,3,25,3,9,1,0,0,2500,0,2500,2,V,3,1,0,3,1,900,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Renew Existing Lease
2007-06-19,H,3,5,33,54,33,2,0,1,2900,0,100000,4,V,1,1,2,5,1,1100,Cars,Lease,Turkish,Others,Car,no credit cards,Renew Existing Lease
2010-02-28,H,1,3,41,36,45,2,0,1,3000,0,100000,4,V,1,1,3,9,1,1200,Cars,Lease,German,Others,Car,no credit cards,Renew Existing Lease
2012-01-07,H,0,2,20,108,6,2,2,1,2400,0,2500,2,V,1,1,1,6,1,2500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Renew Existing Lease
2007-05-12,H,0,1,21,168,21,2,0,1,1500,0,2500,2,U,1,1,2,4,1,1000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Renew Existing Lease
2010-11-23,R,0,1,23,60,45,2,0,1,0,1,0,1,U,1,1,1,6,1,4000,Leisure,Lease,German,Others,Car,Cheque card,Renew Existing Lease
2007-01-09,H,0,1,20,108,3,2,0,0,1700,0,2500,2,U,1,1,0,3,1,900,Leisure,Lease,Turkish,Others,Car,no credit cards,Renew Existing Lease
2006-11-17,R,2,4,31,72,84,2,0,0,2300,0,2500,2,V,3,1,0,0,0,5000,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,no credit cards,Renew Existing Lease
2006-04-06,R,0,1,30,48,48,1,0,0,0,1,0,1,G,1,1,1,0,0,1000,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,Cheque card,Renew Existing Lease
2008-02-22,H,1,3,33,42,216,2,0,0,2800,0,100000,4,V,1,1,1,4,1,1100,"Dept. Store,Mail",0,German,Others,Car,no credit cards,Renew Existing Lease
2011-06-13,H,0,2,46,264,12,2,2,1,10000,1,100000,5,V,1,1,1,3,1,2500,"Furniture,Carpet",0,German,Others,Car,Cheque card,Renew Existing Lease
2007-06-30,H,1,3,24,21,21,2,0,0,2400,0,2500,2,V,1,1,1,6,1,1100,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards,Renew Existing Lease
2007-07-02,R,0,2,23,15,15,1,0,1,2000,0,2500,2,V,3,1,0,8,1,3000,"Furniture,Carpet",0,Turkish,Others,Car,no credit cards,Renew Existing Lease
2006-10-15,H,2,4,27,15,6,1,0,0,0,1,0,1,V,3,1,0,2,1,2000,"Radio, TV, Hifi",0,German,Others,Car,Cheque card,Renew Existing Lease
2006-10-07,H,0,2,66,999,18,1,0,0,1500,0,2500,2,V,3,1,0,2,1,1300,"Radio, TV, Hifi",0,German,Pensioner,Without Vehicle,no credit cards,Renew Existing Lease
2007-11-01,R,0,1,47,192,42,2,0,1,2200,0,2500,2,U,1,1,1,0,0,7000,"Radio, TV, Hifi",Owner,German,Others,Without Vehicle,no credit cards,Renew Existing Lease
2010-03-31,H,0,1,24,3,12,2,0,0,2000,0,2500,2,U,1,1,1,9,1,4000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Renew Existing Lease
2011-03-31,R,2,4,32,84,15,2,1,1,2300,0,2500,2,V,1,1,2,0,0,600,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards,Renew Existing Lease
2011-11-18,H,2,4,35,30,12,2,2,1,3300,0,100000,4,V,1,1,2,5,1,800,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Renew Existing Lease
2005-05-30,R,0,2,49,96,12,2,0,0,1500,0,2500,2,V,3,1,0,0,0,1000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Renew Existing Lease
2010-04-30,H,0,1,45,216,54,2,0,1,0,1,0,1,U,3,1,0,5,1,600,"Radio, TV, Hifi",Lease,German,Self-employed pe,Without Vehicle,Cheque card,Renew Existing Lease
2006-06-12,H,2,4,39,168,168,2,0,1,4000,0,100000,4,V,1,1,1,0,0,2000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,Renew Existing Lease
2012-07-22,H,0,1,23,108,54,2,2,1,2000,0,2500,2,U,3,1,0,4,1,500,"Radio, TV, Hifi",0,German,"Civil Service, M",Without Vehicle,no credit cards,Renew Existing Lease
2008-10-24,H,0,1,23,21,3,2,0,0,2200,0,2500,2,U,3,1,0,2,1,1900,"Furniture,Carpet",0,German,Others,Car,no credit cards,Renew Existing Lease
2007-10-30,H,4,6,64,999,48,2,0,0,3400,0,100000,4,V,3,1,0,4,1,1400,"Radio, TV, Hifi",Lease,German,Pensioner,Car,no credit cards,Renew Existing Lease
2012-01-27,H,0,2,58,144,336,2,2,1,2500,0,2500,2,V,1,1,0,7,1,1700,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards,Renew Existing Lease
2008-09-02,H,0,2,33,120,168,2,0,1,0,1,0,1,V,1,1,1,5,1,2500,"Radio, TV, Hifi",0,German,Others,Car,Cheque card,Renew Existing Lease
2008-10-03,H,0,2,37,96,108,2,0,1,3500,0,100000,4,V,1,1,1,4,1,1900,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Renew Existing Lease
2007-07-31,R,0,1,34,3,48,2,0,1,0,1,0,1,U,3,1,0,2,1,4000,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Renew Existing Lease
2006-11-03,H,1,3,40,84,24,2,0,0,0,1,0,1,V,1,1,1,0,0,2000,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Renew Existing Lease
2007-09-03,H,0,1,26,36,48,2,0,1,2000,0,2500,2,U,1,1,1,3,1,900,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,Renew Existing Lease
2009-04-02,R,0,2,27,60,18,2,0,1,0,1,0,1,V,3,1,0,5,1,1900,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,Renew Existing Lease
2006-07-06,R,4,6,35,66,24,2,0,0,1600,0,2500,2,V,3,1,0,0,0,1600,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,Renew Existing Lease
2005-06-04,H,2,4,37,108,3,2,0,0,0,1,0,1,V,1,1,1,0,0,1500,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Renew Existing Lease
2008-08-17,H,0,1,24,120,18,2,0,0,1900,0,2500,2,U,1,1,0,3,1,1200,Cars,Lease,German,Military Service,Car,Mastercard/Euroc,Renew Existing Lease
2007-04-24,H,0,1,22,15,54,2,0,0,1700,0,2500,2,U,1,1,1,2,1,2000,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards,Renew Existing Lease
2010-08-06,H,0,2,33,6,6,2,0,0,0,1,0,1,V,1,1,2,0,0,1500,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,Renew Existing Lease
2012-02-06,H,3,5,36,30,30,2,1,1,2700,0,100000,4,V,1,1,2,4,1,4000,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards,Renew Existing Lease
2010-01-15,H,2,4,24,192,84,2,0,1,3000,0,100000,4,V,1,1,5,3,1,800,"Radio, TV, Hifi",0,Turkish,Others,Car,no credit cards,Renew Existing Lease
2009-04-15,H,0,1,61,999,0,2,0,1,2300,0,2500,2,W,3,1,0,2,1,1800,"Radio, TV, Hifi",0,German,Pensioner,Car,no credit cards,Renew Existing Lease
2008-09-12,H,0,2,28,9,33,2,0,0,0,1,0,1,V,1,1,0,5,1,1200,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,Cheque card,Renew Existing Lease
2010-05-14,H,0,1,27,15,15,2,0,0,0,1,0,1,U,3,1,0,4,1,1400,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,Cheque card,Renew Existing Lease
2007-04-26,H,0,1,21,264,6,2,0,1,2000,0,2500,2,U,1,1,1,4,1,1300,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards,Renew Existing Lease
2012-07-19,H,0,2,25,36,9,1,2,1,2200,0,2500,2,V,1,1,1,4,1,500,"Radio, TV, Hifi",Lease,Turkish,"State,Steel Ind,",Car,no credit cards,Renew Existing Lease
2011-03-06,H,1,2,23,6,36,2,2,1,2100,0,2500,2,U,1,1,2,2,1,800,"Radio, TV, Hifi",0,Turkish,Others,Car,no credit cards,Renew Existing Lease
2005-05-01,H,1,3,31,3,192,1,0,1,0,1,0,1,V,1,1,1,0,0,1500,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,Cheque card,Renew Existing Lease
