MACHINE_ID,REPAIR_DATE,DAILY_PRODUCTION,MONTHLY_PRODUCTION,PROD_TARGET,REASON,MONTHS_IN_OPERATION,NEGATIVE_RATING,DAYS_OUT_OF_SERVICE,MACHINE_AGE,SENSOR_INQUIRIES,NUM_SENSORS,SENSOR_RATIO,INDUSTRY,ACTION
198451,2020-11-17,50000,235000.0,295000.0,TruckPr,6.0,0.0,1.0,110.5666667,8.0,23.0,,COMMERCIAL,Test HVAC
879387,2014-08-19,18600,14167.0,71194.0,CarProd,,0.0,0.0,264.0171241,0.0,21.0,40.24690114,FLEET,Test HVAC
835503,2015-09-08,20500,173061.0,220886.0,CarProd,13.0,0.0,0.0,213.9143599,1.0,32.0,43.79573429,FLEET,Test HVAC
827859,2006-05-22,7100,64850.0,76985.0,TruckPr,0.0,0.0,0.0,108.2171898,0.0,7.0,36.33755756,Other,Test HVAC
745660,2013-01-16,16200,62783.0,94394.0,CarProd,1.0,0.0,0.0,167.429347,0.0,25.0,23.69115685,FLEET,Test HVAC
563001,2018-05-19,25700,83733.0,116386.0,CarProd,8.0,0.0,1.0,397.8706892,0.0,44.0,41.86989334,FLEET,Test HVAC
276895,2011-12-12,15000,18500.0,19000.0,CarProd,2.0,0.0,1.0,20.16666667,0.0,2.0,,Other,Test HVAC
414093,2007-01-06,8300,47000.0,78320.0,TruckPr,18.0,0.0,0.0,195.8333333,1.0,17.0,,Other,Test HVAC
941528,2006-06-16,7300,49064.0,64225.0,CarProd,6.0,,4.0,106.3759993,1.0,10.0,40.05191523,COMMERCIAL,Test HVAC
295949,2009-03-08,11300,,66345.0,TruckPr,,0.0,0.0,357.1438193,0.0,6.0,34.60197381,Other,Test HVAC
11689,2007-11-29,9700,32660.0,54536.0,CarProd,0.0,0.0,0.0,156.4821057,0.0,13.0,67.32490355,FLEET,Test HVAC
780993,2021-01-29,53800,82324.0,154409.0,CarProd,10.0,,1.0,157.4840113,0.0,34.0,41.65904448,Other,Test HVAC
775327,2013-12-18,17500,51102.0,69532.0,CarProd,5.0,0.0,0.0,108.3160802,2.0,49.0,31.49594572,Other,Test HVAC
636981,2016-02-22,21300,98507.0,125539.0,TruckPr,0.0,0.0,1.0,311.3257037,0.0,19.0,42.22721497,COMMERCIAL,Test HVAC
360905,2005-05-07,4900,25597.0,23031.0,TruckPr,5.0,0.0,0.0,101.7467664,0.0,8.0,33.24315698,Other,Test HVAC
908244,2005-08-09,5400,,65474.0,TruckPr,1.0,0.0,0.0,40.709849,0.0,4.0,37.84877104,FLEET,Test HVAC
299315,2008-09-16,10600,48018.0,68963.0,CarProd,2.0,0.0,0.0,186.7575926,1.0,16.0,30.65574434,COMMERCIAL,Test HVAC
635693,2017-12-26,25000,,,CarProd,22.0,0.0,2.0,203.2,0.0,23.0,,Other,Test HVAC
347911,2015-02-09,19500,105000.0,138375.0,CarProd,12.0,0.0,2.0,219.1333333,0.0,25.0,,FLEET,Test HVAC
760615,2018-06-17,26000,43314.0,71303.0,CarProd,8.0,0.0,7.0,246.3186749,3.0,23.0,43.21523351,Other,Test HVAC
470837,2020-11-04,48200,93127.0,159179.0,CarProd,16.0,0.0,0.0,216.0086204,8.0,19.0,38.12822804,Other,Test HVAC
857557,2005-12-20,6300,55000.0,69000.0,CarProd,13.0,0.0,0.0,130.0666667,0.0,20.0,,GOVERNMENT,Test HVAC
427311,2016-01-01,21000,90425.0,97741.0,CarProd,1.0,0.0,0.0,123.9728061,0.0,20.0,33.56414529,GOVERNMENT,Test HVAC
410053,2007-01-26,8400,17479.0,66894.0,TruckPr,23.0,0.0,0.0,326.3428047,1.0,13.0,40.58857607,FLEET,Test HVAC
376035,2008-04-01,10000,,65088.0,TruckPr,3.5,4.0,5.0,205.0666667,2.0,39.0,,COMMERCIAL,Test HVAC
441305,2011-02-06,13700,53094.0,79069.0,TruckPr,2.0,0.0,2.0,155.8152865,0.0,13.0,29.55636639,Other,Test HVAC
359346,2012-12-26,16100,105719.0,116491.0,CarProd,1.0,0.0,0.0,117.8736121,2.0,20.0,38.7636997,Other,Test HVAC
326733,2016-05-28,21700,187311.0,230513.0,CarProd,2.0,0.0,0.0,270.47904,0.0,27.0,38.99923204,GOVERNMENT,Test HVAC
19134,2019-09-08,30800,15428.0,45495.0,CarProd,28.0,0.0,0.0,200.5091243,0.0,15.0,42.38798551,Other,Test HVAC
173297,2009-04-24,11500,44097.0,58336.0,CarProd,0.0,0.0,0.0,173.3183208,0.0,20.0,38.19162603,FLEET,Test HVAC
573664,2013-08-26,17000,118822.0,208429.0,CarProd,3.0,0.0,0.0,206.7370713,0.0,16.0,25.87399085,Other,Test HVAC
820724,2012-07-18,15600,83758.0,106992.0,TruckPr,3.0,0.0,0.0,127.6658177,1.0,24.0,39.01451939,GOVERNMENT,Test HVAC
937849,2018-12-19,27400,99900.0,143437.0,CarProd,21.0,0.0,0.0,211.1082771,0.0,12.0,39.11029763,COMMERCIAL,Test HVAC
942993,2009-05-19,11600,28654.0,47042.0,CarProd,10.0,,0.0,158.0847883,7.0,29.0,38.47750484,Other,Test HVAC
610489,2008-11-01,10800,194485.0,228670.0,TruckPr,1.0,0.0,0.0,75.45815036,,4.0,28.37013088,GOVERNMENT,Test HVAC
195739,2005-08-31,5500,72147.0,69918.0,TruckPr,4.0,2.0,0.0,158.5344979,0.0,23.0,43.40443024,FARMING,Test HVAC
263851,2011-01-21,13700,80300.0,98088.0,TruckPr,1.0,0.0,0.0,66.72394684,0.0,20.0,36.5165325,GOVERNMENT,Test HVAC
814308,2007-02-07,8400,84666.0,123613.0,TruckPr,8.0,,,,,,39.65832005,Other,Test HVAC
643459,2011-03-10,13900,11413.0,81273.0,CarProd,7.0,0.0,0.0,239.083696,0.0,14.0,19.62614951,Other,Test HVAC
590633,2010-01-15,12400,26768.0,52411.0,TruckPr,0.0,0.0,0.0,253.3180433,0.0,11.0,38.82102132,Other,Test HVAC
881984,2005-06-17,5000,59900.0,80800.0,CarProd,15.0,0.0,0.0,219.1333333,1.0,18.0,,GOVERNMENT,Test HVAC
842054,2006-11-27,8100,,56386.0,TruckPr,11.0,1.0,0.0,294.6027668,2.0,12.0,32.38595617,Other,Test HVAC
441808,2006-07-13,7500,84479.0,104571.0,CarProd,23.0,0.0,0.0,47.83285134,3.0,14.0,33.07501037,GOVERNMENT,Test HVAC
451738,2007-07-10,9000,55367.0,79819.0,CarProd,5.0,0.0,0.0,101.281185,1.0,15.0,27.1892129,FLEET,Test HVAC
336145,2019-01-17,27600,153063.0,202542.0,TruckPr,10.0,0.0,0.0,266.938956,2.0,33.0,42.82914582,Other,Test HVAC
381535,2009-04-26,11500,21096.0,38952.0,CarProd,13.0,0.0,0.0,129.7,0.0,5.0,,FLEET,Test HVAC
947179,2012-08-13,15700,46423.0,72198.0,CarProd,0.0,,2.0,267.4388553,1.0,10.0,36.52931958,Other,Test HVAC
930060,2008-09-22,10700,126751.0,184554.0,CarProd,8.0,0.0,0.0,225.8703522,0.0,19.0,34.13705457,Other,Test HVAC
835442,2020-08-25,42500,104027.0,158425.0,CarProd,14.0,,0.0,224.6013756,3.0,31.0,42.68375126,Other,Test HVAC
596913,2013-10-08,17200,39316.0,66978.0,CarProd,4.0,0.0,0.0,99.98597596,1.0,10.0,26.43708406,,Test HVAC
740024,2014-01-11,17600,,45119.0,CarProd,,,,354.7359192,,17.0,34.49504666,Other,Test HVAC
583394,2010-12-07,13500,80223.0,108491.0,CarProd,4.0,0.0,4.0,127.8,2.0,27.0,,GOVERNMENT,Test HVAC
830260,2015-09-28,20600,74828.0,106493.0,TruckPr,5.0,1.0,0.0,204.0744093,1.0,12.0,30.22295994,Other,Test HVAC
291879,2008-12-22,11000,63847.0,86500.0,TruckPr,26.0,0.0,0.0,170.4333333,2.0,14.0,,FLEET,Test HVAC
779527,2020-07-09,40600,15024.0,65109.0,TruckPr,,0.0,0.0,313.6709263,0.0,19.0,15.62993741,FLEET,Test HVAC
155611,2021-01-31,53900,,91309.0,TruckPr,,0.0,0.0,349.7957481,0.0,6.0,22.06132991,Other,Test HVAC
663686,2011-05-26,14200,,31671.0,CarProd,13.0,,,82.99126514,2.0,8.0,33.21510402,Other,Test HVAC
763989,2017-01-23,23000,108464.0,155821.0,CarProd,16.0,0.0,0.0,170.2231566,0.0,26.0,35.059327,COMMERCIAL,Test HVAC
425157,2016-12-02,22700,35261.0,54701.0,TruckPr,3.0,0.0,,134.108262,,11.0,24.52482499,INDUSTRIAL,Test HVAC
801517,2009-08-04,11900,89595.0,107895.0,TruckPr,9.0,0.0,0.0,250.4682419,0.0,24.0,30.30538811,COMMERCIAL,Test HVAC
54526,2007-10-27,9600,84333.0,201281.0,TruckPr,14.0,0.0,0.0,13.21305726,,7.0,17.82563094,INDUSTRIAL,Test HVAC
144607,2018-03-26,25400,82553.0,107422.0,CarProd,9.0,1.0,0.0,305.7597054,2.0,29.0,32.72167844,COMMERCIAL,Test HVAC
279342,2007-01-19,8300,10000.0,63775.0,TruckPr,0.0,0.0,0.0,200.8666667,0.0,14.0,,Other,Test HVAC
229484,2014-08-20,18600,98200.0,123662.0,CarProd,0.0,,3.0,241.6422316,0.0,29.0,41.05065735,FLEET,Test HVAC
622500,2015-10-07,20600,48500.0,72000.0,CarProd,17.0,0.0,0.0,,0.0,0.0,,Other,Test HVAC
13588,2008-07-10,10400,64904.0,76767.0,CarProd,11.0,0.0,0.0,245.0180119,4.0,37.0,41.42384414,FLEET,Test HVAC
50093,2017-12-07,25000,84000.0,120000.0,CarProd,1.5,0.0,0.0,188.7682131,2.0,25.0,,Other,Test HVAC
209906,2011-04-22,14000,42767.0,60950.0,CarProd,7.0,0.0,1.0,117.6666667,3.0,49.0,,Other,Test HVAC
248965,2013-11-10,17300,32736.0,49100.0,CarProd,4.0,0.0,0.0,262.9484377,0.0,34.0,38.563081,GOVERNMENT,Test HVAC
175335,2020-10-12,45700,,50800.0,CarProd,13.0,3.0,2.0,97.4,4.0,46.0,,GOVERNMENT,Test HVAC
782597,2008-01-05,9900,28432.0,36605.0,TruckPr,0.0,0.0,0.0,111.5316253,1.0,29.0,37.58819565,FLEET,Test HVAC
500456,2021-03-31,81200,18834.0,108355.0,TruckPr,28.0,0.0,0.0,139.136329,0.0,14.0,34.04215317,,Test HVAC
375807,2007-08-26,9300,78000.0,97700.0,CarProd,12.0,0.0,2.0,88.5,4.0,29.0,,COMMERCIAL,Test HVAC
771433,2015-05-03,20000,126324.0,171450.0,,26.0,,5.0,329.5666667,1.0,28.0,,COMMERCIAL,Test HVAC
591351,2013-12-14,17500,76100.0,98500.0,CarProd,5.0,10.0,1.0,59.83333333,5.0,16.0,,Other,Test HVAC
501219,2014-06-15,18300,109437.0,114900.0,CarProd,1.0,0.0,0.0,138.1718508,1.0,20.0,38.33231689,Other,Test HVAC
456753,2011-02-11,13700,88654.0,114011.0,TruckPr,10.0,0.0,0.0,250.3295845,0.0,25.0,30.97173013,COMMERCIAL,Test HVAC
923215,2013-09-23,17100,117337.0,131575.0,CarProd,16.0,0.0,0.0,177.6294323,0.0,17.0,39.17643246,,Test HVAC
175665,2014-02-15,17800,39686.0,67246.0,CarProd,5.0,0.0,0.0,114.183555,1.0,10.0,27.5758097,,Test HVAC
723051,2007-09-20,9400,109991.0,125146.0,CarProd,7.0,0.0,1.0,171.6798111,0.0,18.0,34.81346859,INDUSTRIAL,Test HVAC
237825,2019-04-12,28300,126942.0,166797.0,CarProd,0.0,0.0,0.0,244.7222847,1.0,23.0,33.394854,COMMERCIAL,Test HVAC
584201,2013-07-15,17000,73644.0,107086.0,CarProd,0.0,0.0,0.0,280.4533436,2.0,20.0,37.77195785,GOVERNMENT,Test HVAC
241532,2019-10-05,31300,188655.0,298090.0,CarProd,28.0,0.0,0.0,153.0868546,0.0,22.0,40.29677071,Other,Test HVAC
660190,2012-06-18,15400,50121.0,67755.0,CarProd,3.0,0.0,0.0,168.748032,0.0,14.0,37.56086276,Other,Test HVAC
817200,2005-07-05,5100,85583.0,115341.0,TruckPr,7.0,0.0,0.0,177.9582551,1.0,28.0,26.25797013,GOVERNMENT,Test HVAC
116053,2005-10-29,6000,42000.0,58305.0,CarProd,19.0,0.0,0.0,90.0,2.0,13.0,,Other,Test HVAC
40156,2008-06-01,10200,61179.0,69591.0,CarProd,18.0,0.0,0.0,148.7044776,1.0,11.0,34.47220461,,Test HVAC
84200,2018-08-20,26400,44333.0,68945.0,CarProd,18.0,0.0,0.0,173.4953921,2.0,21.0,32.34941205,FLEET,Test HVAC
819560,2015-07-03,20100,57192.0,82870.0,CarProd,5.0,,,91.70143677,0.0,7.0,36.6352308,Other,Test HVAC
357038,2007-10-09,9500,28750.0,42408.0,TruckPr,0.0,0.0,0.0,115.5749709,1.0,30.0,39.05039479,FLEET,Test HVAC
360290,2012-07-10,15500,46125.0,63276.0,CarProd,27.0,0.0,0.0,298.476411,0.0,16.0,39.30720132,COMMERCIAL,Test HVAC
393829,2016-10-12,22400,32665.0,56639.0,CarProd,13.0,0.0,0.0,101.7583551,1.0,25.0,31.47003128,Other,Test HVAC
697023,2016-04-15,21600,105654.0,155460.0,CarProd,16.0,0.0,0.0,193.0488032,0.0,25.0,33.60060846,COMMERCIAL,Test HVAC
67628,2006-03-06,6700,134616.0,155034.0,TruckPr,13.0,1.0,0.0,215.4224064,0.0,19.0,19.49387198,GOVERNMENT,Test HVAC
639791,2017-04-23,23500,37858.0,60890.0,CarProd,2.0,0.0,0.0,110.0572738,0.0,17.0,19.26843955,Other,Test HVAC
580043,2005-03-27,4000,74000.0,93000.0,TruckPr,2.6,1.0,3.0,186.6333333,,9.0,,GOVERNMENT,Test HVAC
443155,2012-08-10,15700,135886.0,181894.0,CarProd,10.0,0.0,0.0,247.9650654,0.0,21.0,30.32639892,COMMERCIAL,Test HVAC
382124,2016-05-03,21700,58363.0,78411.0,CarProd,5.0,0.0,0.0,104.1747704,0.0,16.0,38.18843548,,Test HVAC
827756,2010-01-08,12300,68024.0,78800.0,CarProd,7.0,0.0,0.0,125.5040514,0.0,35.0,29.29334435,FARMING,Test HVAC
773019,2019-09-06,30800,129062.0,176389.0,CarProd,13.0,0.0,0.0,184.3193761,2.0,28.0,40.89430209,COMMERCIAL,Test HVAC
962781,2011-07-08,14400,32683.0,48467.0,TruckPr,11.0,0.0,0.0,114.4120329,0.0,10.0,21.46972396,Other,Test HVAC
937166,2010-08-15,13000,44875.0,57713.0,CarProd,0.0,1.0,0.0,184.9903244,1.0,12.0,28.60207607,Other,Test HVAC
630246,2012-06-26,15500,25448.0,39188.0,,3.0,0.0,0.0,215.5924991,0.0,16.0,38.97511499,FLEET,Test HVAC
564846,2014-03-21,17900,68779.0,98623.0,CarProd,1.0,0.0,0.0,83.86164124,0.0,17.0,26.40566665,COMMERCIAL,Test HVAC
208148,2017-06-30,23900,80406.0,108122.0,CarProd,17.0,0.0,0.0,211.9232754,0.0,13.0,41.4948398,Other,Test HVAC
902679,2017-11-28,25000,99348.0,200000.0,CarProd,23.0,0.0,0.0,199.8333333,0.0,19.0,,Other,Test HVAC
905330,2014-06-13,18300,40018.0,65355.0,CarProd,16.0,1.0,0.0,287.9746298,0.0,21.0,28.36288297,Other,Test HVAC
940685,2013-10-18,17200,99204.0,119490.0,CarProd,9.0,0.0,0.0,296.2114898,1.0,18.0,30.3013654,Other,Test HVAC
498710,2020-07-15,40800,12064.0,66193.0,TruckPr,,0.0,0.0,305.786099,0.0,18.0,12.93568769,FLEET,Test HVAC
579967,2009-11-22,12200,67474.0,88473.0,CarProd,2.0,0.0,0.0,234.7759967,3.0,26.0,29.09729879,Other,Test HVAC
316767,2014-02-19,17800,56956.0,74305.0,CarProd,0.0,0.0,0.0,187.1833294,0.0,24.0,31.81747192,FLEET,Test HVAC
842391,2021-02-05,58100,42615.0,70584.0,CarProd,4.0,0.0,0.0,102.2991169,0.0,20.0,28.52576894,Other,Test HVAC
181308,2011-09-23,14800,76875.0,95893.0,CarProd,4.0,2.0,0.0,88.75457479,0.0,21.0,24.22469542,Other,Test HVAC
213040,2016-10-03,22400,69774.0,107601.0,CarProd,2.0,,,248.3932369,5.0,23.0,40.96299512,COMMERCIAL,Test HVAC
41328,2017-04-13,23500,68049.0,93394.0,CarProd,6.0,0.0,0.0,191.1124423,2.0,18.0,32.13282224,COMMERCIAL,Test HVAC
862823,2014-10-23,18900,154563.0,198790.0,CarProd,7.0,0.0,0.0,,1.0,15.0,29.47261446,Other,Test HVAC
870341,2009-12-27,12300,27859.0,48393.0,TruckPr,10.0,0.0,0.0,82.76016033,0.0,3.0,34.38536707,Other,Test HVAC
130690,2014-04-13,18000,62000.0,160800.0,TruckPr,15.0,0.0,0.0,129.8333333,1.0,11.0,,GOVERNMENT,Test HVAC
23590,2018-09-06,26500,14000.0,45000.0,CarProd,0.0,0.0,0.0,195.2333333,1.0,7.0,,Other,Test HVAC
254386,2019-10-13,31500,16000.0,43040.0,CarProd,0.0,1.0,1.0,98.43333333,1.0,11.0,,Other,Test HVAC
506642,2010-08-17,13000,60719.0,73677.0,,11.0,0.0,0.0,256.7103553,0.0,26.0,27.31010697,Other,Test HVAC
601256,2006-07-05,7500,45864.0,57799.0,CarProd,7.0,,0.0,65.57119786,,16.0,33.86574535,,Test HVAC
830971,2020-05-14,38200,128081.0,196037.0,CarProd,,0.0,0.0,197.8654921,0.0,24.0,32.56785691,COMMERCIAL,Test HVAC
211747,2009-09-29,12000,28298.0,72000.0,CarProd,8.0,,,105.5,2.0,22.0,,Other,Test HVAC
453162,2018-03-14,25300,,33975.0,TruckPr,23.0,0.0,0.0,79.16325954,2.0,14.0,27.17922554,Other,Test HVAC
574630,2014-05-07,18100,57864.0,164069.0,CarProd,19.0,0.0,0.0,247.545271,0.0,27.0,21.46927181,GOVERNMENT,Test HVAC
76810,2015-11-14,20800,58440.0,99244.0,CarProd,1.0,0.0,4.0,174.9585772,0.0,46.0,37.48854569,FLEET,Test HVAC
795388,2013-07-30,17000,70085.0,81598.0,CarProd,7.0,0.0,0.0,117.1953992,1.0,20.0,21.98183572,FLEET,Test HVAC
510520,2012-09-03,15700,53478.0,68885.0,CarProd,5.0,0.0,0.0,83.69551611,5.0,17.0,40.34993,Other,Test HVAC
482605,2009-05-28,11700,,67940.0,TruckPr,3.0,3.0,4.0,204.0255932,1.0,38.0,,COMMERCIAL,Test HVAC
590264,2016-10-14,22400,83990.0,111096.0,CarProd,,0.0,0.0,175.4089363,1.0,25.0,39.97273176,Other,Test HVAC
949128,2019-02-08,27700,83300.0,,TruckPr,20.0,1.0,4.0,247.9333333,1.0,19.0,,COMMERCIAL,Test HVAC
218342,2018-08-31,26500,112059.0,179599.0,CarProd,15.0,0.0,0.0,313.2053014,0.0,30.0,36.35910417,FARMING,Test HVAC
691214,2007-03-01,8500,64665.0,72376.0,TruckPr,4.0,0.0,0.0,70.93488077,3.0,20.0,40.30904123,Other,Test HVAC
708015,2017-04-19,23500,146371.0,179434.0,CarProd,6.0,,,195.1781446,4.0,43.0,39.94505447,GOVERNMENT,Test HVAC
49992,2015-07-08,20100,84965.0,110676.0,CarProd,18.0,0.0,0.0,244.02973,5.0,30.0,38.62783022,COMMERCIAL,Test HVAC
252001,2009-11-20,12200,110088.0,137794.0,CarProd,3.0,0.0,0.0,251.1518919,1.0,46.0,33.51711722,GOVERNMENT,Test HVAC
598395,2006-05-24,7200,54600.0,65000.0,CarProd,14.0,2.0,1.0,98.43333333,11.0,9.0,,Other,Test HVAC
586875,2020-02-25,35000,31000.0,50000.0,CarProd,,0.0,0.0,,7.0,0.0,,Other,Test HVAC
32810,2011-09-12,14700,27235.0,39102.0,TruckPr,8.0,0.0,0.0,71.42081509,2.0,11.0,29.15169816,Other,Test HVAC
317649,2020-06-15,39700,59360.0,117186.0,CarProd,16.0,0.0,1.0,203.1399683,0.0,22.0,40.13809045,COMMERCIAL,Test HVAC
364831,2013-05-23,16700,11059.0,92706.0,TruckPr,13.0,0.0,1.0,262.61034,0.0,23.0,29.88475774,Other,Test HVAC
330819,2013-06-28,16900,30856.0,56961.0,TruckPr,11.0,0.0,0.0,116.8177074,1.0,10.0,20.34458217,Other,Test HVAC
419589,2016-10-04,22400,15765.0,40456.0,TruckPr,0.0,1.0,3.0,117.6666667,0.0,12.0,,Other,Test HVAC
531534,2007-08-16,9300,,57650.0,TruckPr,11.0,1.0,0.0,308.3394397,2.0,13.0,31.55383541,Other,Test HVAC
630101,2008-02-21,10000,31000.0,58240.0,CarProd,,,,,,,,COMMERCIAL,Test HVAC
828627,2019-02-24,27900,73630.0,106757.0,CarProd,11.0,0.0,0.0,282.7596984,1.0,32.0,38.26657321,GOVERNMENT,Test HVAC
312858,2009-12-03,12200,27118.0,87982.0,TruckPr,19.0,0.0,0.0,232.2369961,0.0,11.0,25.2354388,GOVERNMENT,Test HVAC
261058,2006-01-30,6500,48000.0,61000.0,CarProd,1.0,1.0,0.0,97.2997561,6.0,38.0,,Other,Test HVAC
43906,2010-09-28,13300,76663.0,96022.0,CarProd,10.0,2.0,0.0,180.0294503,1.0,30.0,27.04500676,GOVERNMENT,Test HVAC
198954,2005-08-25,5500,43486.0,81600.0,CarProd,4.0,0.0,0.0,216.1333333,4.0,30.0,,,Test HVAC
105727,2007-12-31,9900,35448.0,58056.0,CarProd,11.0,0.0,0.0,229.5228444,1.0,31.0,37.2974321,Other,Test HVAC
372857,2008-10-24,10800,80203.0,98731.0,CarProd,4.0,0.0,0.0,113.4251457,2.0,31.0,41.47407381,Other,Test HVAC
245421,2006-09-23,7900,42400.0,53000.0,CarProd,2.0,0.0,1.0,95.36666667,0.0,20.0,,Other,Test HVAC
103539,2007-06-29,9000,,63684.0,TruckPr,,0.0,0.0,358.0666667,0.0,7.0,,Other,Test HVAC
474053,2014-10-30,18900,123206.0,205608.0,CarProd,4.0,0.0,0.0,201.3023718,0.0,17.0,27.52750202,Other,Test HVAC
577150,2009-09-13,12000,72000.0,106000.0,CarProd,6.0,0.0,0.0,78.06666667,2.0,14.0,,Other,Test HVAC
544013,2017-09-26,24500,21470.0,52228.0,CarProd,25.0,0.0,0.0,124.5599493,0.0,11.0,23.88812168,Other,Test HVAC
671685,2008-03-10,10000,42300.0,,CarProd,11.0,1.0,0.0,31.4,3.0,5.0,,COMMERCIAL,Test HVAC
291516,2005-07-22,5200,19000.0,26000.0,CarProd,0.0,1.0,0.0,17.2,10.0,7.0,,Other,Test HVAC
670706,2006-07-19,7500,18400.0,29375.0,CarProd,6.0,1.0,0.0,147.1,0.0,9.0,,Other,Test HVAC
734589,2018-03-21,25400,136322.0,,CarProd,2.0,0.0,5.0,303.7379347,1.0,27.0,16.6446745,GOVERNMENT,Test HVAC
780672,2006-02-26,6700,,81239.0,TruckPr,19.0,,,,,,40.8949317,Other,Test HVAC
909998,2015-01-20,19400,39928.0,106271.0,TruckPr,6.0,0.0,0.0,129.1782772,0.0,14.0,31.92215492,Other,Test HVAC
814635,2016-09-05,22300,71800.0,100000.0,CarProd,0.1,0.0,0.0,220.1333333,1.0,26.0,,FARMING,Test HVAC
396448,2011-07-16,14400,46551.0,68545.0,CarProd,7.0,0.0,0.0,118.7464861,3.0,49.0,29.57126338,Other,Test HVAC
271359,2017-11-01,24800,,45167.0,CarProd,,,,84.73561794,,12.0,28.45701893,Other,Test HVAC
132454,2008-10-14,10800,64305.0,107374.0,CarProd,9.0,0.0,0.0,97.86132576,0.0,36.0,36.99638566,GOVERNMENT,Test HVAC
111807,2015-01-12,19300,39926.0,101208.0,TruckPr,4.0,0.0,0.0,140.0516383,0.0,14.0,31.54569415,Other,Test HVAC
535165,2008-12-31,11000,131949.0,165096.0,TruckPr,5.0,0.0,0.0,440.4212537,0.0,42.0,26.90476645,GOVERNMENT,Test HVAC
125695,2006-01-23,6500,60054.0,70434.0,TruckPr,1.0,0.0,0.0,127.0627016,2.0,21.0,37.80035293,Other,Test HVAC
759876,2020-01-15,33700,73877.0,124834.0,CarProd,10.0,0.0,0.0,68.48269459,0.0,34.0,25.96045509,COMMERCIAL,Test HVAC
298992,2013-01-14,16200,,95280.0,,,0.0,0.0,194.4600162,1.0,10.0,33.12372818,Other,Test HVAC
297045,2018-05-28,25800,70804.0,106892.0,CarProd,12.0,0.0,0.0,291.0720275,1.0,33.0,40.77228326,GOVERNMENT,Test HVAC
28424,2005-10-08,5800,27791.0,46833.0,CarProd,3.0,0.0,0.0,83.28906275,1.0,13.0,30.18780539,COMMERCIAL,Test HVAC
693614,2014-09-30,18700,39821.0,60672.0,TruckPr,26.0,0.0,0.0,243.868763,0.0,14.0,23.35928056,Other,Test HVAC
422593,2013-05-28,16700,29404.0,45209.0,CarProd,20.0,0.0,1.0,195.5523296,2.0,16.0,31.05808436,GOVERNMENT,Test HVAC
934289,2014-12-24,19200,153722.0,199812.0,CarProd,13.0,,,121.9429162,0.0,24.0,29.80285908,GOVERNMENT,Test HVAC
351478,2009-10-22,12100,186062.0,227171.0,TruckPr,0.0,0.0,0.0,67.78084803,,4.0,26.990533,GOVERNMENT,Test HVAC
954782,2008-12-24,11000,66400.0,81500.0,CarProd,9.5,0.0,0.0,215.0666667,0.0,65.0,,Other,Test HVAC
68575,2012-06-23,15500,127793.0,158580.0,CarProd,,0.0,0.0,229.3450754,0.0,19.0,39.50968107,COMMERCIAL,Test HVAC
419707,2010-10-18,13300,66174.0,79957.0,CarProd,2.0,,,175.962695,,34.0,31.56344122,Other,Test HVAC
458901,2016-12-01,22700,75354.0,106186.0,CarProd,,0.0,0.0,175.3393762,1.0,24.0,38.25659362,Other,Test HVAC
821493,2020-03-24,36300,35287.0,56532.0,CarProd,,0.0,0.0,,7.0,0.0,32.6245319,Other,Test HVAC
306204,2006-02-08,6500,,70886.0,,,,,,,,23.47088075,,Test HVAC
38236,2014-03-14,17900,70444.0,95860.0,TruckPr,7.0,,,95.68425477,0.0,11.0,38.14282274,FLEET,Test HVAC
44026,2013-09-06,17100,19126.0,88969.0,CarProd,21.0,0.0,0.0,225.7062879,2.0,41.0,38.89637818,Other,Test HVAC
448913,2008-05-22,10200,77571.0,102732.0,TruckPr,6.0,0.0,0.0,100.6296635,0.0,34.0,37.36151357,GOVERNMENT,Test HVAC
408665,2008-08-18,10600,37742.0,64334.0,CarProd,,,,,,,37.54125788,COMMERCIAL,Test HVAC
451242,2016-06-30,21900,61423.0,103075.0,CarProd,7.0,,1.0,125.5230236,1.0,17.0,37.00676675,FLEET,Test HVAC
238345,2013-11-13,17300,48132.0,78889.0,CarProd,4.0,0.0,0.0,133.1676855,0.0,8.0,28.29822706,COMMERCIAL,Test HVAC
326900,2018-10-03,26800,149729.0,183027.0,CarProd,7.0,0.0,0.0,331.2565571,0.0,34.0,37.00088322,GOVERNMENT,Test HVAC
95174,2012-06-12,15400,73793.0,86176.0,CarProd,2.0,1.0,0.0,229.3693761,3.0,26.0,30.95851999,Other,Test HVAC
197170,2018-04-27,25600,78441.0,128814.0,CarProd,2.0,0.0,0.0,310.5000998,1.0,24.0,38.73864962,FLEET,Test HVAC
965769,2009-04-11,11400,112930.0,144830.0,CarProd,2.0,0.0,0.0,271.2380373,1.0,46.0,33.25107931,GOVERNMENT,Test HVAC
680553,2017-08-28,24300,,144123.0,,,,,,,,15.52923014,,Test HVAC
318190,2013-05-27,16700,,56374.0,CarProd,1.0,0.0,0.0,73.4289424,1.0,9.0,40.82912873,FLEET,Test HVAC
213406,2012-07-02,15500,97596.0,119326.0,CarProd,0.0,,3.0,254.7077326,1.0,30.0,40.98730093,FLEET,Test HVAC
685421,2008-10-03,10700,67523.0,85560.0,CarProd,5.0,0.0,0.0,126.8429349,0.0,35.0,26.00166533,FARMING,Test HVAC
